Year,LEA,LEA Name,School,School Name,Assessment,Student Group,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2024,15,Montgomery,0559,Brown Station Elementary, English Language Arts All Grades,All Students,233,76,32.6,14.2,53.2,31.3,<= 5.0,20240903
2024,15,Montgomery,0561,Watkins Mill Elementary,English Language Arts 03,All Students,107,28,26.2,9.3,64.5,25.2,<= 5.0,20240903
2024,15,Montgomery,0561,Watkins Mill Elementary,English Language Arts 04,All Students,101,15,14.9,26.7,58.4,14.9,<= 5.0,20240903
2024,15,Montgomery,0561,Watkins Mill Elementary,English Language Arts 05,All Students,99,17,17.2,26.3,56.6,17.2,<= 5.0,20240903
2024,15,Montgomery,0561,Watkins Mill Elementary, English Language Arts All Grades,All Students,307,60,19.5,20.5,59.9,19.2,<= 5.0,20240903
2024,15,Montgomery,0562,Redland Middle,English Language Arts 06,All Students,186,85,45.7,15.1,39.2,40.3,5.4,20240903
2024,15,Montgomery,0562,Redland Middle,English Language Arts 07,All Students,191,90,47.1,5.8,47.1,41.9,5.2,20240903
2024,15,Montgomery,0562,Redland Middle,English Language Arts 08,All Students,207,89,43.0,17.9,39.1,41.5,<= 5.0,20240903
2024,15,Montgomery,0562,Redland Middle, English Language Arts All Grades,All Students,584,264,45.2,13.0,41.8,41.3,<= 5.0,20240903
2024,15,Montgomery,0563,Summit Hall Elementary,English Language Arts 03,All Students,50,7,14.0,24.0,62.0,14.0,<= 5.0,20240903
2024,15,Montgomery,0563,Summit Hall Elementary,English Language Arts 04,All Students,52,10,19.2,23.1,57.7,19.2,<= 5.0,20240903
2024,15,Montgomery,0563,Summit Hall Elementary,English Language Arts 05,All Students,58,10,17.2,17.2,65.5,13.8,<= 5.0,20240903
2024,15,Montgomery,0563,Summit Hall Elementary, English Language Arts All Grades,All Students,160,27,16.9,21.3,61.9,15.6,<= 5.0,20240903
2024,15,Montgomery,0564,South Lake Elementary,English Language Arts 03,All Students,102,24,23.5,15.7,60.8,22.5,<= 5.0,20240903
2024,15,Montgomery,0564,South Lake Elementary,English Language Arts 04,All Students,120,22,18.3,22.5,59.2,18.3,<= 5.0,20240903
2024,15,Montgomery,0564,South Lake Elementary,English Language Arts 05,All Students,107,26,24.3,18.7,57.0,22.4,<= 5.0,20240903
2024,15,Montgomery,0564,South Lake Elementary, English Language Arts All Grades,All Students,329,72,21.9,19.1,59.0,21.0,<= 5.0,20240903
2024,15,Montgomery,0565,Sequoyah Elementary,English Language Arts 03,All Students,78,36,46.2,12.8,41.0,42.3,<= 5.0,20240903
2024,15,Montgomery,0565,Sequoyah Elementary,English Language Arts 04,All Students,70,40,57.1,10.0,32.9,50.0,7.1,20240903
2024,15,Montgomery,0565,Sequoyah Elementary,English Language Arts 05,All Students,64,33,51.6,6.3,42.2,48.4,<= 5.0,20240903
2024,15,Montgomery,0565,Sequoyah Elementary, English Language Arts All Grades,All Students,212,109,51.4,9.9,38.7,46.7,<= 5.0,20240903
2024,15,Montgomery,0566,Fields Road Elementary,English Language Arts 03,All Students,72,37,51.4,11.1,37.5,47.2,<= 5.0,20240903
2024,15,Montgomery,0566,Fields Road Elementary,English Language Arts 04,All Students,73,30,41.1,20.5,38.4,34.2,6.8,20240903
2024,15,Montgomery,0566,Fields Road Elementary,English Language Arts 05,All Students,64,22,34.4,18.8,46.9,29.7,<= 5.0,20240903
2024,15,Montgomery,0566,Fields Road Elementary, English Language Arts All Grades,All Students,209,89,42.6,16.7,40.7,37.3,5.3,20240903
2024,15,Montgomery,0568,Stedwick Elementary,English Language Arts 03,All Students,70,20,28.6,14.3,57.1,28.6,<= 5.0,20240903
2024,15,Montgomery,0568,Stedwick Elementary,English Language Arts 04,All Students,80,26,32.5,11.3,56.3,31.3,<= 5.0,20240903
2024,15,Montgomery,0568,Stedwick Elementary,English Language Arts 05,All Students,70,23,32.9,20.0,47.1,30.0,<= 5.0,20240903
2024,15,Montgomery,0568,Stedwick Elementary, English Language Arts All Grades,All Students,220,69,31.4,15.0,53.6,30.0,<= 5.0,20240903
2024,15,Montgomery,0569,Strawberry Knoll Elementary,English Language Arts 03,All Students,54,25,46.3,7.4,46.3,40.7,5.6,20240903
2024,15,Montgomery,0569,Strawberry Knoll Elementary,English Language Arts 04,All Students,68,36,52.9,5.9,41.2,48.5,<= 5.0,20240903
2024,15,Montgomery,0569,Strawberry Knoll Elementary,English Language Arts 05,All Students,50,22,44.0,8.0,48.0,44.0,<= 5.0,20240903
2024,15,Montgomery,0569,Strawberry Knoll Elementary, English Language Arts All Grades,All Students,172,83,48.3,7.0,44.8,44.8,<= 5.0,20240903
2024,15,Montgomery,0570,Diamond Elementary,English Language Arts 03,All Students,115,99,86.1,<= 5.0,13.9,69.6,16.5,20240903
2024,15,Montgomery,0570,Diamond Elementary,English Language Arts 04,All Students,106,85,80.2,<= 5.0,17.9,66.0,14.2,20240903
2024,15,Montgomery,0570,Diamond Elementary,English Language Arts 05,All Students,109,85,78.0,<= 5.0,20.2,70.6,7.3,20240903
2024,15,Montgomery,0570,Diamond Elementary, English Language Arts All Grades,All Students,330,269,81.5,<= 5.0,17.3,68.8,12.7,20240903
2024,15,Montgomery,0580,Harriet R. Tubman Elementary,English Language Arts 03,All Students,80,23,28.8,17.5,53.8,27.5,<= 5.0,20240903
2024,15,Montgomery,0580,Harriet R. Tubman Elementary,English Language Arts 04,All Students,80,24,30.0,21.3,48.8,26.3,<= 5.0,20240903
2024,15,Montgomery,0580,Harriet R. Tubman Elementary,English Language Arts 05,All Students,77,20,26.0,20.8,53.2,26.0,<= 5.0,20240903
2024,15,Montgomery,0580,Harriet R. Tubman Elementary, English Language Arts All Grades,All Students,237,67,28.3,19.8,51.9,26.6,<= 5.0,20240903
2024,15,Montgomery,0601,Potomac Elementary,English Language Arts 03,All Students,82,76,92.7,<= 5.0,7.3,74.4,18.3,20240903
2024,15,Montgomery,0601,Potomac Elementary,English Language Arts 04,All Students,81,65,80.2,<= 5.0,19.8,65.4,14.8,20240903
2024,15,Montgomery,0601,Potomac Elementary,English Language Arts 05,All Students,66,49,74.2,<= 5.0,22.7,62.1,12.1,20240903
2024,15,Montgomery,0601,Potomac Elementary, English Language Arts All Grades,All Students,229,190,83.0,<= 5.0,16.2,67.7,15.3,20240903
2024,15,Montgomery,0602,Winston Churchill High,English Language Arts 10,All Students,537,446,83.1,<= 5.0,15.6,59.4,23.6,20240903
2024,15,Montgomery,0602,Winston Churchill High, English Language Arts All Grades,All Students,537,446,83.1,<= 5.0,15.6,59.4,23.6,20240903
2024,15,Montgomery,0603,Seven Locks Elementary,English Language Arts 03,All Students,65,53,81.5,<= 5.0,18.5,67.7,13.8,20240903
2024,15,Montgomery,0603,Seven Locks Elementary,English Language Arts 04,All Students,62,*,>= 95.0,<= 5.0,<= 5.0,54.8,40.3,20240903
2024,15,Montgomery,0603,Seven Locks Elementary,English Language Arts 05,All Students,66,57,86.4,<= 5.0,13.6,56.1,30.3,20240903
2024,15,Montgomery,0603,Seven Locks Elementary, English Language Arts All Grades,All Students,193,169,87.6,<= 5.0,12.4,59.6,28.0,20240903
2024,15,Montgomery,0604,Carderock Springs Elementary,English Language Arts 03,All Students,60,50,83.3,<= 5.0,15.0,60.0,23.3,20240903
2024,15,Montgomery,0604,Carderock Springs Elementary,English Language Arts 04,All Students,52,48,92.3,<= 5.0,7.7,67.3,25.0,20240903
2024,15,Montgomery,0604,Carderock Springs Elementary,English Language Arts 05,All Students,50,44,88.0,<= 5.0,10.0,78.0,10.0,20240903
2024,15,Montgomery,0604,Carderock Springs Elementary, English Language Arts All Grades,All Students,162,142,87.7,<= 5.0,11.1,67.9,19.8,20240903
2024,15,Montgomery,0606,Cabin John Middle,English Language Arts 06,All Students,327,271,82.9,<= 5.0,16.5,60.6,22.3,20240903
2024,15,Montgomery,0606,Cabin John Middle,English Language Arts 07,All Students,271,214,79.0,<= 5.0,20.7,55.7,23.2,20240903
2024,15,Montgomery,0606,Cabin John Middle,English Language Arts 08,All Students,310,241,77.7,<= 5.0,18.1,68.1,9.7,20240903
2024,15,Montgomery,0606,Cabin John Middle, English Language Arts All Grades,All Students,908,726,80.0,<= 5.0,18.3,61.7,18.3,20240903
2024,15,Montgomery,0607,Bells Mill Elementary,English Language Arts 03,All Students,88,77,87.5,<= 5.0,11.4,60.2,27.3,20240903
2024,15,Montgomery,0607,Bells Mill Elementary,English Language Arts 04,All Students,101,76,75.2,<= 5.0,23.8,55.4,19.8,20240903
2024,15,Montgomery,0607,Bells Mill Elementary,English Language Arts 05,All Students,105,86,81.9,<= 5.0,17.1,60.0,21.9,20240903
2024,15,Montgomery,0607,Bells Mill Elementary, English Language Arts All Grades,All Students,294,239,81.3,<= 5.0,17.7,58.5,22.8,20240903
2024,15,Montgomery,0647,Silver Spring International Middle,English Language Arts 06,All Students,326,171,52.5,13.2,34.4,43.6,8.9,20240903
2024,15,Montgomery,0647,Silver Spring International Middle,English Language Arts 07,All Students,333,175,52.6,5.7,41.7,44.1,8.4,20240903
2024,15,Montgomery,0647,Silver Spring International Middle,English Language Arts 08,All Students,364,190,52.2,17.6,30.2,46.4,5.8,20240903
2024,15,Montgomery,0647,Silver Spring International Middle, English Language Arts All Grades,All Students,1023,536,52.4,12.3,35.3,44.8,7.6,20240903
2024,15,Montgomery,0652,Monocacy Elementary,English Language Arts 03,All Students,29,17,58.6,<= 5.0,41.4,41.4,17.2,20240903
2024,15,Montgomery,0652,Monocacy Elementary,English Language Arts 04,All Students,27,20,74.1,<= 5.0,25.9,66.7,7.4,20240903
2024,15,Montgomery,0652,Monocacy Elementary,English Language Arts 05,All Students,36,24,66.7,<= 5.0,33.3,55.6,11.1,20240903
2024,15,Montgomery,0652,Monocacy Elementary, English Language Arts All Grades,All Students,92,61,66.3,<= 5.0,33.7,54.3,12.0,20240903
2024,15,Montgomery,0653,Stone Mill Elementary,English Language Arts 03,All Students,84,61,72.6,<= 5.0,22.6,63.1,9.5,20240903
2024,15,Montgomery,0653,Stone Mill Elementary,English Language Arts 04,All Students,77,65,84.4,<= 5.0,14.3,68.8,15.6,20240903
2024,15,Montgomery,0653,Stone Mill Elementary,English Language Arts 05,All Students,95,77,81.1,<= 5.0,15.8,62.1,18.9,20240903
2024,15,Montgomery,0653,Stone Mill Elementary, English Language Arts All Grades,All Students,256,203,79.3,<= 5.0,17.6,64.5,14.8,20240903
2024,15,Montgomery,0701,Damascus High,English Language Arts 10,All Students,347,223,64.3,<= 5.0,32.9,55.9,8.4,20240903
2024,15,Montgomery,0701,Damascus High, English Language Arts All Grades,All Students,347,223,64.3,<= 5.0,32.9,55.9,8.4,20240903
2024,15,Montgomery,0702,Damascus Elementary,English Language Arts 03,All Students,46,26,56.5,<= 5.0,41.3,54.3,<= 5.0,20240903
2024,15,Montgomery,0702,Damascus Elementary,English Language Arts 04,All Students,46,27,58.7,8.7,32.6,52.2,6.5,20240903
2024,15,Montgomery,0702,Damascus Elementary,English Language Arts 05,All Students,66,26,39.4,7.6,53.0,39.4,<= 5.0,20240903
2024,15,Montgomery,0702,Damascus Elementary, English Language Arts All Grades,All Students,158,79,50.0,6.3,43.7,47.5,<= 5.0,20240903
2024,15,Montgomery,0703,Cedar Grove Elementary,English Language Arts 03,All Students,64,52,81.3,<= 5.0,18.8,56.3,25.0,20240903
2024,15,Montgomery,0703,Cedar Grove Elementary,English Language Arts 04,All Students,61,50,82.0,<= 5.0,16.4,67.2,14.8,20240903
2024,15,Montgomery,0703,Cedar Grove Elementary,English Language Arts 05,All Students,66,47,71.2,<= 5.0,27.3,62.1,9.1,20240903
2024,15,Montgomery,0703,Cedar Grove Elementary, English Language Arts All Grades,All Students,191,149,78.0,<= 5.0,20.9,61.8,16.2,20240903
2024,15,Montgomery,0704,Woodfield Elementary,English Language Arts 03,All Students,39,28,71.8,<= 5.0,28.2,61.5,10.3,20240903
2024,15,Montgomery,0704,Woodfield Elementary,English Language Arts 04,All Students,41,32,78.0,<= 5.0,22.0,63.4,14.6,20240903
2024,15,Montgomery,0704,Woodfield Elementary,English Language Arts 05,All Students,50,33,66.0,<= 5.0,34.0,60.0,6.0,20240903
2024,15,Montgomery,0704,Woodfield Elementary, English Language Arts All Grades,All Students,130,93,71.5,<= 5.0,28.5,61.5,10.0,20240903
2024,15,Montgomery,0705,John T. Baker Middle School,English Language Arts 06,All Students,259,143,55.2,6.2,38.6,50.2,<= 5.0,20240903
2024,15,Montgomery,0705,John T. Baker Middle School,English Language Arts 07,All Students,272,144,52.9,<= 5.0,45.2,47.8,5.1,20240903
2024,15,Montgomery,0705,John T. Baker Middle School,English Language Arts 08,All Students,280,129,46.1,10.4,43.6,44.6,<= 5.0,20240903
2024,15,Montgomery,0705,John T. Baker Middle School, English Language Arts All Grades,All Students,811,416,51.3,6.2,42.5,47.5,<= 5.0,20240903
2024,15,Montgomery,0706,Clearspring Elementary,English Language Arts 03,All Students,61,36,59.0,8.2,32.8,50.8,8.2,20240903
2024,15,Montgomery,0706,Clearspring Elementary,English Language Arts 04,All Students,130,92,70.8,6.2,23.1,53.1,17.7,20240903
2024,15,Montgomery,0706,Clearspring Elementary,English Language Arts 05,All Students,111,72,64.9,10.8,24.3,50.5,14.4,20240903
2024,15,Montgomery,0706,Clearspring Elementary, English Language Arts All Grades,All Students,302,200,66.2,8.3,25.5,51.7,14.6,20240903
2024,15,Montgomery,0707,Rocky Hill Middle,English Language Arts 06,All Students,314,164,52.2,9.2,38.5,46.2,6.1,20240903
2024,15,Montgomery,0707,Rocky Hill Middle,English Language Arts 07,All Students,335,154,46.0,5.7,48.4,43.3,<= 5.0,20240903
2024,15,Montgomery,0707,Rocky Hill Middle,English Language Arts 08,All Students,360,167,46.4,13.3,40.3,39.7,6.7,20240903
2024,15,Montgomery,0707,Rocky Hill Middle, English Language Arts All Grades,All Students,1009,485,48.1,9.5,42.4,42.9,5.2,20240903
2024,15,Montgomery,0708,Kingsview Middle,English Language Arts 06,All Students,283,176,62.2,6.0,31.8,49.5,12.7,20240903
2024,15,Montgomery,0708,Kingsview Middle,English Language Arts 07,All Students,330,230,69.7,<= 5.0,28.8,52.7,17.0,20240903
2024,15,Montgomery,0708,Kingsview Middle,English Language Arts 08,All Students,307,206,67.1,6.2,26.7,59.0,8.1,20240903
2024,15,Montgomery,0708,Kingsview Middle, English Language Arts All Grades,All Students,920,612,66.5,<= 5.0,29.0,53.8,12.7,20240903
2024,15,Montgomery,0747,Dr. Charles R. Drew Elementary,English Language Arts 03,All Students,54,31,57.4,<= 5.0,40.7,57.4,<= 5.0,20240903
2024,15,Montgomery,0747,Dr. Charles R. Drew Elementary,English Language Arts 04,All Students,95,70,73.7,7.4,18.9,54.7,18.9,20240903
2024,15,Montgomery,0747,Dr. Charles R. Drew Elementary,English Language Arts 05,All Students,98,57,58.2,12.2,29.6,58.2,<= 5.0,20240903
2024,15,Montgomery,0747,Dr. Charles R. Drew Elementary, English Language Arts All Grades,All Students,247,158,64.0,8.1,27.9,56.7,7.3,20240903
2024,15,Montgomery,0749,Piney Branch Elementary,English Language Arts 03,All Students,198,137,69.2,6.6,24.2,56.1,13.1,20240903
2024,15,Montgomery,0749,Piney Branch Elementary,English Language Arts 04,All Students,189,123,65.1,6.9,28.0,56.1,9.0,20240903
2024,15,Montgomery,0749,Piney Branch Elementary,English Language Arts 05,All Students,199,116,58.3,11.1,30.7,53.3,<= 5.0,20240903
2024,15,Montgomery,0749,Piney Branch Elementary, English Language Arts All Grades,All Students,586,376,64.2,8.2,27.6,55.1,9.0,20240903
2024,15,Montgomery,0755,Takoma Park Middle,English Language Arts 06,All Students,393,272,69.2,5.9,24.9,51.9,17.3,20240903
2024,15,Montgomery,0755,Takoma Park Middle,English Language Arts 07,All Students,355,246,69.3,<= 5.0,27.3,52.1,17.2,20240903
2024,15,Montgomery,0755,Takoma Park Middle,English Language Arts 08,All Students,356,259,72.8,5.1,22.2,61.5,11.2,20240903
2024,15,Montgomery,0755,Takoma Park Middle, English Language Arts All Grades,All Students,1104,777,70.4,<= 5.0,24.8,55.1,15.3,20240903
2024,15,Montgomery,0756,East Silver Spring Elementary,English Language Arts 03,All Students,69,37,53.6,10.1,36.2,47.8,5.8,20240903
2024,15,Montgomery,0756,East Silver Spring Elementary,English Language Arts 04,All Students,64,22,34.4,17.2,48.4,32.8,<= 5.0,20240903
2024,15,Montgomery,0756,East Silver Spring Elementary,English Language Arts 05,All Students,73,31,42.5,17.8,39.7,38.4,<= 5.0,20240903
2024,15,Montgomery,0756,East Silver Spring Elementary, English Language Arts All Grades,All Students,206,90,43.7,15.0,41.3,39.8,<= 5.0,20240903
2024,15,Montgomery,0757,Montgomery Blair High,English Language Arts 10,All Students,831,465,56.0,9.9,34.2,40.7,15.3,20240903
2024,15,Montgomery,0757,Montgomery Blair High, English Language Arts All Grades,All Students,831,465,56.0,9.9,34.2,40.7,15.3,20240903
2024,15,Montgomery,0761,Pine Crest Elementary,English Language Arts 03,All Students,122,53,43.4,10.7,45.9,41.8,<= 5.0,20240903
2024,15,Montgomery,0761,Pine Crest Elementary,English Language Arts 04,All Students,171,88,51.5,12.9,35.7,46.8,<= 5.0,20240903
2024,15,Montgomery,0761,Pine Crest Elementary,English Language Arts 05,All Students,167,67,40.1,16.2,43.7,32.9,7.2,20240903
2024,15,Montgomery,0761,Pine Crest Elementary, English Language Arts All Grades,All Students,460,208,45.2,13.5,41.3,40.4,<= 5.0,20240903
2024,15,Montgomery,0764,Woodlin Elementary,English Language Arts 03,All Students,97,62,63.9,5.2,30.9,53.6,10.3,20240903
2024,15,Montgomery,0764,Woodlin Elementary,English Language Arts 04,All Students,58,32,55.2,8.6,36.2,43.1,12.1,20240903
2024,15,Montgomery,0764,Woodlin Elementary,English Language Arts 05,All Students,73,38,52.1,6.8,41.1,49.3,<= 5.0,20240903
2024,15,Montgomery,0764,Woodlin Elementary, English Language Arts All Grades,All Students,228,132,57.9,6.6,35.5,49.6,8.3,20240903
2024,15,Montgomery,0766,Oak View Elementary,English Language Arts 03,All Students,94,31,33.0,13.8,53.2,28.7,<= 5.0,20240903
2024,15,Montgomery,0766,Oak View Elementary,English Language Arts 04,All Students,143,74,51.7,7.0,41.3,39.9,11.9,20240903
2024,15,Montgomery,0766,Oak View Elementary,English Language Arts 05,All Students,153,69,45.1,13.1,41.8,32.0,13.1,20240903
2024,15,Montgomery,0766,Oak View Elementary, English Language Arts All Grades,All Students,390,174,44.6,11.0,44.4,34.1,10.5,20240903
2024,15,Montgomery,0767,Glen Haven Elementary,English Language Arts 03,All Students,93,20,21.5,21.5,57.0,21.5,<= 5.0,20240903
2024,15,Montgomery,0767,Glen Haven Elementary,English Language Arts 04,All Students,77,22,28.6,16.9,54.5,26.0,<= 5.0,20240903
2024,15,Montgomery,0767,Glen Haven Elementary,English Language Arts 05,All Students,66,15,22.7,24.2,53.0,22.7,<= 5.0,20240903
2024,15,Montgomery,0767,Glen Haven Elementary, English Language Arts All Grades,All Students,236,57,24.2,20.8,55.1,23.3,<= 5.0,20240903
2024,15,Montgomery,0769,Oakland Terrace Elementary,English Language Arts 03,All Students,63,39,61.9,<= 5.0,34.9,54.0,7.9,20240903
2024,15,Montgomery,0769,Oakland Terrace Elementary,English Language Arts 04,All Students,69,42,60.9,5.8,33.3,55.1,5.8,20240903
2024,15,Montgomery,0769,Oakland Terrace Elementary,English Language Arts 05,All Students,60,22,36.7,21.7,41.7,36.7,<= 5.0,20240903
2024,15,Montgomery,0769,Oakland Terrace Elementary, English Language Arts All Grades,All Students,192,103,53.6,9.9,36.5,49.0,<= 5.0,20240903
2024,15,Montgomery,0770,Flora M. Singer Elementary,English Language Arts 03,All Students,93,47,50.5,7.5,41.9,46.2,<= 5.0,20240903
2024,15,Montgomery,0770,Flora M. Singer Elementary,English Language Arts 04,All Students,98,44,44.9,18.4,36.7,40.8,<= 5.0,20240903
2024,15,Montgomery,0770,Flora M. Singer Elementary,English Language Arts 05,All Students,97,39,40.2,25.8,34.0,40.2,<= 5.0,20240903
2024,15,Montgomery,0770,Flora M. Singer Elementary, English Language Arts All Grades,All Students,288,130,45.1,17.4,37.5,42.4,<= 5.0,20240903
2024,15,Montgomery,0771,Rolling Terrace Elementary,English Language Arts 03,All Students,98,20,20.4,16.3,63.3,18.4,<= 5.0,20240903
2024,15,Montgomery,0771,Rolling Terrace Elementary,English Language Arts 04,All Students,78,13,16.7,34.6,48.7,16.7,<= 5.0,20240903
2024,15,Montgomery,0771,Rolling Terrace Elementary,English Language Arts 05,All Students,96,11,11.5,38.5,50.0,10.4,<= 5.0,20240903
2024,15,Montgomery,0771,Rolling Terrace Elementary, English Language Arts All Grades,All Students,272,44,16.2,29.4,54.4,15.1,<= 5.0,20240903
2024,15,Montgomery,0772,Viers Mill Elementary,English Language Arts 03,All Students,83,26,31.3,13.3,55.4,30.1,<= 5.0,20240903
2024,15,Montgomery,0772,Viers Mill Elementary,English Language Arts 04,All Students,57,22,38.6,7.0,54.4,38.6,<= 5.0,20240903
2024,15,Montgomery,0772,Viers Mill Elementary,English Language Arts 05,All Students,56,22,39.3,7.1,53.6,39.3,<= 5.0,20240903
2024,15,Montgomery,0772,Viers Mill Elementary, English Language Arts All Grades,All Students,196,70,35.7,9.7,54.6,35.2,<= 5.0,20240903
2024,15,Montgomery,0773,Rock Creek Forest Elementary,English Language Arts 03,All Students,121,74,61.2,5.8,33.1,56.2,<= 5.0,20240903
2024,15,Montgomery,0773,Rock Creek Forest Elementary,English Language Arts 04,All Students,94,66,70.2,<= 5.0,27.7,59.6,10.6,20240903
2024,15,Montgomery,0773,Rock Creek Forest Elementary,English Language Arts 05,All Students,105,71,67.6,<= 5.0,29.5,52.4,15.2,20240903
2024,15,Montgomery,0773,Rock Creek Forest Elementary, English Language Arts All Grades,All Students,320,211,65.9,<= 5.0,30.3,55.9,10.0,20240903
2024,15,Montgomery,0774,Highland Elementary,English Language Arts 03,All Students,72,38,52.8,<= 5.0,43.1,47.2,5.6,20240903
2024,15,Montgomery,0774,Highland Elementary,English Language Arts 04,All Students,80,31,38.8,8.8,52.5,37.5,<= 5.0,20240903
2024,15,Montgomery,0774,Highland Elementary,English Language Arts 05,All Students,72,41,56.9,<= 5.0,38.9,52.8,<= 5.0,20240903
2024,15,Montgomery,0774,Highland Elementary, English Language Arts All Grades,All Students,224,110,49.1,5.8,45.1,45.5,<= 5.0,20240903
2024,15,Montgomery,0775,Eastern Middle,English Language Arts 06,All Students,332,184,55.4,8.4,36.1,38.0,17.5,20240903
2024,15,Montgomery,0775,Eastern Middle,English Language Arts 07,All Students,283,141,49.8,6.4,43.8,38.9,11.0,20240903
2024,15,Montgomery,0775,Eastern Middle,English Language Arts 08,All Students,278,107,38.5,24.1,37.4,34.2,<= 5.0,20240903
2024,15,Montgomery,0775,Eastern Middle, English Language Arts All Grades,All Students,893,432,48.4,12.7,39.0,37.1,11.3,20240903
2024,15,Montgomery,0777,Weller Road Elementary,English Language Arts 03,All Students,106,39,36.8,11.3,51.9,34.9,<= 5.0,20240903
2024,15,Montgomery,0777,Weller Road Elementary,English Language Arts 04,All Students,118,20,16.9,33.1,50.0,16.1,<= 5.0,20240903
2024,15,Montgomery,0777,Weller Road Elementary,English Language Arts 05,All Students,106,18,17.0,21.7,61.3,16.0,<= 5.0,20240903
2024,15,Montgomery,0777,Weller Road Elementary, English Language Arts All Grades,All Students,330,77,23.3,22.4,54.2,22.1,<= 5.0,20240903
2024,15,Montgomery,0778,Sligo Middle,English Language Arts 06,All Students,229,107,46.7,9.6,43.7,40.6,6.1,20240903
2024,15,Montgomery,0778,Sligo Middle,English Language Arts 07,All Students,208,104,50.0,<= 5.0,45.2,42.8,7.2,20240903
2024,15,Montgomery,0778,Sligo Middle,English Language Arts 08,All Students,233,118,50.6,16.3,33.0,48.5,<= 5.0,20240903
2024,15,Montgomery,0778,Sligo Middle, English Language Arts All Grades,All Students,670,329,49.1,10.4,40.4,44.0,5.1,20240903
2024,15,Montgomery,0779,Sargent Shriver Elementary,English Language Arts 03,All Students,142,32,22.5,12.0,65.5,21.8,<= 5.0,20240903
2024,15,Montgomery,0779,Sargent Shriver Elementary,English Language Arts 04,All Students,103,33,32.0,16.5,51.5,31.1,<= 5.0,20240903
2024,15,Montgomery,0779,Sargent Shriver Elementary,English Language Arts 05,All Students,111,30,27.0,20.7,52.3,26.1,<= 5.0,20240903
2024,15,Montgomery,0779,Sargent Shriver Elementary, English Language Arts All Grades,All Students,356,95,26.7,16.0,57.3,25.8,<= 5.0,20240903
2024,15,Montgomery,0782,Wheaton High,English Language Arts 10,All Students,700,360,51.4,9.9,38.7,42.9,8.6,20240903
2024,15,Montgomery,0782,Wheaton High, English Language Arts All Grades,All Students,700,360,51.4,9.9,38.7,42.9,8.6,20240903
2024,15,Montgomery,0783,Kensington Parkwood Elementary,English Language Arts 03,All Students,90,63,70.0,<= 5.0,30.0,63.3,6.7,20240903
2024,15,Montgomery,0783,Kensington Parkwood Elementary,English Language Arts 04,All Students,91,71,78.0,<= 5.0,20.9,59.3,18.7,20240903
2024,15,Montgomery,0783,Kensington Parkwood Elementary,English Language Arts 05,All Students,108,88,81.5,<= 5.0,13.9,58.3,23.1,20240903
2024,15,Montgomery,0783,Kensington Parkwood Elementary, English Language Arts All Grades,All Students,289,222,76.8,<= 5.0,21.1,60.2,16.6,20240903
2024,15,Montgomery,0784,Highland View Elementary,English Language Arts 03,All Students,51,25,49.0,<= 5.0,47.1,45.1,<= 5.0,20240903
2024,15,Montgomery,0784,Highland View Elementary,English Language Arts 04,All Students,48,25,52.1,16.7,31.3,52.1,<= 5.0,20240903
2024,15,Montgomery,0784,Highland View Elementary,English Language Arts 05,All Students,62,18,29.0,27.4,43.5,27.4,<= 5.0,20240903
2024,15,Montgomery,0784,Highland View Elementary, English Language Arts All Grades,All Students,161,68,42.2,16.8,41.0,40.4,<= 5.0,20240903
2024,15,Montgomery,0786,Georgian Forest Elementary,English Language Arts 03,All Students,73,26,35.6,11.0,53.4,32.9,<= 5.0,20240903
2024,15,Montgomery,0786,Georgian Forest Elementary,English Language Arts 04,All Students,60,19,31.7,26.7,41.7,30.0,<= 5.0,20240903
2024,15,Montgomery,0786,Georgian Forest Elementary,English Language Arts 05,All Students,82,13,15.9,25.6,58.5,15.9,<= 5.0,20240903
2024,15,Montgomery,0786,Georgian Forest Elementary, English Language Arts All Grades,All Students,215,58,27.0,20.9,52.1,25.6,<= 5.0,20240903
2024,15,Montgomery,0787,A. Mario Loiederman Middle,English Language Arts 06,All Students,302,114,37.7,18.5,43.7,31.8,6.0,20240903
2024,15,Montgomery,0787,A. Mario Loiederman Middle,English Language Arts 07,All Students,325,133,40.9,9.8,49.2,33.8,7.1,20240903
2024,15,Montgomery,0787,A. Mario Loiederman Middle,English Language Arts 08,All Students,309,97,31.4,28.2,40.5,29.1,<= 5.0,20240903
2024,15,Montgomery,0787,A. Mario Loiederman Middle, English Language Arts All Grades,All Students,936,344,36.8,18.7,44.6,31.6,5.1,20240903
2024,15,Montgomery,0788,Wheaton Woods Elementary,English Language Arts 03,All Students,85,27,31.8,11.8,56.5,31.8,<= 5.0,20240903
2024,15,Montgomery,0788,Wheaton Woods Elementary,English Language Arts 04,All Students,64,32,50.0,6.3,43.8,50.0,<= 5.0,20240903
2024,15,Montgomery,0788,Wheaton Woods Elementary,English Language Arts 05,All Students,74,24,32.4,9.5,58.1,32.4,<= 5.0,20240903
2024,15,Montgomery,0788,Wheaton Woods Elementary, English Language Arts All Grades,All Students,223,83,37.2,9.4,53.4,37.2,<= 5.0,20240903
2024,15,Montgomery,0789,Albert Einstein High,English Language Arts 10,All Students,405,220,54.3,6.2,39.5,41.2,13.1,20240903
