Year,LEA,LEA Name,School,School Name,Assessment,Student Group,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2023,15,Montgomery,0158,Dr. Ronald E. McNair Elementary,English Language Arts 04,All Students,117,68,58.1,<= 5.0,37.6,47.9,10.3,20241015
2023,15,Montgomery,0158,Dr. Ronald E. McNair Elementary,English Language Arts 05,All Students,119,72,60.5,5.9,33.6,47.9,12.6,20241015
2023,15,Montgomery,0158,Dr. Ronald E. McNair Elementary, English Language Arts All Grades,All Students,368,227,61.7,<= 5.0,34.5,53.0,8.7,20241015
2023,15,Montgomery,0159,Rachel Carson Elementary,English Language Arts 03,All Students,108,83,76.9,<= 5.0,19.4,67.6,9.3,20241015
2023,15,Montgomery,0159,Rachel Carson Elementary,English Language Arts 04,All Students,124,110,88.7,<= 5.0,10.5,63.7,25.0,20241015
2023,15,Montgomery,0159,Rachel Carson Elementary,English Language Arts 05,All Students,116,85,73.3,<= 5.0,24.1,66.4,6.9,20241015
2023,15,Montgomery,0159,Rachel Carson Elementary, English Language Arts All Grades,All Students,348,278,79.9,<= 5.0,17.8,65.8,14.1,20241015
2023,15,Montgomery,0201,Richard Montgomery High,English Language Arts 10,All Students,558,356,63.8,<= 5.0,31.7,45.9,17.9,20241015
2023,15,Montgomery,0201,Richard Montgomery High, English Language Arts All Grades,All Students,558,356,63.8,<= 5.0,31.7,45.9,17.9,20241015
2023,15,Montgomery,0204,Garrett Park Elementary,English Language Arts 03,All Students,125,100,80.0,<= 5.0,16.8,69.6,10.4,20241015
2023,15,Montgomery,0204,Garrett Park Elementary,English Language Arts 04,All Students,101,69,68.3,<= 5.0,26.7,59.4,8.9,20241015
2023,15,Montgomery,0204,Garrett Park Elementary,English Language Arts 05,All Students,109,75,68.8,<= 5.0,26.6,60.6,8.3,20241015
2023,15,Montgomery,0204,Garrett Park Elementary, English Language Arts All Grades,All Students,335,244,72.8,<= 5.0,23.0,63.6,9.3,20241015
2023,15,Montgomery,0206,Twinbrook Elementary,English Language Arts 03,All Students,49,16,32.7,10.2,57.1,32.7,<= 5.0,20241015
2023,15,Montgomery,0206,Twinbrook Elementary,English Language Arts 04,All Students,89,21,23.6,15.7,60.7,21.3,<= 5.0,20241015
2023,15,Montgomery,0206,Twinbrook Elementary,English Language Arts 05,All Students,83,22,26.5,22.9,50.6,26.5,<= 5.0,20241015
2023,15,Montgomery,0206,Twinbrook Elementary, English Language Arts All Grades,All Students,221,59,26.7,17.2,56.1,25.8,<= 5.0,20241015
2023,15,Montgomery,0207,Beall Elementary,English Language Arts 03,All Students,81,58,71.6,<= 5.0,27.2,59.3,12.3,20241015
2023,15,Montgomery,0207,Beall Elementary,English Language Arts 04,All Students,80,53,66.3,<= 5.0,28.8,48.8,17.5,20241015
2023,15,Montgomery,0207,Beall Elementary,English Language Arts 05,All Students,74,53,71.6,<= 5.0,25.7,64.9,6.8,20241015
2023,15,Montgomery,0207,Beall Elementary, English Language Arts All Grades,All Students,235,164,69.8,<= 5.0,27.2,57.4,12.3,20241015
2023,15,Montgomery,0209,Lakewood Elementary,English Language Arts 03,All Students,69,56,81.2,<= 5.0,18.8,63.8,17.4,20241015
2023,15,Montgomery,0209,Lakewood Elementary,English Language Arts 04,All Students,65,46,70.8,<= 5.0,27.7,60.0,10.8,20241015
2023,15,Montgomery,0209,Lakewood Elementary,English Language Arts 05,All Students,74,54,73.0,5.4,21.6,66.2,6.8,20241015
2023,15,Montgomery,0209,Lakewood Elementary, English Language Arts All Grades,All Students,208,156,75.0,<= 5.0,22.6,63.5,11.5,20241015
2023,15,Montgomery,0210,Maryvale Elementary,English Language Arts 03,All Students,93,57,61.3,<= 5.0,34.4,51.6,9.7,20241015
2023,15,Montgomery,0210,Maryvale Elementary,English Language Arts 04,All Students,90,40,44.4,5.6,50.0,41.1,<= 5.0,20241015
2023,15,Montgomery,0210,Maryvale Elementary,English Language Arts 05,All Students,78,50,64.1,7.7,28.2,53.8,10.3,20241015
2023,15,Montgomery,0210,Maryvale Elementary, English Language Arts All Grades,All Students,261,147,56.3,5.7,37.9,48.7,7.7,20241015
2023,15,Montgomery,0211,Julius West Middle,English Language Arts 06,All Students,434,242,55.8,8.3,35.9,49.1,6.7,20241015
2023,15,Montgomery,0211,Julius West Middle,English Language Arts 07,All Students,417,227,54.4,<= 5.0,42.0,52.0,<= 5.0,20241015
2023,15,Montgomery,0211,Julius West Middle,English Language Arts 08,All Students,448,255,56.9,6.9,36.2,56.0,<= 5.0,20241015
2023,15,Montgomery,0211,Julius West Middle, English Language Arts All Grades,All Students,1299,724,55.7,6.3,38.0,52.4,<= 5.0,20241015
2023,15,Montgomery,0212,Meadow Hall Elementary,English Language Arts 03,All Students,58,25,43.1,<= 5.0,53.4,39.7,<= 5.0,20241015
2023,15,Montgomery,0212,Meadow Hall Elementary,English Language Arts 04,All Students,65,22,33.8,9.2,56.9,33.8,<= 5.0,20241015
2023,15,Montgomery,0212,Meadow Hall Elementary,English Language Arts 05,All Students,54,22,40.7,20.4,38.9,40.7,<= 5.0,20241015
2023,15,Montgomery,0212,Meadow Hall Elementary, English Language Arts All Grades,All Students,177,69,39.0,10.7,50.3,37.9,<= 5.0,20241015
2023,15,Montgomery,0215,Carl Sandburg Center,English Language Arts 03,All Students,13,*,<= 5.0,61.5,38.5,<= 5.0,<= 5.0,20241015
2023,15,Montgomery,0215,Carl Sandburg Center,English Language Arts 04,All Students,13,*,<= 5.0,69.2,30.8,<= 5.0,<= 5.0,20241015
2023,15,Montgomery,0215,Carl Sandburg Center,English Language Arts 05,All Students,16,*,<= 5.0,93.8,6.3,<= 5.0,<= 5.0,20241015
2023,15,Montgomery,0215,Carl Sandburg Center, English Language Arts All Grades,All Students,42,*,<= 5.0,76.2,23.8,<= 5.0,<= 5.0,20241015
2023,15,Montgomery,0216,Travilah Elementary,English Language Arts 03,All Students,78,68,87.2,<= 5.0,12.8,60.3,26.9,20241015
2023,15,Montgomery,0216,Travilah Elementary,English Language Arts 04,All Students,58,43,74.1,5.2,20.7,56.9,17.2,20241015
2023,15,Montgomery,0216,Travilah Elementary,English Language Arts 05,All Students,63,46,73.0,<= 5.0,22.2,73.0,<= 5.0,20241015
2023,15,Montgomery,0216,Travilah Elementary, English Language Arts All Grades,All Students,199,157,78.9,<= 5.0,18.1,63.3,15.6,20241015
2023,15,Montgomery,0219,Farmland Elementary,English Language Arts 03,All Students,126,96,76.2,<= 5.0,23.0,65.1,11.1,20241015
2023,15,Montgomery,0219,Farmland Elementary,English Language Arts 04,All Students,112,69,61.6,5.4,33.0,53.6,8.0,20241015
2023,15,Montgomery,0219,Farmland Elementary,English Language Arts 05,All Students,116,79,68.1,<= 5.0,28.4,59.5,8.6,20241015
2023,15,Montgomery,0219,Farmland Elementary, English Language Arts All Grades,All Students,354,244,68.9,<= 5.0,28.0,59.6,9.3,20241015
2023,15,Montgomery,0220,Luxmanor Elementary,English Language Arts 03,All Students,111,78,70.3,<= 5.0,28.8,59.5,10.8,20241015
2023,15,Montgomery,0220,Luxmanor Elementary,English Language Arts 04,All Students,92,58,63.0,<= 5.0,33.7,57.6,5.4,20241015
2023,15,Montgomery,0220,Luxmanor Elementary,English Language Arts 05,All Students,92,61,66.3,<= 5.0,30.4,62.0,<= 5.0,20241015
2023,15,Montgomery,0220,Luxmanor Elementary, English Language Arts All Grades,All Students,295,197,66.8,<= 5.0,30.8,59.7,7.1,20241015
2023,15,Montgomery,0226,Beverly Farms Elementary,English Language Arts 03,All Students,105,90,85.7,<= 5.0,13.3,71.4,14.3,20241015
2023,15,Montgomery,0226,Beverly Farms Elementary,English Language Arts 04,All Students,110,93,84.5,<= 5.0,14.5,67.3,17.3,20241015
2023,15,Montgomery,0226,Beverly Farms Elementary,English Language Arts 05,All Students,103,70,68.0,<= 5.0,29.1,58.3,9.7,20241015
2023,15,Montgomery,0226,Beverly Farms Elementary, English Language Arts All Grades,All Students,318,253,79.6,<= 5.0,18.9,65.7,13.8,20241015
2023,15,Montgomery,0227,Ritchie Park Elementary,English Language Arts 03,All Students,56,46,82.1,<= 5.0,14.3,58.9,23.2,20241015
2023,15,Montgomery,0227,Ritchie Park Elementary,English Language Arts 04,All Students,67,55,82.1,<= 5.0,14.9,64.2,17.9,20241015
2023,15,Montgomery,0227,Ritchie Park Elementary,English Language Arts 05,All Students,69,48,69.6,<= 5.0,30.4,68.1,<= 5.0,20241015
2023,15,Montgomery,0227,Ritchie Park Elementary, English Language Arts All Grades,All Students,192,149,77.6,<= 5.0,20.3,64.1,13.5,20241015
2023,15,Montgomery,0228,Herbert Hoover Middle,English Language Arts 06,All Students,277,223,80.5,<= 5.0,19.5,62.5,18.1,20241015
2023,15,Montgomery,0228,Herbert Hoover Middle,English Language Arts 07,All Students,320,268,83.8,<= 5.0,15.0,67.5,16.3,20241015
2023,15,Montgomery,0228,Herbert Hoover Middle,English Language Arts 08,All Students,328,274,83.5,<= 5.0,14.6,74.4,9.1,20241015
2023,15,Montgomery,0228,Herbert Hoover Middle, English Language Arts All Grades,All Students,925,765,82.7,<= 5.0,16.2,68.4,14.3,20241015
2023,15,Montgomery,0229,College Gardens Elementary,English Language Arts 03,All Students,79,58,73.4,<= 5.0,25.3,51.9,21.5,20241015
2023,15,Montgomery,0229,College Gardens Elementary,English Language Arts 04,All Students,66,39,59.1,<= 5.0,37.9,47.0,12.1,20241015
2023,15,Montgomery,0229,College Gardens Elementary,English Language Arts 05,All Students,75,51,68.0,<= 5.0,30.7,64.0,<= 5.0,20241015
2023,15,Montgomery,0229,College Gardens Elementary, English Language Arts All Grades,All Students,220,148,67.3,<= 5.0,30.9,54.5,12.7,20241015
2023,15,Montgomery,0230,Rockville High,English Language Arts 10,All Students,323,190,58.8,7.1,34.1,52.9,5.9,20241015
2023,15,Montgomery,0230,Rockville High, English Language Arts All Grades,All Students,323,190,58.8,7.1,34.1,52.9,5.9,20241015
2023,15,Montgomery,0232,Tilden Middle,English Language Arts 06,All Students,347,216,62.2,6.6,31.1,51.9,10.4,20241015
2023,15,Montgomery,0232,Tilden Middle,English Language Arts 07,All Students,342,224,65.5,<= 5.0,32.2,59.4,6.1,20241015
2023,15,Montgomery,0232,Tilden Middle,English Language Arts 08,All Students,333,224,67.3,<= 5.0,28.2,64.3,<= 5.0,20241015
2023,15,Montgomery,0232,Tilden Middle, English Language Arts All Grades,All Students,1022,664,65.0,<= 5.0,30.5,58.4,6.6,20241015
2023,15,Montgomery,0233,Fallsmead Elementary,English Language Arts 03,All Students,87,68,78.2,<= 5.0,20.7,72.4,5.7,20241015
2023,15,Montgomery,0233,Fallsmead Elementary,English Language Arts 04,All Students,87,67,77.0,<= 5.0,21.8,62.1,14.9,20241015
2023,15,Montgomery,0233,Fallsmead Elementary,English Language Arts 05,All Students,96,71,74.0,<= 5.0,21.9,61.5,12.5,20241015
2023,15,Montgomery,0233,Fallsmead Elementary, English Language Arts All Grades,All Students,270,206,76.3,<= 5.0,21.5,65.2,11.1,20241015
2023,15,Montgomery,0234,Thomas S. Wootton High,English Language Arts 10,All Students,491,423,86.2,<= 5.0,12.8,70.1,16.1,20241015
2023,15,Montgomery,0234,Thomas S. Wootton High, English Language Arts All Grades,All Students,491,423,86.2,<= 5.0,12.8,70.1,16.1,20241015
2023,15,Montgomery,0235,Wayside Elementary,English Language Arts 03,All Students,80,*,>= 95.0,<= 5.0,<= 5.0,71.3,25.0,20241015
2023,15,Montgomery,0235,Wayside Elementary,English Language Arts 04,All Students,78,70,89.7,<= 5.0,10.3,60.3,29.5,20241015
2023,15,Montgomery,0235,Wayside Elementary,English Language Arts 05,All Students,76,62,81.6,<= 5.0,14.5,60.5,21.1,20241015
2023,15,Montgomery,0235,Wayside Elementary, English Language Arts All Grades,All Students,234,209,89.3,<= 5.0,9.4,64.1,25.2,20241015
2023,15,Montgomery,0237,Robert Frost Middle School,English Language Arts 06,All Students,293,241,82.3,<= 5.0,15.4,62.8,19.5,20241015
2023,15,Montgomery,0237,Robert Frost Middle School,English Language Arts 07,All Students,314,254,80.9,<= 5.0,17.8,65.3,15.6,20241015
2023,15,Montgomery,0237,Robert Frost Middle School,English Language Arts 08,All Students,330,244,73.9,<= 5.0,24.5,70.6,<= 5.0,20241015
2023,15,Montgomery,0237,Robert Frost Middle School, English Language Arts All Grades,All Students,937,739,78.9,<= 5.0,19.4,66.4,12.5,20241015
2023,15,Montgomery,0238,Cold Spring Elementary,English Language Arts 03,All Students,39,31,79.5,<= 5.0,20.5,71.8,7.7,20241015
2023,15,Montgomery,0238,Cold Spring Elementary,English Language Arts 04,All Students,93,80,86.0,<= 5.0,12.9,72.0,14.0,20241015
2023,15,Montgomery,0238,Cold Spring Elementary,English Language Arts 05,All Students,100,79,79.0,<= 5.0,20.0,72.0,7.0,20241015
2023,15,Montgomery,0238,Cold Spring Elementary, English Language Arts All Grades,All Students,232,190,81.9,<= 5.0,17.2,72.0,9.9,20241015
2023,15,Montgomery,0239,Alternative Programs,English Language Arts 10,All Students,*,*,*,*,*,*,*,20241015
2023,15,Montgomery,0239,Alternative Programs, English Language Arts All Grades,All Students,*,*,*,*,*,*,*,20241015
2023,15,Montgomery,0241,DuFief Elementary,English Language Arts 03,All Students,50,31,62.0,10.0,28.0,42.0,20.0,20241015
2023,15,Montgomery,0241,DuFief Elementary,English Language Arts 04,All Students,34,19,55.9,14.7,29.4,41.2,14.7,20241015
2023,15,Montgomery,0241,DuFief Elementary,English Language Arts 05,All Students,42,29,69.0,11.9,19.0,47.6,21.4,20241015
2023,15,Montgomery,0241,DuFief Elementary, English Language Arts All Grades,All Students,126,79,62.7,11.9,25.4,43.7,19.0,20241015
2023,15,Montgomery,0242,Dr. Sally K. Ride Elementary,English Language Arts 03,All Students,69,25,36.2,<= 5.0,59.4,36.2,<= 5.0,20241015
2023,15,Montgomery,0242,Dr. Sally K. Ride Elementary,English Language Arts 04,All Students,82,28,34.1,8.5,57.3,34.1,<= 5.0,20241015
2023,15,Montgomery,0242,Dr. Sally K. Ride Elementary,English Language Arts 05,All Students,70,27,38.6,12.9,48.6,37.1,<= 5.0,20241015
2023,15,Montgomery,0242,Dr. Sally K. Ride Elementary, English Language Arts All Grades,All Students,221,80,36.2,8.6,55.2,35.7,<= 5.0,20241015
2023,15,Montgomery,0244,Thurgood Marshall Elementary,English Language Arts 03,All Students,103,53,51.5,6.8,41.7,44.7,6.8,20241015
2023,15,Montgomery,0244,Thurgood Marshall Elementary,English Language Arts 04,All Students,82,48,58.5,7.3,34.1,45.1,13.4,20241015
2023,15,Montgomery,0244,Thurgood Marshall Elementary,English Language Arts 05,All Students,81,40,49.4,17.3,33.3,45.7,<= 5.0,20241015
2023,15,Montgomery,0244,Thurgood Marshall Elementary, English Language Arts All Grades,All Students,266,141,53.0,10.2,36.8,45.1,7.9,20241015
2023,15,Montgomery,0246,Northwest High,English Language Arts 10,All Students,635,373,58.7,6.3,35.0,50.6,8.2,20241015
2023,15,Montgomery,0246,Northwest High, English Language Arts All Grades,All Students,635,373,58.7,6.3,35.0,50.6,8.2,20241015
2023,15,Montgomery,0247,John H. Poole Middle,English Language Arts 06,All Students,148,105,70.9,<= 5.0,27.0,55.4,15.5,20241015
2023,15,Montgomery,0247,John H. Poole Middle,English Language Arts 07,All Students,133,89,66.9,<= 5.0,32.3,62.4,<= 5.0,20241015
2023,15,Montgomery,0247,John H. Poole Middle,English Language Arts 08,All Students,149,112,75.2,<= 5.0,23.5,69.8,5.4,20241015
2023,15,Montgomery,0247,John H. Poole Middle, English Language Arts All Grades,All Students,430,306,71.2,<= 5.0,27.4,62.6,8.6,20241015
2023,15,Montgomery,0248,Forest Oak Middle,English Language Arts 06,All Students,289,77,26.6,24.6,48.8,26.3,<= 5.0,20241015
2023,15,Montgomery,0248,Forest Oak Middle,English Language Arts 07,All Students,260,89,34.2,9.2,56.5,34.2,<= 5.0,20241015
2023,15,Montgomery,0248,Forest Oak Middle,English Language Arts 08,All Students,298,94,31.5,18.5,50.0,31.2,<= 5.0,20241015
2023,15,Montgomery,0248,Forest Oak Middle, English Language Arts All Grades,All Students,847,260,30.7,17.7,51.6,30.5,<= 5.0,20241015
2023,15,Montgomery,0249,Clarksburg High,English Language Arts 08,All Students,*,*,*,*,*,*,*,20241015
2023,15,Montgomery,0249,Clarksburg High,English Language Arts 10,All Students,634,346,54.6,<= 5.0,40.7,50.3,<= 5.0,20241015
2023,15,Montgomery,0249,Clarksburg High, English Language Arts All Grades,All Students,635,346,54.5,<= 5.0,40.6,50.2,<= 5.0,20241015
2023,15,Montgomery,0302,Burtonsville Elementary,English Language Arts 03,All Students,92,48,52.2,6.5,41.3,48.9,<= 5.0,20241015
2023,15,Montgomery,0302,Burtonsville Elementary,English Language Arts 04,All Students,114,73,64.0,<= 5.0,32.5,58.8,5.3,20241015
2023,15,Montgomery,0302,Burtonsville Elementary,English Language Arts 05,All Students,96,31,32.3,10.4,57.3,29.2,<= 5.0,20241015
2023,15,Montgomery,0302,Burtonsville Elementary, English Language Arts All Grades,All Students,302,152,50.3,6.6,43.0,46.4,<= 5.0,20241015
2023,15,Montgomery,0303,Fairland Elementary,English Language Arts 03,All Students,84,42,50.0,11.9,38.1,45.2,<= 5.0,20241015
2023,15,Montgomery,0303,Fairland Elementary,English Language Arts 04,All Students,84,44,52.4,<= 5.0,44.0,50.0,<= 5.0,20241015
2023,15,Montgomery,0303,Fairland Elementary,English Language Arts 05,All Students,90,33,36.7,14.4,48.9,31.1,5.6,20241015
2023,15,Montgomery,0303,Fairland Elementary, English Language Arts All Grades,All Students,258,119,46.1,10.1,43.8,41.9,<= 5.0,20241015
2023,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary,English Language Arts 03,All Students,129,25,19.4,19.4,61.2,18.6,<= 5.0,20241015
2023,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary,English Language Arts 04,All Students,87,25,28.7,18.4,52.9,27.6,<= 5.0,20241015
2023,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary,English Language Arts 05,All Students,102,25,24.5,18.6,56.9,24.5,<= 5.0,20241015
2023,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary, English Language Arts All Grades,All Students,318,75,23.6,18.9,57.5,23.0,<= 5.0,20241015
2023,15,Montgomery,0305,Jackson Road Elementary,English Language Arts 03,All Students,99,43,43.4,10.1,46.5,40.4,<= 5.0,20241015
2023,15,Montgomery,0305,Jackson Road Elementary,English Language Arts 04,All Students,111,38,34.2,18.0,47.7,27.9,6.3,20241015
2023,15,Montgomery,0305,Jackson Road Elementary,English Language Arts 05,All Students,88,35,39.8,15.9,44.3,30.7,9.1,20241015
2023,15,Montgomery,0305,Jackson Road Elementary, English Language Arts All Grades,All Students,298,116,38.9,14.8,46.3,32.9,6.0,20241015
2023,15,Montgomery,0308,Cloverly Elementary,English Language Arts 03,All Students,64,43,67.2,7.8,25.0,59.4,7.8,20241015
2023,15,Montgomery,0308,Cloverly Elementary,English Language Arts 04,All Students,69,35,50.7,5.8,43.5,50.7,<= 5.0,20241015
2023,15,Montgomery,0308,Cloverly Elementary,English Language Arts 05,All Students,75,34,45.3,<= 5.0,50.7,42.7,<= 5.0,20241015
2023,15,Montgomery,0308,Cloverly Elementary, English Language Arts All Grades,All Students,208,112,53.8,5.8,40.4,50.5,<= 5.0,20241015
2023,15,Montgomery,0309,Burnt Mills Elementary,English Language Arts 03,All Students,90,31,34.4,11.1,54.4,34.4,<= 5.0,20241015
2023,15,Montgomery,0309,Burnt Mills Elementary,English Language Arts 04,All Students,88,39,44.3,11.4,44.3,38.6,5.7,20241015
2023,15,Montgomery,0309,Burnt Mills Elementary,English Language Arts 05,All Students,92,35,38.0,10.9,51.1,37.0,<= 5.0,20241015
2023,15,Montgomery,0309,Burnt Mills Elementary, English Language Arts All Grades,All Students,270,105,38.9,11.1,50.0,36.7,<= 5.0,20241015
2023,15,Montgomery,0310,Cannon Road Elementary,English Language Arts 03,All Students,59,27,45.8,<= 5.0,52.5,44.1,<= 5.0,20241015
2023,15,Montgomery,0310,Cannon Road Elementary,English Language Arts 04,All Students,52,17,32.7,17.3,50.0,32.7,<= 5.0,20241015
2023,15,Montgomery,0310,Cannon Road Elementary,English Language Arts 05,All Students,69,18,26.1,17.4,56.5,26.1,<= 5.0,20241015
2023,15,Montgomery,0310,Cannon Road Elementary, English Language Arts All Grades,All Students,180,62,34.4,12.2,53.3,33.9,<= 5.0,20241015
2023,15,Montgomery,0311,Francis Scott Key Middle,English Language Arts 06,All Students,277,88,31.8,13.7,54.5,30.3,<= 5.0,20241015
2023,15,Montgomery,0311,Francis Scott Key Middle,English Language Arts 07,All Students,322,127,39.4,8.4,52.2,35.4,<= 5.0,20241015
2023,15,Montgomery,0311,Francis Scott Key Middle,English Language Arts 08,All Students,316,117,37.0,17.1,45.9,34.8,<= 5.0,20241015
2023,15,Montgomery,0311,Francis Scott Key Middle, English Language Arts All Grades,All Students,915,332,36.3,13.0,50.7,33.7,<= 5.0,20241015
2023,15,Montgomery,0312,William Tyler Page Elementary,English Language Arts 03,All Students,110,66,60.0,5.5,34.5,57.3,<= 5.0,20241015
2023,15,Montgomery,0312,William Tyler Page Elementary,English Language Arts 04,All Students,93,57,61.3,<= 5.0,34.4,51.6,9.7,20241015
2023,15,Montgomery,0312,William Tyler Page Elementary,English Language Arts 05,All Students,99,43,43.4,11.1,45.5,40.4,<= 5.0,20241015
2023,15,Montgomery,0312,William Tyler Page Elementary, English Language Arts All Grades,All Students,302,166,55.0,7.0,38.1,50.0,<= 5.0,20241015
2023,15,Montgomery,0313,Galway Elementary,English Language Arts 03,All Students,115,57,49.6,<= 5.0,47.8,42.6,7.0,20241015
2023,15,Montgomery,0313,Galway Elementary,English Language Arts 04,All Students,101,50,49.5,7.9,42.6,47.5,<= 5.0,20241015
2023,15,Montgomery,0313,Galway Elementary,English Language Arts 05,All Students,106,47,44.3,14.2,41.5,41.5,<= 5.0,20241015
2023,15,Montgomery,0313,Galway Elementary, English Language Arts All Grades,All Students,322,154,47.8,8.1,44.1,43.8,<= 5.0,20241015
2023,15,Montgomery,0315,Paint Branch High,English Language Arts 10,All Students,878,448,51.0,<= 5.0,45.9,49.1,<= 5.0,20241015
2023,15,Montgomery,0315,Paint Branch High, English Language Arts All Grades,All Students,878,448,51.0,<= 5.0,45.9,49.1,<= 5.0,20241015
2023,15,Montgomery,0316,Stonegate Elementary,English Language Arts 03,All Students,81,53,65.4,8.6,25.9,63.0,<= 5.0,20241015
2023,15,Montgomery,0316,Stonegate Elementary,English Language Arts 04,All Students,75,52,69.3,5.3,25.3,52.0,17.3,20241015
2023,15,Montgomery,0316,Stonegate Elementary,English Language Arts 05,All Students,63,32,50.8,6.3,42.9,46.0,<= 5.0,20241015
2023,15,Montgomery,0316,Stonegate Elementary, English Language Arts All Grades,All Students,219,137,62.6,6.8,30.6,54.3,8.2,20241015
2023,15,Montgomery,0321,James Hubert Blake High,English Language Arts 10,All Students,435,211,48.5,7.6,43.9,45.5,<= 5.0,20241015
2023,15,Montgomery,0321,James Hubert Blake High, English Language Arts All Grades,All Students,435,211,48.5,7.6,43.9,45.5,<= 5.0,20241015
2023,15,Montgomery,0333,Benjamin Banneker Middle,English Language Arts 06,All Students,220,56,25.5,20.5,54.1,25.5,<= 5.0,20241015
2023,15,Montgomery,0333,Benjamin Banneker Middle,English Language Arts 07,All Students,249,78,31.3,7.6,61.0,30.9,<= 5.0,20241015
2023,15,Montgomery,0333,Benjamin Banneker Middle,English Language Arts 08,All Students,243,96,39.5,12.8,47.7,38.7,<= 5.0,20241015
2023,15,Montgomery,0333,Benjamin Banneker Middle, English Language Arts All Grades,All Students,712,230,32.3,13.3,54.4,31.9,<= 5.0,20241015
2023,15,Montgomery,0334,Greencastle Elementary,English Language Arts 03,All Students,112,49,43.8,7.1,49.1,41.1,<= 5.0,20241015
2023,15,Montgomery,0334,Greencastle Elementary,English Language Arts 04,All Students,91,36,39.6,11.0,49.5,33.0,6.6,20241015
2023,15,Montgomery,0334,Greencastle Elementary,English Language Arts 05,All Students,110,43,39.1,16.4,44.5,37.3,<= 5.0,20241015
2023,15,Montgomery,0334,Greencastle Elementary, English Language Arts All Grades,All Students,313,128,40.9,11.5,47.6,37.4,<= 5.0,20241015
2023,15,Montgomery,0335,Briggs Chaney Middle,English Language Arts 06,All Students,278,106,38.1,13.3,48.6,36.3,<= 5.0,20241015
2023,15,Montgomery,0335,Briggs Chaney Middle,English Language Arts 07,All Students,292,110,37.7,5.8,56.5,36.6,<= 5.0,20241015
2023,15,Montgomery,0335,Briggs Chaney Middle,English Language Arts 08,All Students,271,93,34.3,9.2,56.5,33.9,<= 5.0,20241015
2023,15,Montgomery,0335,Briggs Chaney Middle, English Language Arts All Grades,All Students,841,309,36.7,9.4,53.9,35.7,<= 5.0,20241015
2023,15,Montgomery,0336,Little Bennett Elementary,English Language Arts 03,All Students,118,75,63.6,5.1,31.4,55.1,8.5,20241015
2023,15,Montgomery,0336,Little Bennett Elementary,English Language Arts 04,All Students,102,68,66.7,8.8,24.5,54.9,11.8,20241015
2023,15,Montgomery,0336,Little Bennett Elementary,English Language Arts 05,All Students,105,52,49.5,13.3,37.1,46.7,<= 5.0,20241015
2023,15,Montgomery,0336,Little Bennett Elementary, English Language Arts All Grades,All Students,325,195,60.0,8.9,31.1,52.3,7.7,20241015
2023,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",English Language Arts 03,All Students,85,62,72.9,<= 5.0,24.7,64.7,8.2,20241015
2023,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",English Language Arts 04,All Students,89,60,67.4,5.6,27.0,58.4,9.0,20241015
2023,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",English Language Arts 05,All Students,82,36,43.9,<= 5.0,52.4,41.5,<= 5.0,20241015
2023,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary", English Language Arts All Grades,All Students,256,158,61.7,<= 5.0,34.4,55.1,6.6,20241015
2023,15,Montgomery,0340,Great Seneca Creek Elementary,English Language Arts 03,All Students,88,42,47.7,8.0,44.3,44.3,<= 5.0,20241015
2023,15,Montgomery,0340,Great Seneca Creek Elementary,English Language Arts 04,All Students,90,45,50.0,13.3,36.7,41.1,8.9,20241015
2023,15,Montgomery,0340,Great Seneca Creek Elementary,English Language Arts 05,All Students,108,34,31.5,13.9,54.6,25.0,6.5,20241015
2023,15,Montgomery,0340,Great Seneca Creek Elementary, English Language Arts All Grades,All Students,286,121,42.3,11.9,45.8,36.0,6.3,20241015
2023,15,Montgomery,0341,Wilson Wims Elementary School,English Language Arts 03,All Students,72,52,72.2,<= 5.0,26.4,59.7,12.5,20241015
2023,15,Montgomery,0341,Wilson Wims Elementary School,English Language Arts 04,All Students,115,86,74.8,<= 5.0,21.7,57.4,17.4,20241015
2023,15,Montgomery,0341,Wilson Wims Elementary School,English Language Arts 05,All Students,103,72,69.9,<= 5.0,29.1,64.1,5.8,20241015
2023,15,Montgomery,0341,Wilson Wims Elementary School, English Language Arts All Grades,All Students,290,210,72.4,<= 5.0,25.5,60.3,12.1,20241015
2023,15,Montgomery,0345,Hallie Wells Middle,English Language Arts 06,All Students,320,218,68.1,<= 5.0,28.4,51.6,16.6,20241015
2023,15,Montgomery,0345,Hallie Wells Middle,English Language Arts 07,All Students,325,219,67.4,<= 5.0,30.5,60.6,6.8,20241015
2023,15,Montgomery,0345,Hallie Wells Middle,English Language Arts 08,All Students,308,226,73.4,<= 5.0,24.0,70.1,<= 5.0,20241015
2023,15,Montgomery,0345,Hallie Wells Middle, English Language Arts All Grades,All Students,953,663,69.6,<= 5.0,27.7,60.7,8.9,20241015
