"Year","LEA","LEA.Name","School","School.Name","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
2023,1,"Allegany",402,"John Humbird Elementary"," Mathematics All Grades","All Students","98","21",21.4,"24.5","54.1","20.4","<= 5.0",20241015,"-8768156.4034","4811680.4435","2470","Allegany                                          ","01.004","120 MARY STREET","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
2023,7,"Cecil",506,"North East Elementary"," Mathematics All Grades","All Students","290","62",21.4,"24.8","53.8","20.3","<= 5.0",20241015,"-8453237.0028","4807457.7832","1653","Cecil                                             ","07.035","301 THOMAS AVE","NORTH EAST","MD","21901","PreK-5","Elementary","ZCTA5 21901","B19301_001",49246,4247
2023,8,"Charles",625,"Theodore G. Davis Middle School"," Mathematics All Grades","All Students","1043","222",21.3,"38.3","40.5","18.4","<= 5.0",20241015,"-8569226.2201","4670802.185","2284","Charles                                           ","08.044","2495 DAVIS ROAD","WALDORF","MD","20603","6-8","Middle","ZCTA5 20603","B19301_001",58100,4643
2023,15,"Montgomery",563,"Summit Hall Elementary"," Mathematics All Grades","All Students","202","43",21.3,"17.3","61.4","19.3","<= 5.0",20241015,"-8593347.7366","4739914.4848","2492","Montgomery                                        ","15.174","101 WEST DEER PARK ROAD","GAITHERSBURG","MD","20877","HS-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
2023,15,"Montgomery",707,"Rocky Hill Middle"," Mathematics All Grades","All Students","1053","224",21.3,"33.0","45.7","20.5","<= 5.0",20241015,"-8600915.6832","4753580.8379","2291","Montgomery                                        ","15.262","22401 BRICK HAVEN WAY","CLARKSBURG","MD","20871","6-8","Middle","ZCTA5 20871","B19301_001",58295,3895
2023,3,"Baltimore County",1518,"Glenmar Elementary"," Mathematics All Grades","All Students","137","29",21.2,"32.1","46.7","19.7","<= 5.0",20241015,"-8510106.2131","4771417.7737","1581","Baltimore County                                  ","03.175","9700 COMMUNITY DRIVE","BALTIMORE","MD","21220","PreK-5","Elementary","ZCTA5 21220","B19301_001",40691,2509
2023,3,"Baltimore County",1519,"Orems Elementary"," Mathematics All Grades","All Students","156","33",21.2,"26.9","51.9","20.5","<= 5.0",20241015,"-8512074.8993","4769383.2718","1580","Baltimore County                                  ","03.182","711 HIGH VILLA ROAD","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
2023,16,"Prince George's",1427,"Yorktown Elementary"," Mathematics All Grades","All Students","165","35",21.2,"18.2","60.6","20.6","<= 5.0",20241015,"-8541902.3667","4720215.9299","1937","Prince George's                                   ","16.248","7301 RACE TRACK ROAD","BOWIE","MD","20715","K-5","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,22,"Wicomico",906,"Pemberton Elementary"," Mathematics All Grades","All Students","217","46",21.2,"28.6","50.2","20.7","<= 5.0",20241015,"-8417954.0029","4631075.0419","1388","Wicomico                                          ","22.028","1300 PEMBERTON DRIVE","SALISBURY","MD","21801","PreK-5","Elementary","ZCTA5 21801","B19301_001",38535,2956
2023,2,"Anne Arundel",1192,"Overlook Elementary"," Mathematics All Grades","All Students","161","34",21.1,"30.4","48.4","19.9","<= 5.0",20241015,"-8566052.9048","4700008.3327","2006","Prince George's                                   ","16.129","3298 CURTIS DRIVE","TEMPLE HILLS","MD","20748","K-5","Elementary","ZCTA5 20748","B19301_001",40547,2000
2023,2,"Anne Arundel",1192,"Overlook Elementary"," Mathematics All Grades","All Students","161","34",21.1,"30.4","48.4","19.9","<= 5.0",20241015,"-8532800.1446","4752318.6904","2604","Anne Arundel                                      ","02.119","401 HAMPTON ROAD","LINTHICUM","MD","21090","PreK-5","Elementary","ZCTA5 21090","B19301_001",52345,3324
2023,3,"Baltimore County",810,"Padonia International Elementary"," Mathematics All Grades","All Students","228","48",21.1,"32.0","46.9","18.9","<= 5.0",20241015,"-8530585.5801","4788007.4832","1474","Baltimore County                                  ","03.069","9834 GREENSIDE DRIVE","COCKEYSVILLE","MD","21030","PreK-5","Elementary","ZCTA5 21030","B19301_001",59252,4150
2023,3,"Baltimore County",1533,"Vincent Farm Elementary"," Mathematics All Grades","All Students","341","72",21.1,"25.2","53.7","19.9","<= 5.0",20241015,"-8506306.9357","4775016.1098","2431","Baltimore County                                  ","03.208","6019 EBENEZER ROAD","BALTIMORE","MD","21162","PreK-5","Elementary","ZCTA5 21162","B19301_001",58171,8175
2023,15,"Montgomery",334,"Greencastle Elementary"," Mathematics All Grades","All Students","320","67",20.9,"31.3","47.8","20.0","<= 5.0",20241015,"-8565132.9359","4733182.85","2138","Montgomery                                        ","15.155","13611 ROBEY RD","SILVER SPRING","MD","20904","PreK-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
2023,3,"Baltimore County",1207,"Norwood Elementary"," Mathematics All Grades","All Students","125","26",20.8,"43.2","36.0","20.8","<= 5.0",20241015,"-8517972.7164","4761323.97","1568","Baltimore County                                  ","03.155","1700 DELVALE AVENUE","BALTIMORE","MD","21222","PreK-3","Elementary","ZCTA5 21222","B19301_001",30695,2017
2023,10,"Frederick",2305,"Ballenger Creek Middle"," Mathematics All Grades","All Students","807","168",20.8,"28.9","50.3","19.1","<= 5.0",20241015,"-8620688.456","4777079.9359","1756","Frederick                                         ","10.041","5525 BALLENGER CREEK PIKE","FREDERICK","MD","21703","6-8","Middle","ZCTA5 21703","B19301_001",44225,2427
2023,16,"Prince George's",1330,"Kenmoor Middle"," Mathematics All Grades","All Students","930","193",20.8,"44.4","34.8","19.6","<= 5.0",20241015,"-8556879.8664","4710929.509","1940","Prince George's                                   ","16.212","2500 KENMOOR DRIVE","LANDOVER","MD","20785","6-8","Middle","ZCTA5 20785","B19301_001",36991,2470
2023,16,"Prince George's",1233,"Indian Queen Elementary"," Mathematics All Grades","All Students","184","38",20.7,"24.5","54.9","20.1","<= 5.0",20241015,"-8573340.4387","4687094.2948","2039","Prince George's                                   ","16.055","9551 FORT FOOTE ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
2023,1,"Allegany",401,"South Penn Elementary"," Mathematics All Grades","All Students","228","47",20.6,"24.6","54.8","18.4","<= 5.0",20241015,"-8767160.1059","4813170.0495","2481","Allegany                                          ","01.021","500 EAST SECOND STREET","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
2023,8,"Charles",624,"William A. Diggs Elementary School"," Mathematics All Grades","All Students","422","87",20.6,"26.3","53.1","19.4","<= 5.0",20241015,"-8569490.4583","4669661.3159","1418","Charles                                           ","08.047","2615 DAVIS ROAD","WALDORF","MD","20603","PreK-5","Elementary","ZCTA5 20603","B19301_001",58100,4643
2023,23,"Worcester",207,"Snow Hill High"," Mathematics All Grades","All Students","218","45",20.6,"17.0","62.4","20.2","<= 5.0",20241015,"-8392339.5904","4603305.49","1385","Worcester                                         ","23.005","305 S. CHURCH STREET","SNOW HILL","MD","21863","9-12","High","ZCTA5 21863","B19301_001",33766,4109
2023,3,"Baltimore County",202,"Randallstown Elementary"," Mathematics All Grades","All Students","166","34",20.5,"18.7","60.8","19.3","<= 5.0",20241015,"-8548927.5762","4774439.4122","1485","Baltimore County                                  ","03.054","9013 LIBERTY ROAD","RANDALLSTOWN","MD","21133","K-5","Elementary","ZCTA5 21133","B19301_001",41838,3718
2023,16,"Prince George's",718,"Pointer Ridge Elementary"," Mathematics All Grades","All Students","161","33",20.5,"30.4","49.1","19.9","<= 5.0",20241015,"-8541342.3561","4708059.7262","2008","Prince George's                                   ","16.119","1110 PARKINGTON LANE","BOWIE","MD","20716","K-5","Elementary","ZCTA5 20716","B19301_001",57741,3370
2023,7,"Cecil",401,"Cecil Manor Elementary"," Mathematics All Grades","All Students","173","35",20.2,"28.9","50.9","20.2","<= 5.0",20241015,"-8439956.5676","4816393.9814","1648","Cecil                                             ","07.030","971 ELK MILLS RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
2023,3,"Baltimore County",1406,"Red House Run Elementary"," Mathematics All Grades","All Students","288","58",20.1,"30.2","49.7","19.8","<= 5.0",20241015,"-8517184.9466","4769702.2112","2415","Baltimore County                                  ","03.109","1717 WEYBURN ROAD","BALTIMORE","MD","21237","PreK-5","Elementary","ZCTA5 21237","B19301_001",43614,2913
2023,13,"Howard",527,"Reservoir High"," Mathematics All Grades","All Students","683","137",20.1,"18.6","61.3","19.0","<= 5.0",20241015,"-8561929.4568","4743413.3412","1819","Howard                                            ","13.077","11550 SCAGGSVILLE ROAD","FULTON","MD","20759","9-12","High","ZCTA5 20759","B19301_001",98294,13207
2023,10,"Frederick",313,"Middletown High"," Mathematics All Grades","All Students","606","121",20,"18.8","61.2","19.5","<= 5.0",20241015,"-8631118.5518","4785838.8164","1782","Frederick                                         ","10.005","200 SCHOOLHOUSE DRIVE","MIDDLETOWN","MD","21769","9-12","High","ZCTA5 21769","B19301_001",61639,4388
2023,13,"Howard",509,"Atholton High"," Mathematics All Grades","All Students","541","108",20,"25.7","54.3","18.3","<= 5.0",20241015,"-8558308.3281","4748644.3831","1807","Howard                                            ","13.013","6520 FREETOWN ROAD","COLUMBIA","MD","21044","9-12","High","ZCTA5 21044","B19301_001",67519,4010
2023,7,"Cecil",701,"Perryville Middle"," Mathematics All Grades","All Students","543","108",19.9,"34.1","46.0","19.0","<= 5.0",20241015,"-8468007.1408","4803518.0031","1660","Cecil                                             ","07.018","850 AIKEN AVE","PERRYVILLE","MD","21903","6-8","Middle","ZCTA5 21903","B19301_001",36338,3771
2023,15,"Montgomery",105,"Ridgeview Middle"," Mathematics All Grades","All Students","749","149",19.9,"29.9","50.2","19.4","<= 5.0",20241015,"-8599357.6892","4739977.5224","2203","Montgomery                                        ","15.042","16600 RAVEN ROCK DRIVE","GAITHERSBURG","MD","20878","6-8","Middle","ZCTA5 20878","B19301_001",69898,2690
2023,16,"Prince George's",203,"Judith P. Hoyer Montessori"," Mathematics All Grades","All Students","161","32",19.9,"31.1","49.1","18.6","<= 5.0",20241015,"-8559134.855","4707882.485","1954","Prince George's                                   ","16.022","929 HILL ROAD","LANDOVER","MD","20785-4336","PreK-8","PreK-8",NA,NA,NA,NA
2023,16,"Prince George's",304,"Perrywood Elementary"," Mathematics All Grades","All Students","286","57",19.9,"26.2","53.8","19.9","<= 5.0",20241015,"-8547649.8961","4705010.2637","2396","Prince George's                                   ","16.207","501 WATKINS PARK DRIVE","UPPER MARLBORO","MD","20774","K-5","Elementary","ZCTA5 20774","B19301_001",60028,2920
2023,16,"Prince George's",729,"Kingsford Elementary"," Mathematics All Grades","All Students","226","45",19.9,"30.5","49.6","19.9","<= 5.0",20241015,"-8548998.5714","4708540.1727","2299","Prince George's                                   ","16.133","1401 ENTERPRISE ROAD","MITCHELLVILLE","MD","20721","PreK-5","Elementary","ZCTA5 20721","B19301_001",70735,3451
2023,2,"Anne Arundel",3392,"Rippling Woods Elementary"," Mathematics All Grades","All Students","257","51",19.8,"30.7","49.4","17.9","<= 5.0",20241015,"-8530258.8785","4740089.3431","2600","Anne Arundel                                      ","02.003","530 NOLFIELD DRIVE","GLEN BURNIE","MD","21061","PreK-5","Elementary","ZCTA5 21061","B19301_001",38445,1700
2023,15,"Montgomery",790,"Arcola Elementary"," Mathematics All Grades","All Students","315","62",19.7,"28.3","52.1","18.7","<= 5.0",20241015,"-8575998.6247","4728163.2628","2198","Montgomery                                        ","15.049","1820 FRANWELL AVENUE","SILVER SPRING","MD","20902","HS-5","Elementary","ZCTA5 20902","B19301_001",48887,2703
2023,2,"Anne Arundel",3343,"Old Mill Middle South"," Mathematics All Grades","All Students","962","189",19.6,"31.1","49.3","18.7","<= 5.0",20241015,"-8530001.8633","4739295.6778","2370","Anne Arundel                                      ","02.133","620 PATRIOT LANE","MILLERSVILLE","MD","21108","6-8","Middle","ZCTA5 21108","B19301_001",62037,3985
2023,16,"Prince George's",802,"Baden Elementary"," Mathematics All Grades","All Students","102","20",19.6,"31.4","49.0","17.6","<= 5.0",20241015,"-8546037.464","4673191.7003","1932","Prince George's                                   ","16.228","13601 BADEN-WESTWOOD ROAD","BRANDYWINE","MD","20613","PreK-6","Elementary","ZCTA5 20613","B19301_001",60879,5333
2023,12,"Harford",137,"Joppatowne Elementary"," Mathematics All Grades","All Students","226","44",19.5,"39.8","40.7","19.5","<= 5.0",20241015,"-8500584.5633","4782108.6722","1876","Harford                                           ","12.040","407 TRIMBLE ROAD","JOPPA","MD","21085","PreK-5","Elementary","ZCTA5 21085","B19301_001",53546,5266
2023,13,"Howard",610,"Oakland Mills Middle"," Mathematics All Grades","All Students","467","91",19.5,"33.0","47.5","19.3","<= 5.0",20241015,"-8554187.4113","4751434.7808","1814","Howard                                            ","13.008","9540 KILIMANJARO ROAD","COLUMBIA","MD","21045","6-8","Middle","ZCTA5 21045","B19301_001",53227,3009
2023,15,"Montgomery",580,"Harriet R. Tubman Elementary"," Mathematics All Grades","All Students","150","29",19.3,"30.0","50.7","18.0","<= 5.0",20241015,"-8591585.3698","4742764.8885","2729","Montgomery","15.280","400 VICTORY FARM DRIVE","GAITHERSBURG","MD","20877","PreK","Elementary","ZCTA5 20877","B19301_001",38859,2896
2023,21,"Washington",2102,"Northern Middle"," Mathematics All Grades","All Students","809","156",19.3,"36.2","44.5","18.4","<= 5.0",20241015,"-8651057.0978","4817436.3268","1430","Washington                                        ","21.017","701 NORTHERN AVENUE","HAGERSTOWN","MD","21740","6-8","Middle","ZCTA5 21740","B19301_001",32289,1866
2023,21,"Washington",2102,"Northern Middle"," Mathematics All Grades","All Students","809","156",19.3,"36.2","44.5","18.4","<= 5.0",20241015,"-8533034.5092","4676642.0885","1535","Calvert                                           ","04.006","2954 CHANEYVILLE RD","OWINGS","MD","20736","6-8","Middle","ZCTA5 20736","B19301_001",61359,6233
2023,21,"Washington",2102,"Northern Middle"," Mathematics All Grades","All Students","809","156",19.3,"36.2","44.5","18.4","<= 5.0",20241015,"-8827878.6793","4817140.3144","1729","Garrett                                           ","11.009","371 PRIDE PARKWAY","ACCIDENT","MD","21520","6-8","Middle","ZCTA5 21520","B19301_001",41376,17036
2023,2,"Anne Arundel",3092,"Seven Oaks Elementary"," Mathematics All Grades","All Students","216","41",19,"30.1","50.9","19.0","<= 5.0",20241015,"-8514632.2906","4779910.9553","2343","Baltimore County                                  ","03.096","9220 SEVEN COURTS DRIVE","BALTIMORE","MD","21236","PreK-5","Elementary","ZCTA5 21236","B19301_001",45340,3083
2023,2,"Anne Arundel",3092,"Seven Oaks Elementary"," Mathematics All Grades","All Students","216","41",19,"30.1","50.9","19.0","<= 5.0",20241015,"-8538978.0719","4736631.7627","2629","Anne Arundel                                      ","02.129","1905 TOWN CENTER BOULEVARD","ODENTON","MD","21113","PreK-5","Elementary","ZCTA5 21113","B19301_001",58205,3368
2023,10,"Frederick",1510,"Thurmont Middle"," Mathematics All Grades","All Students","547","104",19,"36.0","45.0","18.3","<= 5.0",20241015,"-8616634.0896","4810934.1433","1775","Frederick                                         ","10.008","408 E MAIN ST","THURMONT","MD","21788","6-8","Middle","ZCTA5 21788","B19301_001",50992,4758
2023,16,"Prince George's",2123,"Paint Branch Elementary"," Mathematics All Grades","All Students","184","35",19,"45.1","35.9","15.8","<= 5.0",20241015,"-8563378.1738","4719789.2298","2056","Prince George's                                   ","16.018","5101 PIERCE AVENUE","COLLEGE PARK","MD","20740","PreK-6","Elementary","ZCTA5 20740","B19301_001",32245,1926
2023,3,"Baltimore County",1151,"Perry Hall Middle"," Mathematics All Grades","All Students","1700","319",18.8,"28.9","52.4","18.1","<= 5.0",20241015,"-8513201.6003","4778916.2437","2409","Baltimore County                                  ","03.007","4300 EBENEZER ROAD","BALTIMORE","MD","21236","6-8","Middle","ZCTA5 21236","B19301_001",45340,3083
2023,13,"Howard",203,"Howard High"," Mathematics All Grades","All Students","627","117",18.7,"19.6","61.7","17.9","<= 5.0",20241015,"-8550751.642","4754155.523","1806","Howard                                            ","13.012","8700 OLD ANNAPOLIS ROAD","ELLICOTT CITY","MD","21043","9-12","High","ZCTA5 21043","B19301_001",64911,2548
2023,2,"Anne Arundel",1122,"Freetown Elementary"," Mathematics All Grades","All Students","231","43",18.6,"34.2","47.2","17.3","<= 5.0",20241015,"-8525004.634","4741400.4865","2454","Anne Arundel                                      ","02.080","7904 FREETOWN ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
2023,16,"Prince George's",1322,"Phyllis E. Williams Elementary"," Mathematics All Grades","All Students","135","25",18.5,"27.4","54.1","18.5","<= 5.0",20241015,"-8553766.823","4705844.1555","2045","Prince George's                                   ","16.050","9601 PRINCE PLACE","UPPER MARLBORO","MD","20774","K-5","Elementary","ZCTA5 20774","B19301_001",60028,2920
2023,16,"Prince George's",2141,"Greenbelt Middle"," Mathematics All Grades","All Students","1142","211",18.5,"45.0","36.5","16.1","<= 5.0",20241015,"-8560812.5532","4721640.0948","2252","Prince George's                                   ","16.256","6301 BREEZEWOOD DRIVE","GREENBELT","MD","20770","6-8","Middle","ZCTA5 20770","B19301_001",45269,4183
2023,10,"Frederick",2503,"Brunswick High"," Mathematics All Grades","All Students","332","61",18.4,"13.6","68.1","17.5","<= 5.0",20241015,"-8639270.3728","4767154.7058","1762","Frederick                                         ","10.036","101 CUMMINGS DRIVE","BRUNSWICK","MD","21716","9-12","High","ZCTA5 21716","B19301_001",51221,4534
2023,3,"Baltimore County",407,"Glyndon Elementary"," Mathematics All Grades","All Students","241","44",18.3,"36.1","45.6","17.0","<= 5.0",20241015,"-8550617.1029","4788763.5581","1497","Baltimore County                                  ","03.030","445 GLYNDON DRIVE","REISTERSTOWN","MD","21136","PreK-5","Elementary","ZCTA5 21136","B19301_001",54898,3581
2023,2,"Anne Arundel",1132,"Glendale Elementary"," Mathematics All Grades","All Students","199","36",18.1,"21.6","60.3","18.1","<= 5.0",20241015,"-8528172.087","4744757.6827","2551","Anne Arundel                                      ","02.065","105 CARROLL ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
2023,16,"Prince George's",1432,"Rockledge Elementary"," Mathematics All Grades","All Students","155","28",18.1,"34.8","47.1","18.1","<= 5.0",20241015,"-8544640.0365","4721213.7405","1984","Prince George's                                   ","16.148","7701 LAUREL-BOWIE ROAD","BOWIE","MD","20715","PreK-5","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,3,"Baltimore County",1508,"Essex Elementary"," Mathematics All Grades","All Students","211","38",18,"24.6","57.3","18.0","<= 5.0",20241015,"-8513708.1422","4766061.7554","1486","Baltimore County                                  ","03.055","100 MACE AVENUE","ESSEX","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
2023,3,"Baltimore County",853,"Cockeysville Middle"," Mathematics All Grades","All Students","817","146",17.9,"28.6","53.5","17.1","<= 5.0",20241015,"-8530361.3894","4789617.5631","1509","Baltimore County                                  ","03.006","10401 GREENSIDE DRIVE","COCKEYSVILLE","MD","21030","6-8","Middle","ZCTA5 21030","B19301_001",59252,4150
2023,15,"Montgomery",558,"Whetstone Elementary"," Mathematics All Grades","All Students","301","54",17.9,"25.2","56.8","16.6","<= 5.0",20241015,"-8593556.3343","4746349.1801","2112","Montgomery                                        ","15.190","19201 THOMAS FARM DRIVE","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
2023,16,"Prince George's",1011,"Bond Mill Elementary"," Mathematics All Grades","All Students","268","48",17.9,"26.1","56.0","17.2","<= 5.0",20241015,"-8559971.5002","4737401.5489","1930","Prince George's                                   ","16.233","16001 SHERWOOD AVENUE","LAUREL","MD","20707","K-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
2023,8,"Charles",627,"Billingsley Elementary School"," Mathematics All Grades","All Students","335","59",17.6,"36.4","46.0","17.3","<= 5.0",20241015,"-8567423.6399","4665737.1291","2720","Charles                                           ","08.048","10069 BILLINGSLEY RD","WHITE PLAINS","MD","20695","PreK-5","Elementary","ZCTA5 20695","B19301_001",51028,5823
2023,12,"Harford",115,"Edgewood Elementary"," Mathematics All Grades","All Students","142","25",17.6,"28.9","53.5","16.2","<= 5.0",20241015,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
2023,15,"Montgomery",549,"Flower Hill Elementary"," Mathematics All Grades","All Students","205","36",17.6,"32.7","49.8","16.1","<= 5.0",20241015,"-8590649.0956","4744469.5778","2151","Montgomery                                        ","15.147","18425 FLOWER HILL WAY","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
2023,15,"Montgomery",564,"South Lake Elementary"," Mathematics All Grades","All Students","356","62",17.4,"34.8","47.8","16.6","<= 5.0",20241015,"-8593523.1505","4744034.5867","2182","Montgomery                                        ","15.086","18201 CONTOUR ROAD","GAITHERSBURG","MD","20877","HS-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
2023,15,"Montgomery",808,"Cresthaven Elementary"," Mathematics All Grades","All Students","476","83",17.4,"28.4","54.2","16.4","<= 5.0",20241015,"-8570324.4674","4725636.9366","2110","Montgomery                                        ","15.201","1234 CRESTHAVEN DR","SILVER SPRING","MD","20903","3-5","Elementary","ZCTA5 20903","B19301_001",28359,2169
2023,2,"Anne Arundel",1162,"Marley Elementary"," Mathematics All Grades","All Students","376","65",17.3,"26.6","56.1","17.3","<= 5.0",20241015,"-8526630.0329","4742320.7365","2453","Anne Arundel                                      ","02.079","715 COOPER ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
2023,15,"Montgomery",100,"Clopper Mill Elementary"," Mathematics All Grades","All Students","196","34",17.3,"22.4","60.2","16.3","<= 5.0",20241015,"-8600715.0815","4744482.8632","2142","Montgomery                                        ","15.148","18501 CINNAMON DRIVE","GERMANTOWN","MD","20874","HS-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
2023,2,"Anne Arundel",4182,"Germantown Elementary"," Mathematics All Grades","All Students","221","38",17.2,"23.1","59.7","16.7","<= 5.0",20241015,"-8602368.9192","4746026.294","2223","Montgomery                                        ","15.013","19110 LIBERTY MILL ROAD","GERMANTOWN","MD","20874","K-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
2023,2,"Anne Arundel",4182,"Germantown Elementary"," Mathematics All Grades","All Students","221","38",17.2,"23.1","59.7","16.7","<= 5.0",20241015,"-8517780.6279","4719016.1655","2247","Anne Arundel                                      ","02.132","200 WINDELL AVENUE","ANNAPOLIS","MD","21401","PreK-5","Elementary","ZCTA5 21401","B19301_001",78167,6474
2023,15,"Montgomery",107,"Martin Luther King Jr. Middle"," Mathematics All Grades","All Students","845","145",17.2,"40.1","42.7","15.3","<= 5.0",20241015,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
2023,15,"Montgomery",778,"Sligo Middle"," Mathematics All Grades","All Students","674","116",17.2,"34.6","48.2","16.3","<= 5.0",20241015,"-8575286.9298","4725450.9832","2515","Montgomery                                        ","15.235","1401 DENNIS AVE","SILVER SPRING","MD","20902","6-8","Middle","ZCTA5 20902","B19301_001",48887,2703
2023,2,"Anne Arundel",2132,"High Point Elementary"," Mathematics All Grades","All Students","322","55",17.1,"26.4","56.5","16.5","<= 5.0",20241015,"-8520398.0399","4742330.8804","2589","Anne Arundel                                      ","02.015","7789 EDGEWOOD AVENUE","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
2023,3,"Baltimore County",209,"Hebbville Elementary"," Mathematics All Grades","All Students","187","32",17.1,"31.6","51.3","17.1","<= 5.0",20241015,"-8544018.5749","4771239.6311","1615","Baltimore County                                  ","03.104","3335 WASHINGTON AVENUE","BALTIMORE","MD","21244","PreK-5","Elementary","ZCTA5 21244","B19301_001",37693,1902
2023,7,"Cecil",313,"Cherry Hill Middle"," Mathematics All Grades","All Students","397","68",17.1,"41.1","41.8","15.9","<= 5.0",20241015,"-8444757.4029","4818692.2214","1647","Cecil                                             ","07.039","2535 SINGERLY RD","ELKTON","MD","21921","6-8","Middle","ZCTA5 21921","B19301_001",40036,2700
2023,1,"Allegany",406,"Washington Middle"," Mathematics All Grades","All Students","553","94",17,"41.8","41.2","14.1","<= 5.0",20241015,"-8765949.0373","4813535.2973","2469","Allegany                                          ","01.034","200 N. MASSACHUSSETTS AVENUE","CUMBERLAND","MD","21502","6-8","Middle","ZCTA5 21502","B19301_001",30485,1296
2023,3,"Baltimore County",1210,"Grange Elementary"," Mathematics All Grades","All Students","230","39",17,"33.9","49.1","16.5","<= 5.0",20241015,"-8516167.8502","4759673.2746","1567","Baltimore County                                  ","03.156","2000 CHURCH ROAD","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
2023,16,"Prince George's",504,"Fort Washington Forest Elementary"," Mathematics All Grades","All Students","171","29",17,"33.3","49.7","17.0","<= 5.0",20241015,"-8569970.127","4680080.8273","1917","Prince George's                                   ","16.210","1300 FILLMORE ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
2023,16,"Prince George's",1412,"High Bridge Elementary"," Mathematics All Grades","All Students","165","28",17,"33.9","49.1","15.2","<= 5.0",20241015,"-8546309.2586","4719794.0945","2297","Prince George's                                   ","16.058","7011 HIGH BRIDGE ROAD","BOWIE","MD","20720","K-5","Elementary","ZCTA5 20720","B19301_001",61876,3950
2023,3,"Baltimore County",910,"Oakleigh Elementary"," Mathematics All Grades","All Students","236","40",16.9,"37.3","45.8","16.1","<= 5.0",20241015,"-8521777.2228","4778225.5118","1559","Baltimore County                                  ","03.162","1901 WHITE OAK AVENUE","BALTIMORE","MD","21234","PreK-5","Elementary","ZCTA5 21234","B19301_001",45061,1997
2023,3,"Baltimore County",772,"Hereford High"," Mathematics All Grades","All Students","301","50",16.6,"17.9","65.4","14.6","<= 5.0",20241015,"-8533639.7315","4807899.2536","2707","Baltimore County                                  ","03.094","17301 YORK ROAD","PARKTON","MD","21120","9-12","High","ZCTA5 21120","B19301_001",73297,8957
2023,15,"Montgomery",779,"Sargent Shriver Elementary"," Mathematics All Grades","All Students","338","56",16.6,"34.6","48.8","14.2","<= 5.0",20241015,"-8580471.1163","4730519.6634","2082","Montgomery                                        ","15.267","12518 GREENLY DR","SILVER SPRING","MD","20906","PreK-5","Elementary","ZCTA5 20906","B19301_001",43855,2171
2023,3,"Baltimore County",1206,"Bear Creek Elementary"," Mathematics All Grades","All Students","188","31",16.5,"30.9","52.7","16.5","<= 5.0",20241015,"-8513992.4999","4760193.639","1569","Baltimore County                                  ","03.153","1601 MELBOURNE ROAD","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
2023,16,"Prince George's",2014,"Lamont Elementary"," Mathematics All Grades","All Students","200","33",16.5,"33.5","50.0","16.0","<= 5.0",20241015,"-8558619.7442","4718004.9831","1945","Prince George's                                   ","16.241","7101 GOOD LUCK ROAD","NEW CARROLLTON","MD","20784","PreK-5","Elementary","ZCTA5 20784","B19301_001",36834,4454
