"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"514","Longfields Elementary","English",38.7012903225806,2023,16,"Prince George's",618," English Language Arts All Grades","All Students","172","80",46.5,"14.0","39.5","32.0","14.5",20241015,7.79870967741935,"-8558290.5114","4699470.701","1922","Prince George's                                   ","16.242","3300 NEWKIRK AVENUE","FORESTVILLE","MD","20747","PreK-6","Elementary","ZCTA5 20747","B19301_001",38921,2062
"515","Lothian Elementary","English",50.8504347826087,2023,2,"Anne Arundel",4202," English Language Arts All Grades","All Students","226","87",38.5,"17.7","43.8","36.7","<= 5.0",20241015,-12.3504347826087,"-8528545.7505","4696861.9215","2579","Anne Arundel                                      ","02.024","5175 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","PreK-5","Elementary","ZCTA5 20711","B19301_001",55505,10714
"516","Lucy V. Barnsley Elementary","English",63.1024175824176,2023,15,"Montgomery",505," English Language Arts All Grades","All Students","405","303",74.8,"5.2","20.0","57.3","17.5",20241015,11.6975824175824,"-8583137.3082","4735170.2398","2091","Montgomery                                        ","15.225","14516 NADINE DRIVE","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"517","Lutherville Laboratory","English",72.6369047619048,2023,3,"Baltimore County",803," English Language Arts All Grades","All Students","193","114",59.1,"8.8","32.1","57.0","<= 5.0",20241015,-13.5369047619048,"-8529416.963","4783017.0025","2397","Baltimore County                                  ","03.087","1700 NORTH YORK ROAD","LUTHERVILLE","MD","21093","K-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
"518","Luxmanor Elementary","English",69.220814479638,2023,15,"Montgomery",220," English Language Arts All Grades","All Students","295","197",66.8,"<= 5.0","30.8","59.7","7.1",20241015,-2.42081447963801,"-8585737.7114","4728108.6952","2485","Montgomery                                        ","15.220","6201 TILDEN LANE","ROCKVILLE","MD","20852","K-5","Elementary","ZCTA5 20852","B19301_001",74110,4604
"519","Lyons Mill Elementary","English",31.8916455696203,2023,3,"Baltimore County",410," English Language Arts All Grades","All Students","325","144",44.3,"9.5","46.2","38.8","5.5",20241015,12.4083544303797,"-8549744.0772","4778060.2199","2717","Baltimore County                                  ","03.216","9435 LYONS MILL ROAD","OWINGS MILLS","MD","21117","K-5","Elementary","ZCTA5 21117","B19301_001",51246,2977
"520","MacArthur Middle","English",33.9951859956236,2023,2,"Anne Arundel",3033," English Language Arts All Grades","All Students","833","301",36.1,"10.1","53.8","35.1","<= 5.0",20241015,2.10481400437637,"-8543322.4941","4738442.1851","2381","Anne Arundel                                      ","02.087","3500 ROCKENBACH ROAD","FORT MEADE","MD","20755","6-8","Middle","ZCTA5 20755","B19301_001",38144,3927
"521","Magnolia Elementary","English",22.9708117443869,2023,16,"Prince George's",2122," English Language Arts All Grades","All Students","234","85",36.3,"13.2","50.4","33.8","<= 5.0",20241015,13.3291882556131,"-8497153.0599","4780723.9992","1718","Harford                                           ","12.002","901 TRIMBLE RD","JOPPA","MD","21085","PreK-5","Elementary","ZCTA5 21085","B19301_001",53546,5266
"522","Magnolia Elementary","English",22.9708117443869,2023,16,"Prince George's",2122," English Language Arts All Grades","All Students","234","85",36.3,"13.2","50.4","33.8","<= 5.0",20241015,13.3291882556131,"-8556285.2719","4719415.3441","2001","Prince George's                                   ","16.135","8400 NIGHTINGALE DRIVE","LANHAM","MD","20706","PreK-6","Elementary","ZCTA5 20706","B19301_001",37413,1939
"523","Magnolia Elementary","English",22.9708117443869,2023,12,"Harford",131," English Language Arts All Grades","All Students","213","34",16,"23.9","60.1","16.0","<= 5.0",20241015,-6.97081174438688,"-8497153.0599","4780723.9992","1718","Harford                                           ","12.002","901 TRIMBLE RD","JOPPA","MD","21085","PreK-5","Elementary","ZCTA5 21085","B19301_001",53546,5266
"524","Magnolia Elementary","English",22.9708117443869,2023,12,"Harford",131," English Language Arts All Grades","All Students","213","34",16,"23.9","60.1","16.0","<= 5.0",20241015,-6.97081174438688,"-8556285.2719","4719415.3441","2001","Prince George's                                   ","16.135","8400 NIGHTINGALE DRIVE","LANHAM","MD","20706","PreK-6","Elementary","ZCTA5 20706","B19301_001",37413,1939
"525","Magnolia Middle","English",19.82555410691,2023,12,"Harford",184," English Language Arts All Grades","All Students","696","198",28.4,"18.7","52.9","27.3","<= 5.0",20241015,8.57444589308996,"-8497045.2397","4780293.0826","1892","Harford                                           ","12.021","299 FT HOYLE RD","JOPPA","MD","21085","6-8","Middle","ZCTA5 21085","B19301_001",53546,5266
"526","Manchester Elementary","English",51.6431610942249,2023,6,"Carroll",601," English Language Arts All Grades","All Students","328","202",61.6,"<= 5.0","34.8","55.2","6.4",20241015,9.95683890577508,"-8558674.7378","4817110.3853","1682","Carroll                                           ","06.033","3224 YORK ST","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
"527","Manchester Valley High","English",65.1401041666667,2023,6,"Carroll",602," English Language Arts All Grades","All Students","356","208",58.4,"<= 5.0","38.2","48.3","10.1",20241015,-6.74010416666666,"-8558098.2192","4815799.1831","2240","Carroll                                           ","06.057","3300 MAPLE GROVE ROAD","MANCHESTER","MD","21102","9-12","High","ZCTA5 21102","B19301_001",51635,4126
"528","Manor View Elementary","English",42.3688741721854,2023,2,"Anne Arundel",3122," English Language Arts All Grades","All Students","112","59",52.7,"8.0","39.3","51.8","<= 5.0",20241015,10.3311258278146,"-8542736.1227","4737734.1216","2459","Anne Arundel                                      ","02.074","2900 MACARTHUR ROAD","FORT MEADE","MD","20755","1-5","Elementary","ZCTA5 20755","B19301_001",38144,3927
"529","Manor Woods Elementary","English",71.1471389645776,2023,13,"Howard",305," English Language Arts All Grades","All Students","366","296",80.9,"<= 5.0","17.8","66.9","13.9",20241015,9.75286103542236,"-8562005.0822","4763306.2441","1837","Howard                                            ","13.052","11575 FREDERICK ROAD","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
"530","Margaret Brent Middle","English",43.1065458207452,2023,18,"Saint Mary's",404," English Language Arts All Grades","All Students","907","496",54.7,"6.3","39.0","50.5","<= 5.0",20241015,11.5934541792548,"-8540026.6719","4633298.531","2325","St. Mary's                                        ","18.009","29675 POINT LOOKOUT ROAD","MECHANICSVILLE","MD","20659","6-8","Middle","ZCTA5 20659","B19301_001",48224,3350
"531","Marley Elementary","English",24.8969849246231,2023,2,"Anne Arundel",1162," English Language Arts All Grades","All Students","374","102",27.3,"16.6","56.1","27.0","<= 5.0",20241015,2.40301507537689,"-8526630.0329","4742320.7365","2453","Anne Arundel                                      ","02.079","715 COOPER ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
"532","Marley Middle","English",33.413981042654,2023,2,"Anne Arundel",1063," English Language Arts All Grades","All Students","912","298",32.7,"12.2","55.2","31.9","<= 5.0",20241015,-0.713981042654027,"-8526582.5895","4742995.247","2556","Anne Arundel                                      ","02.059","10 DAVIS COURT","GLEN BURNIE","MD","21060","6-8","Middle","ZCTA5 21060","B19301_001",48058,2900
"533","Marlton Elementary","English",45.3672268907563,2023,16,"Prince George's",1511," English Language Arts All Grades","All Students","135","48",35.6,"13.3","51.1","35.6","<= 5.0",20241015,-9.7672268907563,"-8548145.5646","4689133.3565","2301","Prince George's                                   ","16.004","8506 OLD COLONY DRIVE SOUTH","UPPER MARLBORO","MD","20772","PreK-5","Elementary","ZCTA5 20772","B19301_001",58867,2445
"534","Marriotts Ridge High","English",83.6,2023,13,"Howard",308," English Language Arts All Grades","All Students","430","324",75.3,"<= 5.0","23.5","61.9","13.5",20241015,-8.3,"-8564281.6348","4767871.2949","2262","Howard                                            ","13.082","12100 WOODFORD DRIVE","MARRIOTSVILLE","MD","21104","9-12","High","ZCTA5 21104","B19301_001",74924,6853
"535","Mars Estates Elementary","English",23.921875,2023,3,"Baltimore County",1512," English Language Arts All Grades","All Students","137","43",31.4,"14.6","54.0","31.4","<= 5.0",20241015,7.478125,"-8510455.7407","4766668.3057","1499","Baltimore County                                  ","03.020","1500 HOMBERG AVENUE","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"536","Martin Boulevard Elementary","English",24.5893442622951,2023,3,"Baltimore County",1506," English Language Arts All Grades","All Students","90","32",35.6,"7.8","56.7","34.4","<= 5.0",20241015,11.0106557377049,"-8509489.4433","4769786.8212","2399","Baltimore County                                  ","03.142","210 RIVERTON ROAD","BALTIMORE","MD","21220","PreK-5","Elementary","ZCTA5 21220","B19301_001",40691,2509
"537","Martin Luther King Jr. Middle","English",38.8779497098646,2023,15,"Montgomery",107," English Language Arts All Grades","All Students","830","399",48.1,"8.9","43.0","42.9","5.2",20241015,9.2220502901354,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
"538","Martin Luther King Jr. Middle","English",38.8779497098646,2023,16,"Prince George's",110," English Language Arts All Grades","All Students","891","279",31.3,"17.2","51.5","29.0","<= 5.0",20241015,-7.5779497098646,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
"539","Mary E. Rodman Elementary","English",21.1966101694915,2023,30,"Baltimore City",204," English Language Arts All Grades","All Students","181","24",13.3,"25.4","61.3","12.7","<= 5.0",20241015,-7.89661016949152,"-8535603.4511","4763591.3611","2654","Baltimore City                                    ","30.201","3510 W MULBERRY ST","BALTIMORE","MD","21229","PreK-5","Elementary","ZCTA5 21229","B19301_001",31555,1376
"540","Maryland City Elementary","English",28.0219512195122,2023,2,"Anne Arundel",3132," English Language Arts All Grades","All Students","195","52",26.7,"16.9","56.4","26.2","<= 5.0",20241015,-1.3219512195122,"-8551312.6156","4735425.3063","2456","Anne Arundel                                      ","02.082","3359 CRUMPTON SOUTH","LAUREL","MD","20724","PreK-5","Elementary","ZCTA5 20724","B19301_001",50191,4890
"541","Matapeake Middle School","English",64.0945402298851,2023,17,"Queen Anne's",407," English Language Arts All Grades","All Students","399","295",73.9,"<= 5.0","24.6","65.2","8.8",20241015,9.80545977011495,"-8497524.3219","4716023.5733","2236","Queen Anne's                                      ","17.025","671 ROMANCOKE ROAD","STEVENSVILLE","MD","21666","6-8","Middle","ZCTA5 21666","B19301_001",62181,5606
"542","Mattaponi Elementary","English",46.6533333333333,2023,16,"Prince George's",1102," English Language Arts All Grades","All Students","201","101",50.2,"<= 5.0","45.8","45.8","<= 5.0",20241015,3.54666666666667,"-8549908.8294","4685623.9088","1929","Prince George's                                   ","16.244","11701 DULEY STATION ROAD","UPPER MARLBORO","MD","20772","K-5","Elementary","ZCTA5 20772","B19301_001",58867,2445
"543","Matthew A. Henson Elementary","English",5.53853211009174,2023,30,"Baltimore City",29," English Language Arts All Grades","All Students","92","16",17.4,"25.0","57.6","17.4","<= 5.0",20241015,11.8614678899083,"-8532684.1445","4765712.0821","1516","Baltimore City                                    ","30.242","1600 N PAYSON ST","BALTIMORE","MD","21217","PreK-5","Elementary","ZCTA5 21217","B19301_001",31721,2541
"544","Maugansville Elementary","English",38.35,2023,21,"Washington",1301," English Language Arts All Grades","All Students","281","114",40.6,"11.4","48.0","37.7","<= 5.0",20241015,2.25,"-8654143.0527","4821083.6196","1414","Washington                                        ","21.047","18023 MAUGANS AVENUE","MAUGANSVILLE","MD","21767","PreK-5","Elementary","ZCTA5 21767","B19301_001",29159,4813
"545","Maya Angelou French Immersion","English",44.5094339622642,2023,16,"Prince George's",639," English Language Arts All Grades","All Students","239","161",67.4,"<= 5.0","30.1","59.0","8.4",20241015,22.8905660377359,"-8568078.3811","4697947.6922","1993","Prince George's                                   ","16.136","2000 CALLAWAY ST","TEMPLE HILLS","MD","20748","K-8","Elementary/Middle","ZCTA5 20748","B19301_001",40547,2000
"546","Mayfield Woods Middle","English",43.3182328190743,2023,13,"Howard",104," English Language Arts All Grades","All Students","680","342",50.3,"6.6","43.1","47.4","<= 5.0",20241015,6.98176718092567,"-8547835.8357","4750014.9991","1843","Howard                                            ","13.045","7950 RED BARN WAY","ELKRIDGE","MD","21075","6-8","Middle","ZCTA5 21075","B19301_001",53091,2563
"547","Mayo Elementary","English",65.8390243902439,2023,2,"Anne Arundel",4212," English Language Arts All Grades","All Students","175","132",75.4,"<= 5.0","23.4","64.6","10.9",20241015,9.5609756097561,"-8517166.9387","4706833.2738","2440","Anne Arundel                                      ","02.105","1260 MAYO RIDGE ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
"548","Mays Chapel Elementary","English",60.8917355371901,2023,3,"Baltimore County",814," English Language Arts All Grades","All Students","260","169",65,"<= 5.0","33.1","57.3","7.7",20241015,4.10826446280993,"-8534743.4392","4787452.1212","2430","Baltimore County                                  ","03.200","12250 ROUNDWOOD RD","TIMONIUM","MD","21093","PreK-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
"549","McCormick Elementary","English",17.4445161290323,2023,3,"Baltimore County",1403," English Language Arts All Grades","All Students","154","25",16.2,"24.7","59.1","16.2","<= 5.0",20241015,-1.24451612903226,"-8518290.59","4770639.7459","1577","Baltimore County                                  ","03.191","5101 HAZELWOOD AVE","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
"550","Meade Heights Elementary","English",44.6081081081081,2023,2,"Anne Arundel",3142," English Language Arts All Grades","All Students","163","64",39.3,"14.7","46.0","38.0","<= 5.0",20241015,-5.30810810810811,"-8540230.6444","4738580.1505","2552","Anne Arundel                                      ","02.066","1925 REECE ROAD","FORT MEADE","MD","20755","PreK-5","Elementary","ZCTA5 20755","B19301_001",38144,3927
"551","Meade High","English",33.8,2023,2,"Anne Arundel",3323," English Language Arts All Grades","All Students","547","255",46.6,"9.7","43.7","40.8","5.9",20241015,12.8,"-8542427.8119","4739218.6819","2385","Anne Arundel                                      ","02.013","1100 CLARK ROAD","FORT MEADE","MD","20755","9-12","High","ZCTA5 20755","B19301_001",38144,3927
"552","Meade Middle","English",26.6541374474053,2023,2,"Anne Arundel",3423," English Language Arts All Grades","All Students","770","166",21.6,"23.9","54.5","21.0","<= 5.0",20241015,-5.05413744740533,"-8542271.7026","4739613.3538","2528","Anne Arundel                                      ","02.104","1103 26TH STREET","FORT MEADE","MD","20755","6-8","Middle","ZCTA5 20755","B19301_001",38144,3927
"553","Meadow Hall Elementary","English",35.5541237113402,2023,15,"Montgomery",212," English Language Arts All Grades","All Students","177","69",39,"10.7","50.3","37.9","<= 5.0",20241015,3.4458762886598,"-8584549.4483","4733781.303","2069","Montgomery                                        ","15.250","951 TWINBROOK PKWY","ROCKVILLE","MD","20851","K-5","Elementary","ZCTA5 20851","B19301_001",47505,4272
"554","Meadowvale Elementary","English",56.2925196850394,2023,12,"Harford",638," English Language Arts All Grades","All Students","239","129",54,"<= 5.0","41.8","51.0","<= 5.0",20241015,-2.29251968503937,"-8472120.1186","4802625.0061","1865","Harford                                           ","12.053","910 GRACE VIEW DR","HAVRE DE GRACE","MD","21078","PreK-5","Elementary","ZCTA5 21078","B19301_001",55075,4306
"555","Mechanicsville Elementary","English",52.3583541147132,2023,6,"Carroll",406," English Language Arts All Grades","All Students","246","160",65,"<= 5.0","33.3","54.1","11.0",20241015,12.6416458852868,"-8565215.6978","4789028.0432","1694","Carroll                                           ","06.007","3838 SYKESVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"556","Mechanicsville Elementary","English",52.3583541147132,2023,6,"Carroll",406," English Language Arts All Grades","All Students","246","160",65,"<= 5.0","33.3","54.1","11.0",20241015,12.6416458852868,"-8544303.7042","4643618.9022","1896","St. Mary's                                        ","18.014","28585 THREE NOTCH ROAD","MECHANICSVILLE","MD","20659","K-5","Elementary","ZCTA5 20659","B19301_001",48224,3350
"557","Mechanicsville Elementary","English",52.3583541147132,2023,18,"Saint Mary's",504," English Language Arts All Grades","All Students","149","80",53.7,"5.4","40.9","46.3","7.4",20241015,1.34164588528678,"-8565215.6978","4789028.0432","1694","Carroll                                           ","06.007","3838 SYKESVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"558","Mechanicsville Elementary","English",52.3583541147132,2023,18,"Saint Mary's",504," English Language Arts All Grades","All Students","149","80",53.7,"5.4","40.9","46.3","7.4",20241015,1.34164588528678,"-8544303.7042","4643618.9022","1896","St. Mary's                                        ","18.014","28585 THREE NOTCH ROAD","MECHANICSVILLE","MD","20659","K-5","Elementary","ZCTA5 20659","B19301_001",48224,3350
"559","Medfield Heights Elementary","English",41.6080924855491,2023,30,"Baltimore City",249," English Language Arts All Grades","All Students","174","92",52.9,"9.8","37.4","42.0","10.9",20241015,11.2919075144509,"-8531800.1917","4770582.6101","1532","Baltimore City                                    ","30.258","4300 BUCHANAN AVE","BALTIMORE","MD","21211","PreK-5","Elementary","ZCTA5 21211","B19301_001",57993,3366
"560","Melwood Elementary","English",27.0841666666667,2023,16,"Prince George's",1504," English Language Arts All Grades","All Students","220","76",34.5,"11.4","54.1","34.1","<= 5.0",20241015,7.41583333333334,"-8553589.1126","4691776.5742","2302","Prince George's                                   ","16.168","7100 WOODYARD ROAD","UPPER MARLBORO","MD","20772","K-5","Elementary","ZCTA5 20772","B19301_001",58867,2445
"561","Middle River Middle","English",22.5868250539957,2023,3,"Baltimore County",1556," English Language Arts All Grades","All Students","848","196",23.1,"19.8","57.1","22.9","<= 5.0",20241015,0.51317494600432,"-8510513.3185","4771150.6525","2344","Baltimore County                                  ","03.046","800 MIDDLE RIVER ROAD","BALTIMORE","MD","21220","6-8","Middle","ZCTA5 21220","B19301_001",40691,2509
"562","Middleborough Elementary","English",44.2904191616766,2023,3,"Baltimore County",1520," English Language Arts All Grades","All Students","139","57",41,"<= 5.0","54.0","39.6","<= 5.0",20241015,-3.29041916167665,"-8508700.6119","4765542.1503","1579","Baltimore County                                  ","03.192","313 WEST ROAD","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"563","Middlesex Elementary","English",17.1875,2023,3,"Baltimore County",1514," English Language Arts All Grades","All Students","179","37",20.7,"15.1","64.2","17.9","<= 5.0",20241015,3.5125,"-8510692.9735","4768321.1271","2401","Baltimore County                                  ","03.167","142 BENNETT ROAD","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"564","Middletown Elementary","English",68.9516411378556,2023,10,"Frederick",303," English Language Arts All Grades","All Students","430","288",67,"<= 5.0","30.9","59.1","7.9",20241015,-1.95164113785559,"-8631485.9709","4785477.8727","1781","Frederick                                         ","10.001","201 E GREEN STREET","MIDDLETOWN","MD","21769","3-5","Elementary","ZCTA5 21769","B19301_001",61639,4388
"565","Middletown High","English",76.1,2023,10,"Frederick",313," English Language Arts All Grades","All Students","298","227",76.2,"<= 5.0","23.2","61.4","14.8",20241015,0.100000000000009,"-8631118.5518","4785838.8164","1782","Frederick                                         ","10.005","200 SCHOOLHOUSE DRIVE","MIDDLETOWN","MD","21769","9-12","High","ZCTA5 21769","B19301_001",61639,4388
"566","Middletown Middle","English",71.5598971722365,2023,10,"Frederick",311," English Language Arts All Grades","All Students","782","561",71.7,"<= 5.0","25.4","62.7","9.1",20241015,0.140102827763499,"-8631252.0631","4785459.4386","1777","Frederick                                         ","10.010","100 MARTHA MASON STREET","MIDDLETOWN","MD","21769","6-8","Middle","ZCTA5 21769","B19301_001",61639,4388
"567","Milbrook Elementary","English",23.4497942386831,2023,3,"Baltimore County",307," English Language Arts All Grades","All Students","206","51",24.8,"24.8","50.5","23.8","<= 5.0",20241015,1.35020576131687,"-8539647.9893","4773426.989","2402","Baltimore County                                  ","03.091","4300 CREST HEIGHTS ROAD","BALTIMORE","MD","21215","1-5","Elementary","ZCTA5 21215","B19301_001",30034,1989
"568","Milford Mill Academy","English",5.5,2023,3,"Baltimore County",271," English Language Arts All Grades","All Students","429","125",29.1,"6.8","64.1","28.4","<= 5.0",20241015,23.6,"-8543772.9807","4772845.2723","1550","Baltimore County                                  ","03.098","3800 WASHINGTON AVE","BALTIMORE","MD","21244","9-12","High","ZCTA5 21244","B19301_001",37693,1902
"569","Mill Creek Middle","English",43.2737240075614,2023,4,"Calvert",116," English Language Arts All Grades","All Students","448","178",39.7,"6.3","54.0","38.2","<= 5.0",20241015,-3.57372400756143,"-8509729.0986","4630688.9737","1709","Calvert                                           ","04.024","12200 SOUTHERN CONNECTOR BLVD.","LUSBY","MD","20657","6-8","Middle","ZCTA5 20657","B19301_001",51299,4806
"570","Mill Creek Towne Elementary","English",47.6527559055118,2023,15,"Montgomery",556," English Language Arts All Grades","All Students","277","164",59.2,"6.5","34.3","51.3","7.9",20241015,11.5472440944882,"-8588719.0185","4742654.8587","2164","Montgomery                                        ","15.121","17700 PARK MILL DRIVE","ROCKVILLE","MD","20855","PreK-5","Elementary","ZCTA5 20855","B19301_001",66362,4658
"571","Millersville Elementary","English",55.7018987341772,2023,2,"Anne Arundel",3162," English Language Arts All Grades","All Students","184","120",65.2,"<= 5.0","32.6","57.6","7.6",20241015,9.49810126582279,"-8531488.6151","4729605.4235","2561","Anne Arundel                                      ","02.053","1601 MILLERSVILLE ROAD","MILLERSVILLE","MD","21108","K-5","Elementary","ZCTA5 21108","B19301_001",62037,3985
"572","Monocacy Elementary","English",48.3027932960894,2023,15,"Montgomery",652," English Language Arts All Grades","All Students","80","59",73.8,"<= 5.0","25.0","63.8","10.0",20241015,25.4972067039106,"-8617293.1416","4787078.9084","1755","Frederick                                         ","10.040","7421 HAYWARD ROAD","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
"573","Monocacy Elementary","English",48.3027932960894,2023,15,"Montgomery",652," English Language Arts All Grades","All Students","80","59",73.8,"<= 5.0","25.0","63.8","10.0",20241015,25.4972067039106,"-8615358.5876","4753851.9669","2076","Montgomery                                        ","15.233","18801 BARNESVILLE ROAD","DICKERSON","MD","20842","K-5","Elementary","ZCTA5 20842","B19301_001",64766,10247
"574","Monocacy Elementary","English",48.3027932960894,2023,10,"Frederick",222," English Language Arts All Grades","All Students","237","108",45.6,"11.0","43.5","41.8","<= 5.0",20241015,-2.70279329608939,"-8617293.1416","4787078.9084","1755","Frederick                                         ","10.040","7421 HAYWARD ROAD","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
"575","Monocacy Elementary","English",48.3027932960894,2023,10,"Frederick",222," English Language Arts All Grades","All Students","237","108",45.6,"11.0","43.5","41.8","<= 5.0",20241015,-2.70279329608939,"-8615358.5876","4753851.9669","2076","Montgomery                                        ","15.233","18801 BARNESVILLE ROAD","DICKERSON","MD","20842","K-5","Elementary","ZCTA5 20842","B19301_001",64766,10247
"576","Monocacy Middle","English",33.8990929705215,2023,10,"Frederick",219," English Language Arts All Grades","All Students","892","367",41.1,"11.9","47.0","39.5","<= 5.0",20241015,7.20090702947846,"-8617605.1398","4786992.1643","1760","Frederick                                         ","10.034","8009 O'POSSUMTOWN PK","FREDERICK","MD","21702","6-8","Middle","ZCTA5 21702","B19301_001",48392,2092
"577","Montgomery Blair High","English",53,2023,15,"Montgomery",757," English Language Arts All Grades","All Students","881","452",51.3,"10.1","38.6","42.8","8.5",20241015,-1.7,"-8572914.0288","4724282.3223","2130","Montgomery                                        ","15.171","51 UNIVERSITY BOULEVARD, EAST","SILVER SPRING","MD","20901","9-12","High","ZCTA5 20901","B19301_001",58121,2624
"578","Montgomery Village Middle","English",21.5510416666667,2023,15,"Montgomery",557," English Language Arts All Grades","All Students","655","157",24,"15.7","60.3","23.7","<= 5.0",20241015,2.44895833333333,"-8594911.3671","4746444.8573","2162","Montgomery                                        ","15.117","19300 WATKINS MILL ROAD","GAITHERSBURG","MD","20879","6-8","Middle","ZCTA5 20879","B19301_001",45736,3705
"579","Montpelier Elementary","English",35.1221374045802,2023,16,"Prince George's",1424," English Language Arts All Grades","All Students","245","93",38,"11.4","50.6","34.7","<= 5.0",20241015,2.87786259541985,"-8554444.6055","4729388.9682","1991","Prince George's                                   ","16.146","9200 MUIRKIRK ROAD","LAUREL","MD","20708","PreK-5","Elementary","ZCTA5 20708","B19301_001",41425,2886
"580","Mount View Middle","English",78.4084624553039,2023,13,"Howard",304," English Language Arts All Grades","All Students","895","695",77.7,"<= 5.0","20.8","67.4","10.3",20241015,-0.70846245530393,"-8564571.4251","4767751.0537","2512","Howard                                            ","13.049","12101 WOODFORD DRIVE","MARRIOTTSVILLE","MD","21104","6-8","Middle","ZCTA5 21104","B19301_001",74924,6853
"581","Murray Hill Middle","English",46.1656338028169,2023,13,"Howard",624," English Language Arts All Grades","All Students","568","257",45.2,"7.0","47.7","42.6","<= 5.0",20241015,-0.96563380281691,"-8555747.0908","4742511.1766","1831","Howard                                            ","13.059","9989 WINTER SUN ROAD","LAUREL","MD","20723","6-8","Middle","ZCTA5 20723","B19301_001",58525,3900
"582","Mutual Elementary","English",60.821608040201,2023,4,"Calvert",110," English Language Arts All Grades","All Students","182","109",59.9,"<= 5.0","36.8","56.0","<= 5.0",20241015,-0.921608040201008,"-8519638.8147","4646136.8263","1539","Calvert                                           ","04.002","1455 BALL ROAD","PORT REPUBLIC","MD","20676","K-5","Elementary","ZCTA5 20676","B19301_001",60352,8546
"583","Myersville Elementary","English",60.6088082901554,2023,10,"Frederick",1604," English Language Arts All Grades","All Students","200","142",71,"<= 5.0","28.0","50.5","20.5",20241015,10.3911917098446,"-8634554.5034","4794892.9123","1737","Frederick                                         ","10.061","429 MAIN STREET","MYERSVILLE","MD","21773","K-5","Elementary","ZCTA5 21773","B19301_001",57710,5504
"584","Nantucket Elementary","English",61.7346793349169,2023,2,"Anne Arundel",3282," English Language Arts All Grades","All Students","359","229",63.8,"<= 5.0","31.8","54.9","8.9",20241015,2.06532066508313,"-8535488.5746","4726258.4353","2630","Anne Arundel                                      ","02.131","2350 NANTUCKET DRIVE","CROFTON","MD","21114","K-5","Elementary","ZCTA5 21114","B19301_001",60928,4149
"585","Neelsville Middle","English",27.9135869565217,2023,15,"Montgomery",115," English Language Arts All Grades","All Students","780","257",32.9,"17.6","49.5","29.6","<= 5.0",20241015,4.98641304347826,"-8598402.2658","4749523.3909","2153","Montgomery                                        ","15.136","11700 NEELSVILLE CHURCH ROAD","GERMANTOWN","MD","20876","6-8","Middle","ZCTA5 20876","B19301_001",45776,3407
"586","New Market Elementary","English",67.7206349206349,2023,10,"Frederick",903," English Language Arts All Grades","All Students","279","203",72.8,"<= 5.0","24.4","57.0","15.8",20241015,5.07936507936508,"-8602254.5613","4776791.6025","1767","Frederick                                         ","10.030","93 W. MAIN STREET","NEW MARKET","MD","21774","PreK-5","Elementary","ZCTA5 21774","B19301_001",58468,2944
"587","New Market Middle","English",64.4479573712256,2023,10,"Frederick",914," English Language Arts All Grades","All Students","668","393",58.8,"6.6","34.6","53.4","5.4",20241015,-5.64795737122557,"-8602443.8902","4776931.3027","1768","Frederick                                         ","10.031","125 WEST MAIN STREET","NEW MARKET","MD","21774","6-8","Middle","ZCTA5 21774","B19301_001",58468,2944
