"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"457","Kingsford Elementary","Math",19.6475471698113,2023,16,"Prince George's",729," Mathematics All Grades","All Students","226","45",19.9,"30.5","49.6","19.9","<= 5.0",20241015,0.252452830188677,"-8548998.5714","4708540.1727","2299","Prince George's                                   ","16.133","1401 ENTERPRISE ROAD","MITCHELLVILLE","MD","20721","PreK-5","Elementary","ZCTA5 20721","B19301_001",70735,3451
"458","Kingsview Middle","Math",54.3846153846154,2023,15,"Montgomery",708," Mathematics All Grades","All Students","950","327",34.4,"20.9","44.6","30.7","<= 5.0",20241015,-19.9846153846154,"-8603302.7785","4745501.4538","2109","Montgomery                                        ","15.200","18909 KINGSVIEW ROAD","GERMANTOWN","MD","20874","6-8","Middle","ZCTA5 20874","B19301_001",50989,2761
"459","Kingsville Elementary","Math",68.2164705882353,2023,3,"Baltimore County",1104," Mathematics All Grades","All Students","153","87",56.9,"9.2","34.0","51.0","5.9",20241015,-11.3164705882353,"-8506904.9195","4787261.3786","1473","Baltimore County                                  ","03.080","7300 SUNSHINE AVENUE","KINGSVILLE","MD","21087","K-5","Elementary","ZCTA5 21087","B19301_001",61057,4588
"460","Lake Arbor Elementary","Math",16.7273037542662,2023,16,"Prince George's",1346," Mathematics All Grades","All Students","250","37",14.8,"28.4","56.8","14.4","<= 5.0",20241015,-1.92730375426621,"-8552638.7022","4707930.842","2049","Prince George's                                   ","16.234","10205 LAKE ARBOR WAY","MITCHELLVILLE","MD","20721","PreK-5","Elementary","ZCTA5 20721","B19301_001",70735,3451
"461","Lake Seneca Elementary","Math",35.5324873096447,2023,15,"Montgomery",108," Mathematics All Grades","All Students","176","38",21.6,"33.0","45.5","20.5","<= 5.0",20241015,-13.9324873096447,"-8603113.2026","4747952.7349","2204","Montgomery                                        ","15.043","13600 WANEGARDEN DR","GERMANTOWN","MD","20874","PreK-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
"462","Lake Shore Elementary","Math",46.576397515528,2023,2,"Anne Arundel",2162," Mathematics All Grades","All Students","155","54",34.8,"12.3","52.9","34.2","<= 5.0",20241015,-11.776397515528,"-8515181.8063","4736894.8465","2614","Anne Arundel                                      ","02.103","4531 MOUNTAIN ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"463","Lakelands Park Middle","Math",49.0125874125874,2023,15,"Montgomery",522," Mathematics All Grades","All Students","1001","306",30.6,"22.0","47.5","28.7","<= 5.0",20241015,-18.4125874125874,"-8597491.6312","4738211.1789","2288","Montgomery                                        ","15.261","1200 MAIN STREET","GAITHERSBURG","MD","20878","6-8","Middle","ZCTA5 20878","B19301_001",69898,2690
"464","Lakewood Elementary","Math",81.8728395061728,2023,15,"Montgomery",209," Mathematics All Grades","All Students","212","144",67.9,"6.6","25.5","49.1","18.9",20241015,-13.9728395061728,"-8593154.3455","4734209.5773","2070","Montgomery                                        ","15.257","2534 LINDLEY TERRACE","ROCKVILLE","MD","20850","K-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"465","Lamont Elementary","Math",15.4992063492064,2023,16,"Prince George's",2014," Mathematics All Grades","All Students","200","33",16.5,"33.5","50.0","16.0","<= 5.0",20241015,1.00079365079365,"-8558619.7442","4718004.9831","1945","Prince George's                                   ","16.241","7101 GOOD LUCK ROAD","NEW CARROLLTON","MD","20784","PreK-5","Elementary","ZCTA5 20784","B19301_001",36834,4454
"466","Lansdowne Elementary","Math",21.5964028776978,2023,3,"Baltimore County",1311," Mathematics All Grades","All Students","274","30",10.9,"42.3","46.7","10.6","<= 5.0",20241015,-10.6964028776978,"-8533354.1051","4757559.3136","1616","Baltimore County                                  ","03.105","2301 ALMA ROAD","BALTIMORE","MD","21227","PreK-5","Elementary","ZCTA5 21227","B19301_001",39846,2966
"467","Lansdowne Middle","Math",18.018,2023,3,"Baltimore County",1351," Mathematics All Grades","All Students","821","*",5,"70.4","28.3","<= 5.0","<= 5.0",20241015,-13.018,"-8532867.1147","4757539.0398","2709","Baltimore County                                  ","03.084","2400 LANSDOWNE ROAD","BALTIMORE","MD","21227","6-8","Middle","ZCTA5 21227","B19301_001",39846,2966
"468","Laurel Elementary","Math",19.1470588235294,2023,16,"Prince George's",1001," Mathematics All Grades","All Students","266","21",7.9,"47.0","45.1","7.9","<= 5.0",20241015,-11.2470588235294,"-8555180.3387","4736708.913","2059","Prince George's                                   ","16.009","516 MONTGOMERY STREET","LAUREL","MD","20707","PreK-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
"469","Laurel Woods Elementary","Math",35.9315254237288,2023,13,"Howard",618," Mathematics All Grades","All Students","275","74",26.9,"29.5","43.6","25.1","<= 5.0",20241015,-9.03152542372882,"-8554017.1894","4738537.7756","1824","Howard                                            ","13.065","9250 N. LAUREL ROAD","LAUREL","MD","20723","PreK-5","Elementary","ZCTA5 20723","B19301_001",58525,3900
"470","Laytonsville Elementary","Math",51.0520408163265,2023,15,"Montgomery",51," Mathematics All Grades","All Students","148","71",48,"6.8","45.3","45.9","<= 5.0",20241015,-3.05204081632653,"-8587230.5442","4751352.7967","2097","Montgomery                                        ","15.221","21401 LAYTONSVILLE ROAD","GAITHERSBURG","MD","20882","K-5","Elementary","ZCTA5 20882","B19301_001",79340,7677
"471","Leeds Elementary","Math",38.8788571428571,2023,7,"Cecil",315," Mathematics All Grades","All Students","152","46",30.3,"15.8","53.9","29.6","<= 5.0",20241015,-8.57885714285714,"-8448313.3395","4814747.6136","1592","Cecil                                             ","07.041","615 DEAVER RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"472","Leonardtown Elementary","Math",62.5744680851064,2023,18,"Saint Mary's",301," Mathematics All Grades","All Students","218","123",56.4,"10.6","33.0","50.9","5.5",20241015,-6.17446808510638,"-8531456.7599","4621406.4359","1901","St. Mary's                                        ","18.008","22885 DUKE STREET","LEONARDTOWN","MD","20650","PreK-5","Elementary","ZCTA5 20650","B19301_001",54721,4307
"473","Leonardtown High","Math",29.1,2023,18,"Saint Mary's",306," Mathematics All Grades","All Students","881","85",9.6,"23.2","67.2","9.5","<= 5.0",20241015,-19.5,"-8528340.4013","4617626.568","1898","St. Mary's                                        ","18.004","23995 POINT LOOKOUT ROAD","LEONARDTOWN","MD","20650","9-12","High","ZCTA5 20650","B19301_001",54721,4307
"474","Leonardtown Middle","Math",45.5750539956803,2023,18,"Saint Mary's",305," Mathematics All Grades","All Students","935","313",33.5,"19.9","46.6","30.8","<= 5.0",20241015,-12.0750539956803,"-8528445.7706","4618199.6417","2446","St. Mary's                                        ","18.001","24015 POINT LOOKOUT ROAD","LEONARDTOWN","MD","20650","6-8","Middle","ZCTA5 20650","B19301_001",54721,4307
"475","Lewisdale Elementary","Math",21.6955974842767,2023,16,"Prince George's",1712," Mathematics All Grades","All Students","284","21",7.4,"39.8","52.8","7.0","<= 5.0",20241015,-14.2955974842767,"-8568063.5709","4718111.5439","2300","Prince George's                                   ","16.049","2400 BANNING PLACE","HYATTSVILLE","MD","20783","PreK-5","Elementary","ZCTA5 20783","B19301_001",28657,1696
"476","Lewistown Elementary","Math",42.1686746987952,2023,10,"Frederick",2001," Mathematics All Grades","All Students","77","31",40.3,"16.9","42.9","39.0","<= 5.0",20241015,-1.86867469879518,"-8617847.4603","4799236.9703","1736","Frederick                                         ","10.060","11119 HESSONG BRIDGE RD","THURMONT","MD","21788","PreK-5","Elementary","ZCTA5 21788","B19301_001",50992,4758
"477","Lexington Park Elementary","Math",42.7885608856089,2023,18,"Saint Mary's",804," Mathematics All Grades","All Students","186","16",8.6,"46.2","45.2","8.6","<= 5.0",20241015,-34.1885608856089,"-8511243.8226","4616222.7386","1459","St. Mary's                                        ","18.021","46763 SHANGRI-LA DRIVE","LEXINGTON PARK","MD","20653","PreK-5","Elementary","ZCTA5 20653","B19301_001",48024,4070
"478","Liberty Elementary","Math",32.9601719197708,2023,10,"Frederick",801," Mathematics All Grades","All Students","109","34",31.2,"9.2","59.6","28.4","<= 5.0",20241015,-1.76017191977077,"-8599787.7476","4791198.5535","1761","Frederick                                         ","10.035","11820 LIBERTY RD","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"479","Liberty Elementary","Math",32.9601719197708,2023,30,"Baltimore City",64," Mathematics All Grades","All Students","130","14",10.8,"43.1","46.2","10.0","<= 5.0",20241015,-22.1601719197708,"-8599787.7476","4791198.5535","1761","Frederick                                         ","10.035","11820 LIBERTY RD","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"480","Liberty High","Math",63.8,2023,6,"Carroll",507," Mathematics All Grades","All Students","142","15",10.6,"6.3","83.1","9.9","<= 5.0",20241015,-53.2,"-8566344.7324","4781046.8547","1690","Carroll                                           ","06.019","5855 BARTHOLOW RD","SYKESVILLE","MD","21784","9-12","High","ZCTA5 21784","B19301_001",57412,2069
"481","Lime Kiln Middle","Math",69.2844051446945,2023,13,"Howard",526," Mathematics All Grades","All Students","647","342",52.9,"9.1","38.0","47.6","5.3",20241015,-16.3844051446945,"-8562224.1057","4743811.5752","2357","Howard                                            ","13.070","11650 SCAGGSVILLE ROAD","FULTON","MD","20759","6-8","Middle","ZCTA5 20759","B19301_001",98294,13207
"482","Lincoln Elementary","Math",26.4861660079051,2023,10,"Frederick",204," Mathematics All Grades","All Students","254","63",24.8,"21.7","53.5","24.0","<= 5.0",20241015,-1.68616600790514,"-8617784.2436","4780281.211","2355","Frederick                                         ","10.004","200 MADISON STREET","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"483","Lincolnshire Elementary","Math",34.5345454545455,2023,21,"Washington",2601," Mathematics All Grades","All Students","220","62",28.2,"24.1","47.7","26.8","<= 5.0",20241015,-6.33454545454546,"-8656090.6009","4810578.5311","2329","Washington                                        ","21.037","17545 LINCOLNSHIRE ROAD","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"484","Lindale Middle","Math",37.2016393442623,2023,2,"Anne Arundel",1053," Mathematics All Grades","All Students","1151","146",12.7,"41.4","45.9","12.3","<= 5.0",20241015,-24.5016393442623,"-8533965.825","4749783.4681","2452","Anne Arundel                                      ","02.127","415 ANDOVER ROAD","LINTHICUM","MD","21090","6-8","Middle","ZCTA5 21090","B19301_001",52345,3324
"485","Linganore High","Math",67.3558746736292,2023,10,"Frederick",912," Mathematics All Grades","All Students","800","189",23.6,"14.6","61.8","23.4","<= 5.0",20241015,-43.7558746736292,"-8599131.4057","4783873.7502","1770","Frederick                                         ","10.017","12013 OLD ANNAPOLIS RD","FREDERICK","MD","21701","9-12","High","ZCTA5 21701","B19301_001",56512,2331
"486","Linthicum Elementary","Math",47.6463519313305,2023,2,"Anne Arundel",1152," Mathematics All Grades","All Students","207","65",31.4,"17.9","50.7","30.9","<= 5.0",20241015,-16.2463519313305,"-8532980.6639","4750712.1602","2594","Anne Arundel                                      ","02.008","101 SCHOOL LANE","LINTHICUM","MD","21090","K-5","Elementary","ZCTA5 21090","B19301_001",52345,3324
"487","Linton Springs Elementary","Math",70.6072727272727,2023,6,"Carroll",503," Mathematics All Grades","All Students","346","233",67.3,"<= 5.0","28.3","61.8","5.5",20241015,-3.30727272727273,"-8570167.8086","4782475.4399","2398","Carroll                                           ","06.045","375 RONSDALE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"488","Lisbon Elementary","Math",57.744769874477,2023,13,"Howard",407," Mathematics All Grades","All Students","237","135",57,"5.9","37.1","50.6","6.3",20241015,-0.744769874476987,"-8579290.9404","4769599.7394","1811","Howard                                            ","13.004","15901 FREDERICK ROAD","WOODBINE","MD","21797","K-5","Elementary","ZCTA5 21797","B19301_001",71685,8671
"489","Little Bennett Elementary","Math",65.1053156146179,2023,15,"Montgomery",336," Mathematics All Grades","All Students","326","171",52.5,"16.0","31.6","45.4","7.1",20241015,-12.6053156146179,"-8602280.564","4756992.9936","1370","Montgomery                                        ","15.270","23930 BURDETTE FOREST ROAD","CLARKSBURG","MD","20871","K-5","Elementary","ZCTA5 20871","B19301_001",58295,3895
"490","Loch Raven Technical Academy","Math",11.9989059080963,2023,3,"Baltimore County",954," Mathematics All Grades","All Students","644","*",5,"56.4","39.0","<= 5.0","<= 5.0",20241015,-6.99890590809628,"-8524641.5976","4777713.3803","1564","Baltimore County                                  ","03.154","8101 LASALLE ROAD","BALTIMORE","MD","21286","6-8","Middle","ZCTA5 21286","B19301_001",55193,4164
"491","Logan Elementary","Math",18.3746323529412,2023,3,"Baltimore County",1217," Mathematics All Grades","All Students","209","31",14.8,"35.9","49.3","14.4","<= 5.0",20241015,-3.57463235294118,"-8517089.0971","4758634.6942","1610","Baltimore County                                  ","03.110","7601 DUNMANWAY","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
"492","Lois P. Rockwell Elementary","Math",59.5085714285714,2023,15,"Montgomery",156," Mathematics All Grades","All Students","225","119",52.9,"11.1","36.0","49.3","<= 5.0",20241015,-6.60857142857142,"-8595435.4109","4758463.4783","2122","Montgomery                                        ","15.173","24555 CUTSAIL DRIVE","DAMASCUS","MD","20872","K-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
"493","Long Reach High","Math",20.4887640449438,2023,13,"Howard",623," Mathematics All Grades","All Students","683","68",10,"35.0","55.1","9.4","<= 5.0",20241015,-10.4887640449438,"-8550583.9573","4751200.8792","1840","Howard                                            ","13.055","6101 OLD DOBBIN LANE","COLUMBIA","MD","21045","9-12","High","ZCTA5 21045","B19301_001",53227,3009
"494","Longfellow Elementary","Math",41.7995192307692,2023,13,"Howard",514," Mathematics All Grades","All Students","229","69",30.1,"27.5","42.4","29.3","<= 5.0",20241015,-11.6995192307692,"-8558414.7469","4754176.0313","1829","Howard                                            ","13.056","5470 HESPERUS DR","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"495","Longfields Elementary","Math",28.3748387096774,2023,16,"Prince George's",618," Mathematics All Grades","All Students","174","50",28.7,"31.0","40.2","24.1","<= 5.0",20241015,0.325161290322576,"-8558290.5114","4699470.701","1922","Prince George's                                   ","16.242","3300 NEWKIRK AVENUE","FORESTVILLE","MD","20747","PreK-6","Elementary","ZCTA5 20747","B19301_001",38921,2062
"496","Lothian Elementary","Math",35.6208695652174,2023,2,"Anne Arundel",4202," Mathematics All Grades","All Students","226","63",27.9,"27.0","45.1","26.5","<= 5.0",20241015,-7.72086956521739,"-8528545.7505","4696861.9215","2579","Anne Arundel                                      ","02.024","5175 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","PreK-5","Elementary","ZCTA5 20711","B19301_001",55505,10714
"497","Lucy V. Barnsley Elementary","Math",66.3942857142857,2023,15,"Montgomery",505," Mathematics All Grades","All Students","410","237",57.8,"12.4","29.8","48.0","9.8",20241015,-8.59428571428572,"-8583137.3082","4735170.2398","2091","Montgomery                                        ","15.225","14516 NADINE DRIVE","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"498","Lutherville Laboratory","Math",64.5213017751479,2023,3,"Baltimore County",803," Mathematics All Grades","All Students","182","79",43.4,"15.4","41.2","40.7","<= 5.0",20241015,-21.1213017751479,"-8529416.963","4783017.0025","2397","Baltimore County                                  ","03.087","1700 NORTH YORK ROAD","LUTHERVILLE","MD","21093","K-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
"499","Luxmanor Elementary","Math",66.2431111111111,2023,15,"Montgomery",220," Mathematics All Grades","All Students","312","197",63.1,"6.7","30.1","53.8","9.3",20241015,-3.14311111111112,"-8585737.7114","4728108.6952","2485","Montgomery                                        ","15.220","6201 TILDEN LANE","ROCKVILLE","MD","20852","K-5","Elementary","ZCTA5 20852","B19301_001",74110,4604
"500","Lyons Mill Elementary","Math",28.7984848484849,2023,3,"Baltimore County",410," Mathematics All Grades","All Students","329","102",31,"23.4","45.6","29.8","<= 5.0",20241015,2.20151515151515,"-8549744.0772","4778060.2199","2717","Baltimore County                                  ","03.216","9435 LYONS MILL ROAD","OWINGS MILLS","MD","21117","K-5","Elementary","ZCTA5 21117","B19301_001",51246,2977
"501","MacArthur Middle","Math",25.5655701754386,2023,2,"Anne Arundel",3033," Mathematics All Grades","All Students","832","116",13.9,"40.4","45.7","13.3","<= 5.0",20241015,-11.6655701754386,"-8543322.4941","4738442.1851","2381","Anne Arundel                                      ","02.087","3500 ROCKENBACH ROAD","FORT MEADE","MD","20755","6-8","Middle","ZCTA5 20755","B19301_001",38144,3927
"502","Magnolia Elementary","Math",19.227380952381,2023,16,"Prince George's",2122," Mathematics All Grades","All Students","239","26",10.9,"40.2","49.0","10.9","<= 5.0",20241015,-8.32738095238095,"-8497153.0599","4780723.9992","1718","Harford                                           ","12.002","901 TRIMBLE RD","JOPPA","MD","21085","PreK-5","Elementary","ZCTA5 21085","B19301_001",53546,5266
"503","Magnolia Elementary","Math",19.227380952381,2023,16,"Prince George's",2122," Mathematics All Grades","All Students","239","26",10.9,"40.2","49.0","10.9","<= 5.0",20241015,-8.32738095238095,"-8556285.2719","4719415.3441","2001","Prince George's                                   ","16.135","8400 NIGHTINGALE DRIVE","LANHAM","MD","20706","PreK-6","Elementary","ZCTA5 20706","B19301_001",37413,1939
"504","Magnolia Elementary","Math",19.227380952381,2023,12,"Harford",131," Mathematics All Grades","All Students","214","*",5,"56.1","40.2","<= 5.0","<= 5.0",20241015,-14.227380952381,"-8497153.0599","4780723.9992","1718","Harford                                           ","12.002","901 TRIMBLE RD","JOPPA","MD","21085","PreK-5","Elementary","ZCTA5 21085","B19301_001",53546,5266
"505","Magnolia Elementary","Math",19.227380952381,2023,12,"Harford",131," Mathematics All Grades","All Students","214","*",5,"56.1","40.2","<= 5.0","<= 5.0",20241015,-14.227380952381,"-8556285.2719","4719415.3441","2001","Prince George's                                   ","16.135","8400 NIGHTINGALE DRIVE","LANHAM","MD","20706","PreK-6","Elementary","ZCTA5 20706","B19301_001",37413,1939
"506","Magnolia Middle","Math",17.3277227722772,2023,12,"Harford",184," Mathematics All Grades","All Students","699","*",5,"60.9","36.5","<= 5.0","<= 5.0",20241015,-12.3277227722772,"-8497045.2397","4780293.0826","1892","Harford                                           ","12.021","299 FT HOYLE RD","JOPPA","MD","21085","6-8","Middle","ZCTA5 21085","B19301_001",53546,5266
"507","Manchester Elementary","Math",56.3672727272727,2023,6,"Carroll",601," Mathematics All Grades","All Students","328","186",56.7,"<= 5.0","39.9","52.7","<= 5.0",20241015,0.332727272727276,"-8558674.7378","4817110.3853","1682","Carroll                                           ","06.033","3224 YORK ST","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
"508","Manchester Valley High","Math",59.2,2023,6,"Carroll",602," Mathematics All Grades","All Students","289","26",9,"17.0","74.0","9.0","<= 5.0",20241015,-50.2,"-8558098.2192","4815799.1831","2240","Carroll                                           ","06.057","3300 MAPLE GROVE ROAD","MANCHESTER","MD","21102","9-12","High","ZCTA5 21102","B19301_001",51635,4126
"509","Manor View Elementary","Math",28.0266666666667,2023,2,"Anne Arundel",3122," Mathematics All Grades","All Students","112","35",31.3,"22.3","46.4","30.4","<= 5.0",20241015,3.27333333333333,"-8542736.1227","4737734.1216","2459","Anne Arundel                                      ","02.074","2900 MACARTHUR ROAD","FORT MEADE","MD","20755","1-5","Elementary","ZCTA5 20755","B19301_001",38144,3927
"510","Manor Woods Elementary","Math",69.483378746594,2023,13,"Howard",305," Mathematics All Grades","All Students","372","248",66.7,"<= 5.0","28.5","55.6","11.0",20241015,-2.78337874659401,"-8562005.0822","4763306.2441","1837","Howard                                            ","13.052","11575 FREDERICK ROAD","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
"511","Margaret Brent Middle","Math",39.4039513677812,2023,18,"Saint Mary's",404," Mathematics All Grades","All Students","902","277",30.7,"23.4","45.9","29.2","<= 5.0",20241015,-8.70395136778115,"-8540026.6719","4633298.531","2325","St. Mary's                                        ","18.009","29675 POINT LOOKOUT ROAD","MECHANICSVILLE","MD","20659","6-8","Middle","ZCTA5 20659","B19301_001",48224,3350
"512","Marley Elementary","Math",24.7148614609572,2023,2,"Anne Arundel",1162," Mathematics All Grades","All Students","376","65",17.3,"26.6","56.1","17.3","<= 5.0",20241015,-7.41486146095718,"-8526630.0329","4742320.7365","2453","Anne Arundel                                      ","02.079","715 COOPER ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
"513","Marley Middle","Math",18.2358333333333,2023,2,"Anne Arundel",1063," Mathematics All Grades","All Students","913","*",5,"55.1","40.7","<= 5.0","<= 5.0",20241015,-13.2358333333333,"-8526582.5895","4742995.247","2556","Anne Arundel                                      ","02.059","10 DAVIS COURT","GLEN BURNIE","MD","21060","6-8","Middle","ZCTA5 21060","B19301_001",48058,2900
"514","Marlton Elementary","Math",30.2579831932773,2023,16,"Prince George's",1511," Mathematics All Grades","All Students","135","12",8.9,"34.8","56.3","8.9","<= 5.0",20241015,-21.3579831932773,"-8548145.5646","4689133.3565","2301","Prince George's                                   ","16.004","8506 OLD COLONY DRIVE SOUTH","UPPER MARLBORO","MD","20772","PreK-5","Elementary","ZCTA5 20772","B19301_001",58867,2445
"515","Marriotts Ridge High","Math",65.3080291970803,2023,13,"Howard",308," Mathematics All Grades","All Students","536","195",36.4,"12.5","51.1","34.0","<= 5.0",20241015,-28.9080291970803,"-8564281.6348","4767871.2949","2262","Howard                                            ","13.082","12100 WOODFORD DRIVE","MARRIOTSVILLE","MD","21104","9-12","High","ZCTA5 21104","B19301_001",74924,6853
"516","Mars Estates Elementary","Math",21.0184615384615,2023,3,"Baltimore County",1512," Mathematics All Grades","All Students","137","22",16.1,"26.3","57.7","16.1","<= 5.0",20241015,-4.91846153846154,"-8510455.7407","4766668.3057","1499","Baltimore County                                  ","03.020","1500 HOMBERG AVENUE","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"517","Martin Boulevard Elementary","Math",16.9661290322581,2023,3,"Baltimore County",1506," Mathematics All Grades","All Students","93","20",21.5,"29.0","49.5","20.4","<= 5.0",20241015,4.53387096774193,"-8509489.4433","4769786.8212","2399","Baltimore County                                  ","03.142","210 RIVERTON ROAD","BALTIMORE","MD","21220","PreK-5","Elementary","ZCTA5 21220","B19301_001",40691,2509
"518","Martin Luther King Jr. Middle","Math",24.9658682634731,2023,15,"Montgomery",107," Mathematics All Grades","All Students","845","145",17.2,"40.1","42.7","15.3","<= 5.0",20241015,-7.76586826347305,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
"519","Martin Luther King Jr. Middle","Math",24.9658682634731,2023,16,"Prince George's",110," Mathematics All Grades","All Students","912","74",8.1,"54.3","37.6","7.7","<= 5.0",20241015,-16.8658682634731,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
"520","Mary E. Rodman Elementary","Math",22.5091666666667,2023,30,"Baltimore City",204," Mathematics All Grades","All Students","180","11",6.1,"47.8","46.1","6.1","<= 5.0",20241015,-16.4091666666667,"-8535603.4511","4763591.3611","2654","Baltimore City                                    ","30.201","3510 W MULBERRY ST","BALTIMORE","MD","21229","PreK-5","Elementary","ZCTA5 21229","B19301_001",31555,1376
"521","Maryland City Elementary","Math",21.5760479041916,2023,2,"Anne Arundel",3132," Mathematics All Grades","All Students","204","24",11.8,"40.2","48.0","11.3","<= 5.0",20241015,-9.77604790419161,"-8551312.6156","4735425.3063","2456","Anne Arundel                                      ","02.082","3359 CRUMPTON SOUTH","LAUREL","MD","20724","PreK-5","Elementary","ZCTA5 20724","B19301_001",50191,4890
"522","Matapeake Middle School","Math",40.7407407407407,2023,17,"Queen Anne's",407," Mathematics All Grades","All Students","397","130",32.7,"15.4","51.9","30.5","<= 5.0",20241015,-8.04074074074074,"-8497524.3219","4716023.5733","2236","Queen Anne's                                      ","17.025","671 ROMANCOKE ROAD","STEVENSVILLE","MD","21666","6-8","Middle","ZCTA5 21666","B19301_001",62181,5606
"523","Mattaponi Elementary","Math",39.9942857142857,2023,16,"Prince George's",1102," Mathematics All Grades","All Students","201","67",33.3,"12.9","53.7","32.3","<= 5.0",20241015,-6.69428571428571,"-8549908.8294","4685623.9088","1929","Prince George's                                   ","16.244","11701 DULEY STATION ROAD","UPPER MARLBORO","MD","20772","K-5","Elementary","ZCTA5 20772","B19301_001",58867,2445
"524","Matthew A. Henson Elementary","Math",5.8,2023,30,"Baltimore City",29," Mathematics All Grades","All Students","92","7",7.6,"57.6","34.8","7.6","<= 5.0",20241015,1.8,"-8532684.1445","4765712.0821","1516","Baltimore City                                    ","30.242","1600 N PAYSON ST","BALTIMORE","MD","21217","PreK-5","Elementary","ZCTA5 21217","B19301_001",31721,2541
"525","Maugansville Elementary","Math",39.5588957055215,2023,21,"Washington",1301," Mathematics All Grades","All Students","283","82",29,"24.0","47.0","27.2","<= 5.0",20241015,-10.5588957055215,"-8654143.0527","4821083.6196","1414","Washington                                        ","21.047","18023 MAUGANS AVENUE","MAUGANSVILLE","MD","21767","PreK-5","Elementary","ZCTA5 21767","B19301_001",29159,4813
"526","Maya Angelou French Immersion","Math",35.1314049586777,2023,16,"Prince George's",639," Mathematics All Grades","All Students","239","54",22.6,"21.8","55.6","21.3","<= 5.0",20241015,-12.5314049586777,"-8568078.3811","4697947.6922","1993","Prince George's                                   ","16.136","2000 CALLAWAY ST","TEMPLE HILLS","MD","20748","K-8","Elementary/Middle","ZCTA5 20748","B19301_001",40547,2000
"527","Mayfield Woods Middle","Math",36.1708100558659,2023,13,"Howard",104," Mathematics All Grades","All Students","686","170",24.8,"27.3","48.0","23.8","<= 5.0",20241015,-11.3708100558659,"-8547835.8357","4750014.9991","1843","Howard                                            ","13.045","7950 RED BARN WAY","ELKRIDGE","MD","21075","6-8","Middle","ZCTA5 21075","B19301_001",53091,2563
"528","Mayo Elementary","Math",59.1329268292683,2023,2,"Anne Arundel",4212," Mathematics All Grades","All Students","176","95",54,"<= 5.0","42.6","50.6","<= 5.0",20241015,-5.1329268292683,"-8517166.9387","4706833.2738","2440","Anne Arundel                                      ","02.105","1260 MAYO RIDGE ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
"529","Mays Chapel Elementary","Math",56.166757493188,2023,3,"Baltimore County",814," Mathematics All Grades","All Students","261","120",46,"12.6","41.4","41.4","<= 5.0",20241015,-10.166757493188,"-8534743.4392","4787452.1212","2430","Baltimore County                                  ","03.200","12250 ROUNDWOOD RD","TIMONIUM","MD","21093","PreK-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
"530","McCormick Elementary","Math",14.6363057324841,2023,3,"Baltimore County",1403," Mathematics All Grades","All Students","154","17",11,"37.0","51.9","10.4","<= 5.0",20241015,-3.63630573248408,"-8518290.59","4770639.7459","1577","Baltimore County                                  ","03.191","5101 HAZELWOOD AVE","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
