"Year","LEA","LEA.Name","School","School.Name","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
2023,2,"Anne Arundel",4192,"Hillsmere Elementary"," English Language Arts All Grades","All Students","183","119",65,"6.0","29.0","42.6","22.4",20241015,"-8514516.0313","4713250.0724","2441","Anne Arundel                                      ","02.084","3052 ARUNDEL ON THE BAY ROAD","ANNAPOLIS","MD","21403","PreK-5","Elementary","ZCTA5 21403","B19301_001",76445,5820
2023,3,"Baltimore County",814,"Mays Chapel Elementary"," English Language Arts All Grades","All Students","260","169",65,"<= 5.0","33.1","57.3","7.7",20241015,"-8534743.4392","4787452.1212","2430","Baltimore County                                  ","03.200","12250 ROUNDWOOD RD","TIMONIUM","MD","21093","PreK-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
2023,6,"Carroll",406,"Mechanicsville Elementary"," English Language Arts All Grades","All Students","246","160",65,"<= 5.0","33.3","54.1","11.0",20241015,"-8565215.6978","4789028.0432","1694","Carroll                                           ","06.007","3838 SYKESVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
2023,6,"Carroll",406,"Mechanicsville Elementary"," English Language Arts All Grades","All Students","246","160",65,"<= 5.0","33.3","54.1","11.0",20241015,"-8544303.7042","4643618.9022","1896","St. Mary's                                        ","18.014","28585 THREE NOTCH ROAD","MECHANICSVILLE","MD","20659","K-5","Elementary","ZCTA5 20659","B19301_001",48224,3350
2023,13,"Howard",209,"Patapsco Middle"," English Language Arts All Grades","All Students","657","427",65,"<= 5.0","32.3","59.8","5.2",20241015,"-8551244.4911","4764448.99","1836","Howard                                            ","13.051","8885 OLD FREDERICK ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
2023,15,"Montgomery",232,"Tilden Middle"," English Language Arts All Grades","All Students","1022","664",65,"<= 5.0","30.5","58.4","6.6",20241015,"-8586167.5661","4727677.2725","2098","Montgomery                                        ","15.210","6300 TILDEN LANE","ROCKVILLE","MD","20852","","Alternate","ZCTA5 20852","B19301_001",74110,4604
2023,2,"Anne Arundel",2182,"Pasadena Elementary"," English Language Arts All Grades","All Students","148","96",64.9,"<= 5.0","32.4","56.8","8.1",20241015,"-8523465.8605","4737320.2647","2465","Anne Arundel                                      ","02.070","401 EAST PASADENA ROAD","PASADENA","MD","21122","K-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
2023,4,"Calvert",302,"Beach Elementary"," English Language Arts All Grades","All Students","245","159",64.9,"<= 5.0","32.2","60.8","<= 5.0",20241015,"-8520093.0918","4676440.6965","1710","Calvert                                           ","04.011","7900 OLD BAYSIDE RD","CHESAPEAKE BEACH","MD","20732","PreK-5","Elementary","ZCTA5 20732","B19301_001",57462,4072
2023,16,"Prince George's",711,"Tulip Grove Elementary"," English Language Arts All Grades","All Students","199","129",64.8,"<= 5.0","32.2","54.8","10.1",20241015,"-8543810.423","4717154.9229","2310","Prince George's                                   ","16.137","2909 TRAINOR LANE","BOWIE","MD","20715","","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,2,"Anne Arundel",3222,"Waugh Chapel Elementary"," English Language Arts All Grades","All Students","292","189",64.7,"<= 5.0","31.2","47.6","17.1",20241015,"-8537782.2215","4730991.6523","2617","Anne Arundel                                      ","02.102","840 SUNFLOWER DRIVE","ODENTON","MD","21113","PreK-5","Elementary","ZCTA5 21113","B19301_001",58205,3368
2023,12,"Harford",345,"Ring Factory Elementary"," English Language Arts All Grades","All Students","274","177",64.6,"<= 5.0","34.3","55.1","9.5",20241015,"-8497167.8454","4795578.4857","1887","Harford                                           ","12.029","1400 EMMORTON ROAD","BEL AIR","MD","21014","K-5","Elementary","ZCTA5 21014","B19301_001",50990,2291
2023,30,"Baltimore City",233,"Roland Park Elementary/Middle"," English Language Arts All Grades","All Students","1010","651",64.5,"6.2","29.3","53.0","11.5",20241015,"-8530917.3873","4773020.4763","2693","Baltimore City                                    ","30.092","5207 ROLAND AVE","BALTIMORE","MD","21210","PreK-8","PreK-8","ZCTA5 21210","B19301_001",64671,5795
2023,4,"Calvert",317,"Windy Hill Elementary"," English Language Arts All Grades","All Students","300","193",64.3,"<= 5.0","30.7","56.3","8.0",20241015,"-8523933.6514","4680623.2249","1705","Calvert                                           ","04.020","9550 BOYDS TURN RD","OWINGS","MD","20736","PreK-5","Elementary","ZCTA5 20736","B19301_001",61359,6233
2023,6,"Carroll",704,"Winters Mill High"," English Language Arts All Grades","All Students","286","184",64.3,"<= 5.0","32.5","54.2","10.1",20241015,"-8569049.3246","4803824.1902","2277","Carroll                                           ","06.052","560 GORSUCH ROAD","WESTMINSTER","MD","21157","9-12","High","ZCTA5 21157","B19301_001",46732,2403
2023,15,"Montgomery",749,"Piney Branch Elementary"," English Language Arts All Grades","All Students","591","380",64.3,"5.8","29.9","51.9","12.4",20241015,"-8572647.9633","4719135.8141","2075","Montgomery                                        ","15.249","7510 MAPLE AVE","TAKOMA PARK","MD","20912","3-5","Elementary","ZCTA5 20912","B19301_001",49784,3595
2023,13,"Howard",218,"Bellows Spring Elementary"," English Language Arts All Grades","All Students","328","210",64,"6.7","29.3","56.4","7.6",20241015,"-8547837.9594","4750954.1306","2282","Howard                                            ","13.078","8125 OLD STOCKBRIDGE DRIVE","ELLICOTT CITY","MD","21043","PreK-5","Elementary","ZCTA5 21043","B19301_001",64911,2548
2023,15,"Montgomery",501,"Sherwood Elementary"," English Language Arts All Grades","All Students","241","154",63.9,"5.8","30.3","55.2","8.7",20241015,"-8575284.326","4743121.1432","2167","Montgomery                                        ","15.107","1401 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","K-5","Elementary","ZCTA5 20860","B19301_001",85608,28289
2023,2,"Anne Arundel",3282,"Nantucket Elementary"," English Language Arts All Grades","All Students","359","229",63.8,"<= 5.0","31.8","54.9","8.9",20241015,"-8535488.5746","4726258.4353","2630","Anne Arundel                                      ","02.131","2350 NANTUCKET DRIVE","CROFTON","MD","21114","K-5","Elementary","ZCTA5 21114","B19301_001",60928,4149
2023,15,"Montgomery",156,"Lois P. Rockwell Elementary"," English Language Arts All Grades","All Students","221","141",63.8,"5.4","30.8","59.7","<= 5.0",20241015,"-8595435.4109","4758463.4783","2122","Montgomery                                        ","15.173","24555 CUTSAIL DRIVE","DAMASCUS","MD","20872","K-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
2023,15,"Montgomery",201,"Richard Montgomery High"," English Language Arts All Grades","All Students","558","356",63.8,"<= 5.0","31.7","45.9","17.9",20241015,"-8587939.5522","4733041.2299","2227","Montgomery                                        ","15.005","250 RICHARD MONTGOMERY DRIVE","ROCKVILLE","MD","20852","9-12","High","ZCTA5 20852","B19301_001",74110,4604
2023,2,"Anne Arundel",2372,"Windsor Farm Elementary"," English Language Arts All Grades","All Students","256","163",63.7,"<= 5.0","32.8","56.6","7.0",20241015,"-8511503.0541","4726353.3096","2565","Anne Arundel                                      ","02.047","591 BROADNECK ROAD","ANNAPOLIS","MD","21409","K-5","Elementary","ZCTA5 21409","B19301_001",69358,6913
2023,3,"Baltimore County",115,"Hillcrest Elementary"," English Language Arts All Grades","All Students","331","211",63.7,"6.0","30.2","54.1","9.7",20241015,"-8543422.1715","4760370.9667","1502","Baltimore County                                  ","03.024","1500 FREDERICK ROAD","BALTIMORE","MD","21228","K-5","Elementary","ZCTA5 21228","B19301_001",52854,2444
2023,3,"Baltimore County",115,"Hillcrest Elementary"," English Language Arts All Grades","All Students","331","211",63.7,"6.0","30.2","54.1","9.7",20241015,"-8621767.5816","4780693.4246","1754","Frederick                                         ","10.039","1285 HILLCREST DR","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
2023,10,"Frederick",1801,"Twin Ridge Elementary"," English Language Arts All Grades","All Students","319","203",63.6,"<= 5.0","34.2","54.2","9.4",20241015,"-8591185.079","4774870.4461","1759","Frederick                                         ","10.044","1106 LEAFY HOLLOW CIRCLE","MT AIRY","MD","21771","PreK-5","Elementary","ZCTA5 21771","B19301_001",57250,2834
2023,12,"Harford",447,"North Bend Elementary"," English Language Arts All Grades","All Students","187","119",63.6,"<= 5.0","31.6","61.0","<= 5.0",20241015,"-8511391.394","4812639.2272","1878","Harford                                           ","12.031","1445 NORTH BEND RD","JARRETTSVILLE","MD","21084","PreK-5","Elementary","ZCTA5 21084","B19301_001",57980,8613
2023,2,"Anne Arundel",4152,"Edgewater Elementary"," English Language Arts All Grades","All Students","268","170",63.4,"6.7","29.9","56.3","7.1",20241015,"-8522295.9327","4712747.2469","2574","Anne Arundel                                      ","02.033","121 WASHINGTON ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
2023,12,"Harford",385,"C. Milton Wright High"," English Language Arts All Grades","All Students","331","210",63.4,"<= 5.0","35.3","56.5","6.9",20241015,"-8497029.9726","4802429.5161","1891","Harford                                           ","12.020","1301 N FOUNTAIN GREEN RD","BEL AIR","MD","21015","9-12","High","ZCTA5 21015","B19301_001",57656,2814
2023,18,"Saint Mary's",305,"Leonardtown Middle"," English Language Arts All Grades","All Students","932","591",63.4,"<= 5.0","33.6","57.4","6.0",20241015,"-8528445.7706","4618199.6417","2446","St. Mary's                                        ","18.001","24015 POINT LOOKOUT ROAD","LEONARDTOWN","MD","20650","6-8","Middle","ZCTA5 20650","B19301_001",54721,4307
2023,2,"Anne Arundel",2062,"Belvedere Elementary"," English Language Arts All Grades","All Students","241","152",63.1,"6.2","30.7","57.7","5.4",20241015,"-8516209.4411","4730078.1964","2563","Anne Arundel                                      ","02.056","360 BROADWATER ROAD","ARNOLD","MD","21012","PreK-5","Elementary","ZCTA5 21012","B19301_001",60885,3416
2023,3,"Baltimore County",102,"Westchester Elementary"," English Language Arts All Grades","All Students","306","193",63.1,"6.9","30.1","54.2","8.8",20241015,"-8546027.9754","4760792.5983","2421","Baltimore County                                  ","03.130","2300 OLD FREDERICK ROAD","BALTIMORE","MD","21228","PreK-5","Elementary","ZCTA5 21228","B19301_001",52854,2444
2023,15,"Montgomery",517,"Sligo Creek Elementary"," English Language Arts All Grades","All Students","305","192",63,"<= 5.0","33.8","56.1","6.9",20241015,"-8573350.8596","4721719.6157","2518","Montgomery                                        ","15.264","500 SCHUYLER AVENUE","SILVER SPRING","MD","20910","K-5","Elementary","ZCTA5 20910","B19301_001",69167,3411
2023,1,"Allegany",2902,"Parkside Elementary"," English Language Arts All Grades","All Students","105","66",62.9,"<= 5.0","35.2","49.5","13.3",20241015,"-8775146.085","4814353.6208","2467","Allegany                                          ","01.033","50 PARKSIDE BOULEVARD","LAVALE","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
2023,2,"Anne Arundel",2273,"Chesapeake High"," English Language Arts All Grades","All Students","353","222",62.9,"<= 5.0","33.7","50.7","12.2",20241015,"-8506983.5182","4763680.5677","1514","Baltimore County                                  ","03.003","1801 TURKEY POINT ROAD","BALTIMORE","MD","21221","9-12","High","ZCTA5 21221","B19301_001",37385,1756
2023,2,"Anne Arundel",2273,"Chesapeake High"," English Language Arts All Grades","All Students","353","222",62.9,"<= 5.0","33.7","50.7","12.2",20241015,"-8511731.3564","4737557.1767","2587","Anne Arundel                                      ","02.012","4798 MOUNTAIN ROAD","PASADENA","MD","21122","9-12","High","ZCTA5 21122","B19301_001",55485,3464
2023,2,"Anne Arundel",3023,"Arundel Middle"," English Language Arts All Grades","All Students","1282","807",62.9,"<= 5.0","33.2","56.8","6.2",20241015,"-8536653.6562","4732066.0328","2564","Anne Arundel                                      ","02.057","1179 HAMMOND LANE","ODENTON","MD","21113","6-8","Middle","ZCTA5 21113","B19301_001",58205,3368
2023,2,"Anne Arundel",4132,"Deale Elementary"," English Language Arts All Grades","All Students","89","56",62.9,"<= 5.0","37.1","52.8","10.1",20241015,"-8521658.2718","4690033.2146","2460","Anne Arundel                                      ","02.075","759 MASONS BEACH ROAD","DEALE","MD","20751","K-5","Elementary","ZCTA5 20751","B19301_001",61792,10738
2023,3,"Baltimore County",101,"Catonsville Elementary"," English Language Arts All Grades","All Students","283","178",62.9,"5.3","31.8","56.2","6.7",20241015,"-8541641.277","4760161.9011","2716","Baltimore County                                  ","03.217","106 BLOOMSBURY AVE","CATONSVILLE","MD","21228","PreK-5","Elementary","ZCTA5 21228","B19301_001",52854,2444
2023,6,"Carroll",501,"Eldersburg Elementary"," English Language Arts All Grades","All Students","224","141",62.9,"<= 5.0","33.9","59.4","<= 5.0",20241015,"-8566994.6971","4780495.1351","1681","Carroll                                           ","06.020","1021 JOHNSVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
2023,6,"Carroll",806,"Spring Garden Elementary"," English Language Arts All Grades","All Students","210","132",62.9,"7.6","29.5","52.9","10.0",20241015,"-8553835.8551","4806963.2302","1674","Carroll                                           ","06.037","700 BOXWOOD DRIVE","HAMPSTEAD","MD","21074","PreK-5","Elementary","ZCTA5 21074","B19301_001",50571,3878
2023,15,"Montgomery",502,"Olney Elementary"," English Language Arts All Grades","All Students","334","210",62.9,"<= 5.0","35.0","55.4","7.5",20241015,"-8579180.5582","4743073.8048","2179","Montgomery                                        ","15.093","3401 QUEEN MARY DR","OLNEY","MD","20832","K-5","Elementary","ZCTA5 20832","B19301_001",67017,5032
2023,3,"Baltimore County",701,"Seventh District Elementary"," English Language Arts All Grades","All Students","166","104",62.7,"<= 5.0","33.1","56.0","6.6",20241015,"-8532286.7871","4819729.5177","2711","Baltimore County                                  ","03.086","20300 YORK ROAD","PARKTON","MD","21120","PreK-5","Elementary","ZCTA5 21120","B19301_001",73297,8957
2023,13,"Howard",603,"Atholton Elementary"," English Language Arts All Grades","All Students","217","136",62.7,"6.0","31.3","56.7","6.0",20241015,"-8556374.1209","4748323.1141","1601","Howard                                            ","13.030","6700 SENECA DRIVE","COLUMBIA","MD","21046","PreK-5","Elementary","ZCTA5 21046","B19301_001",61464,3782
2023,15,"Montgomery",522,"Lakelands Park Middle"," English Language Arts All Grades","All Students","977","613",62.7,"5.5","31.7","59.3","<= 5.0",20241015,"-8597491.6312","4738211.1789","2288","Montgomery                                        ","15.261","1200 MAIN STREET","GAITHERSBURG","MD","20878","6-8","Middle","ZCTA5 20878","B19301_001",69898,2690
2023,8,"Charles",623,"North Point High School"," English Language Arts All Grades","All Students","500","313",62.6,"<= 5.0","33.4","56.6","6.0",20241015,"-8569027.526","4670458.4198","1796","Charles                                           ","08.042","2500 DAVIS ROAD","WALDORF","MD","20603","9-12","Career Tech","ZCTA5 20603","B19301_001",58100,4643
2023,13,"Howard",520,"Clemens Crossing Elementary"," English Language Arts All Grades","All Students","265","166",62.6,"6.4","30.9","59.2","<= 5.0",20241015,"-8557481.2642","4749523.5884","1855","Howard                                            ","13.034","10320 QUARTERSTAFF RD","COLUMBIA","MD","21044","K-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
2023,15,"Montgomery",316,"Stonegate Elementary"," English Language Arts All Grades","All Students","219","137",62.6,"6.8","30.6","54.3","8.2",20241015,"-8573356.8011","4735898.6659","2073","Montgomery                                        ","15.252","14811 NOTLEY RD","SILVER SPRING","MD","20904","K-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
2023,16,"Prince George's",1438,"Whitehall Elementary"," English Language Arts All Grades","All Students","305","191",62.6,"5.9","31.5","56.4","6.2",20241015,"-8543946.1844","4720147.6756","2279","Prince George's                                   ","16.249","3901 WOODHAVEN LANE","BOWIE","MD","20715","K-5","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,10,"Frederick",2107,"Whittier Elementary"," English Language Arts All Grades","All Students","317","198",62.5,"5.4","32.2","55.2","7.3",20241015,"-8621887.1153","4787128.5989","2322","Frederick                                         ","10.054","2400 WHITTIER DRIVE","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
2023,15,"Montgomery",503,"Sherwood High"," English Language Arts All Grades","All Students","437","273",62.5,"<= 5.0","34.6","52.6","9.8",20241015,"-8573679.2713","4742896.471","2152","Montgomery                                        ","15.135","300 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","9-12","High","ZCTA5 20860","B19301_001",85608,28289
2023,2,"Anne Arundel",3013,"Arundel High"," English Language Arts All Grades","All Students","415","259",62.4,"<= 5.0","35.7","56.9","5.5",20241015,"-8536201.3176","4731890.4152","2569","Anne Arundel                                      ","02.040","1001 ANNAPOLIS ROAD","GAMBRILLS","MD","21054","9-12","High","ZCTA5 21054","B19301_001",62213,5739
2023,16,"Prince George's",1427,"Yorktown Elementary"," English Language Arts All Grades","All Students","165","103",62.4,"<= 5.0","34.5","52.7","9.7",20241015,"-8541902.3667","4720215.9299","1937","Prince George's                                   ","16.248","7301 RACE TRACK ROAD","BOWIE","MD","20715","K-5","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,20,"Talbot",401,"Chapel District Elementary"," English Language Arts All Grades","All Students","138","86",62.3,"<= 5.0","36.2","58.0","<= 5.0",20241015,"-8461144.2478","4702015.143","1443","Talbot                                            ","20.006","11430 CORDOVA ROAD","CORDOVA","MD","21625","PreK-5","Elementary","ZCTA5 21625","B19301_001",40291,9791
2023,3,"Baltimore County",601,"Prettyboy Elementary"," English Language Arts All Grades","All Students","201","125",62.2,"<= 5.0","35.3","60.2","<= 5.0",20241015,"-8539606.0651","4817660.5553","2414","Baltimore County                                  ","03.013","19810 MIDDLETOWN ROAD","FREELAND","MD","21053","K-5","Elementary","ZCTA5 21053","B19301_001",61122,8904
2023,15,"Montgomery",101,"Clarksburg Elementary"," English Language Arts All Grades","All Students","384","239",62.2,"<= 5.0","34.9","56.8","5.5",20241015,"-8602942.3695","4755627.2732","2225","Montgomery                                        ","15.003","13530 REDGRAVE PLACE","CLARKSBURG","MD","20871","K-5","Elementary","ZCTA5 20871","B19301_001",58295,3895
2023,21,"Washington",202,"Williamsport Elementary"," English Language Arts All Grades","All Students","256","159",62.1,"<= 5.0","33.2","46.9","15.2",20241015,"-8661687.9043","4807983.5432","1419","Washington                                        ","21.029","1 SOUTH CLIFTON DRIVE","WILLIAMSPORT","MD","21795","PreK-5","Elementary","ZCTA5 21795","B19301_001",41856,3806
2023,1,"Allegany",606,"Allegany High"," English Language Arts All Grades","All Students","237","147",62,"<= 5.0","33.8","54.0","8.0",20241015,"-8771485.4174","4816032.1774","1467","Allegany                                          ","01.038","900 SETON DRIVE","CUMBERLAND","MD","21502","9-12","High","ZCTA5 21502","B19301_001",30485,1296
2023,18,"Saint Mary's",702,"Dynard Elementary"," English Language Arts All Grades","All Students","184","114",62,"<= 5.0","34.2","50.5","11.4",20241015,"-8544753.4746","4623794.2226","1959","St. Mary's                                        ","18.024","23510 BUSHWOOD ROAD","CHAPTICO","MD","20621","PreK-5","Elementary","ZCTA5 20621","B19301_001",60510,13023
2023,21,"Washington",101,"Sharpsburg Elementary"," English Language Arts All Grades","All Students","158","98",62,"5.1","32.9","57.6","<= 5.0",20241015,"-8655956.0309","4787112.0663","1431","Washington                                        ","21.019","17525 SHEPHERDSTOWN PIKE","SHARPSBURG","MD","21782","PreK-5","Elementary","ZCTA5 21782","B19301_001",47078,5892
2023,4,"Calvert",215,"Plum Point Elementary"," English Language Arts All Grades","All Students","286","177",61.9,"5.6","32.5","54.5","7.3",20241015,"-8525622.3014","4663959.4087","1713","Calvert                                           ","04.015","1245 PLUM POINT ROAD","HUNTINGTOWN","MD","20639","PreK-5","Elementary","ZCTA5 20639","B19301_001",58474,4357
2023,15,"Montgomery",506,"Flower Valley Elementary"," English Language Arts All Grades","All Students","254","157",61.8,"9.1","29.1","57.5","<= 5.0",20241015,"-8581992.346","4736825.3785","2095","Montgomery                                        ","15.217","4615 SUNFLOWER DR","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
2023,18,"Saint Mary's",301,"Leonardtown Elementary"," English Language Arts All Grades","All Students","217","134",61.8,"6.5","31.8","56.7","5.1",20241015,"-8531456.7599","4621406.4359","1901","St. Mary's                                        ","18.008","22885 DUKE STREET","LEONARDTOWN","MD","20650","PreK-5","Elementary","ZCTA5 20650","B19301_001",54721,4307
2023,15,"Montgomery",158,"Dr. Ronald E. McNair Elementary"," English Language Arts All Grades","All Students","368","227",61.7,"<= 5.0","34.5","53.0","8.7",20241015,"-8603948.465","4746035.548","2133","Montgomery                                        ","15.162","13881 HOPKINS RD","GERMANTOWN","MD","20874","PreK-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
2023,6,"Carroll",601,"Manchester Elementary"," English Language Arts All Grades","All Students","328","202",61.6,"<= 5.0","34.8","55.2","6.4",20241015,"-8558674.7378","4817110.3853","1682","Carroll                                           ","06.033","3224 YORK ST","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
2023,13,"Howard",619,"Hammond High"," English Language Arts All Grades","All Students","328","202",61.6,"<= 5.0","34.5","54.3","7.3",20241015,"-8556078.8053","4745707.1548","1809","Howard                                            ","13.016","8800 GUILFORD ROAD","COLUMBIA","MD","21046","9-12","High","ZCTA5 21046","B19301_001",61464,3782
2023,3,"Baltimore County",310,"Summit Park Elementary"," English Language Arts All Grades","All Students","161","99",61.5,"<= 5.0","34.8","52.2","9.3",20241015,"-8535936.53","4776457.3198","2706","Baltimore County                                  ","03.093","6920 DIANA ROAD","BALTIMORE","MD","21209","K-5","Elementary","ZCTA5 21209","B19301_001",51800,5610
2023,16,"Prince George's",1502,"Frederick Douglass High"," English Language Arts All Grades","All Students","325","200",61.5,"<= 5.0","36.6","54.5","7.1",20241015,"-8547269.9418","4690356.6505","2024","Prince George's                                   ","16.083","8000 CROOM ROAD","UPPER MARLBORO","MD","20772","9-12","High","ZCTA5 20772","B19301_001",58867,2445
2023,18,"Saint Mary's",303,"Chopticon High"," English Language Arts All Grades","All Students","390","240",61.5,"<= 5.0","35.6","53.3","8.2",20241015,"-8538863.9729","4630447.2444","1457","St. Mary's                                        ","18.019","25390 COLTON POINT ROAD","MORGANZA","MD","20660","9-12","High","ZCTA5 20660","B19301_001",NA,NA
2023,10,"Frederick",2307,"Tuscarora High"," English Language Arts All Grades","All Students","514","314",61.1,"<= 5.0","37.2","51.9","9.1",20241015,"-8621241.5851","4775956.3823","2261","Frederick                                         ","10.068","5312 BALLENGER CREEK PIKE","FREDERICK","MD","21703","9-12","High","ZCTA5 21703","B19301_001",44225,2427
2023,6,"Carroll",906,"Winfield Elementary"," English Language Arts All Grades","All Students","315","192",61,"6.7","32.4","56.5","<= 5.0",20241015,"-8547037.6268","4772519.8486","1496","Baltimore County                                  ","03.027","8300 CARLSON LANE","BALTIMORE","MD","21244","PreK-5","Elementary","ZCTA5 21244","B19301_001",37693,1902
2023,6,"Carroll",906,"Winfield Elementary"," English Language Arts All Grades","All Students","315","192",61,"6.7","32.4","56.5","<= 5.0",20241015,"-8577645.7957","4786792.1607","1683","Carroll                                           ","06.023","4401 SALEM BOTTOM RD","WESTMINSTER","MD","21157","PreK-5","Elementary","ZCTA5 21157","B19301_001",46732,2403
2023,13,"Howard",211,"Dunloggin Middle"," English Language Arts All Grades","All Students","598","365",61,"<= 5.0","34.6","58.2","<= 5.0",20241015,"-8552898.6683","4758471.9793","1817","Howard                                            ","13.001","9129 NORTHFIELD ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
2023,12,"Harford",583,"North Harford Middle"," English Language Arts All Grades","All Students","840","510",60.7,"<= 5.0","34.4","54.5","6.2",20241015,"-8505452.3812","4818869.7898","1722","Harford                                           ","12.007","112 PYLESVILLE RD","PYLESVILLE","MD","21132","6-8","Middle","ZCTA5 21132","B19301_001",66072,14569
2023,15,"Montgomery",351,"Darnestown Elementary"," English Language Arts All Grades","All Students","163","99",60.7,"9.8","29.4","57.1","<= 5.0",20241015,"-8603315.0082","4736344.3245","2435","Montgomery                                        ","15.051","15030 TURKEY FOOT ROAD","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
2023,15,"Montgomery",701,"Damascus High"," English Language Arts All Grades","All Students","326","198",60.7,"<= 5.0","35.3","54.9","5.8",20241015,"-8595015.6314","4762168.3568","2177","Montgomery                                        ","15.090","25921 RIDGE ROAD","DAMASCUS","MD","20872","9-12","High","ZCTA5 20872","B19301_001",56640,4314
2023,10,"Frederick",1302,"Blue Heron Elementary"," English Language Arts All Grades","All Students","352","213",60.5,"<= 5.0","34.7","52.3","8.2",20241015,"-8604645.3174","4783169.0883","2644","Frederick                                         ","10.081","7100 EAGLEHEAD DRIVE","NEW MARKET","MD","21774","K-5","Elementary","ZCTA5 21774","B19301_001",58468,2944
2023,13,"Howard",509,"Atholton High"," English Language Arts All Grades","All Students","365","221",60.5,"<= 5.0","37.0","55.1","5.5",20241015,"-8558308.3281","4748644.3831","1807","Howard                                            ","13.013","6520 FREETOWN ROAD","COLUMBIA","MD","21044","9-12","High","ZCTA5 21044","B19301_001",67519,4010
2023,12,"Harford",544,"North Harford Elementary"," English Language Arts All Grades","All Students","174","105",60.3,"<= 5.0","35.1","52.3","8.0",20241015,"-8505202.0025","4819100.7961","1884","Harford                                           ","12.026","120 PYLESVILLE RD","PYLESVILLE","MD","21132","PreK-5","Elementary","ZCTA5 21132","B19301_001",66072,14569
2023,18,"Saint Mary's",604,"Hollywood Elementary"," English Language Arts All Grades","All Students","224","135",60.3,"7.6","32.1","48.7","11.6",20241015,"-8563009.7063","4723833.2608","2033","Prince George's                                   ","16.068","9811 49TH AVENUE","COLLEGE PARK","MD","20740","PreK-5","Elementary","ZCTA5 20740","B19301_001",32245,1926
2023,18,"Saint Mary's",604,"Hollywood Elementary"," English Language Arts All Grades","All Students","224","135",60.3,"7.6","32.1","48.7","11.6",20241015,"-8520618.7098","4627141.18","2445","St. Mary's                                        ","18.026","44345 JOY CHAPEL ROAD","HOLLYWOOD","MD","20636","PreK-5","Elementary","ZCTA5 20636","B19301_001",59897,8532
2023,21,"Washington",702,"Smithsburg Elementary"," English Language Arts All Grades","All Students","176","106",60.2,"8.0","31.8","54.0","6.3",20241015,"-8635871.4963","4816223.0865","1417","Washington                                        ","21.036","67 N. MAIN STREET","SMITHSBURG","MD","21783","PreK-5","Elementary","ZCTA5 21783","B19301_001",44428,4847
2023,3,"Baltimore County",911,"Hampton Elementary"," English Language Arts All Grades","All Students","321","193",60.1,"7.2","32.7","55.1","<= 5.0",20241015,"-8527409.3756","4781527.0111","1558","Baltimore County                                  ","03.168","1115 CHARMUTH ROAD","LUTHERVILLE","MD","21093","PreK-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
2023,15,"Montgomery",706,"Clearspring Elementary"," English Language Arts All Grades","All Students","321","193",60.1,"7.2","32.7","47.4","12.8",20241015,"-8594691.0534","4759838.0886","2137","Montgomery                                        ","15.154","9930 MOYER ROAD","DAMASCUS","MD","20872","HS-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
2023,6,"Carroll",701,"Westminster East Middle"," English Language Arts All Grades","All Students","778","467",60,"6.2","33.8","55.1","<= 5.0",20241015,"-8570511.9258","4804422.0629","1692","Carroll                                           ","06.004","121 LONGWELL AVE","WESTMINSTER","MD","21157","6-8","Middle","ZCTA5 21157","B19301_001",46732,2403
