"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"412","Ilchester Elementary","Math",55.1009338521401,2023,13,"Howard",107," Mathematics All Grades","All Students","265","182",68.7,"7.5","23.8","60.0","8.7",20241015,13.5990661478599,"-8546432.7471","4754832.2992","2511","Howard                                            ","13.057","4981 ILCHESTER RD","ELLICOTT CITY","MD","21043","PreK-5","Elementary","ZCTA5 21043","B19301_001",64911,2548
"413","Indian Queen Elementary","Math",11.6613053613054,2023,16,"Prince George's",1233," Mathematics All Grades","All Students","184","38",20.7,"24.5","54.9","20.1","<= 5.0",20241015,9.03869463869464,"-8573340.4387","4687094.2948","2039","Prince George's                                   ","16.055","9551 FORT FOOTE ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
"414","Isaac J. Gourdine Middle","Math",7.1,2023,16,"Prince George's",912," Mathematics All Grades","All Students","499","27",5.4,"50.1","44.5","5.2","<= 5.0",20241015,-1.7,"-8566221.0833","4688739.5883","2314","Prince George's                                   ","16.121","8700 ALLENTOWN ROAD","FORT WASHINGTON","MD","20744","6-8","Middle","ZCTA5 20744","B19301_001",51671,2307
"415","J. Frank Dent Elementary","Math",7.24054054054054,2023,16,"Prince George's",1231," Mathematics All Grades","All Students","121","*",5,"55.4","41.3","<= 5.0","<= 5.0",20241015,-2.24054054054054,"-8567243.3286","4694471.3382","1977","Prince George's                                   ","16.165","2700 CORNING AVENUE","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
"416","Jackson Road Elementary","Math",8.31655211912944,2023,15,"Montgomery",305," Mathematics All Grades","All Students","309","92",29.8,"28.5","41.7","28.2","<= 5.0",20241015,21.4834478808706,"-8570668.7944","4729767.0643","2195","Montgomery                                        ","15.058","900 JACKSON RD","SILVER SPRING","MD","20904","PreK-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
"417","Jacksonville Elementary","Math",43.2128440366972,2023,3,"Baltimore County",1002," Mathematics All Grades","All Students","254","171",67.3,"<= 5.0","31.5","61.4","5.9",20241015,24.0871559633027,"-8522584.8464","4795327.5823","1477","Baltimore County                                  ","03.074","3400 HILLENDALE HEIGHTS ROAD","PHOENIX","MD","21131","K-5","Elementary","ZCTA5 21131","B19301_001",80073,10062
"418","Jacobsville Elementary","Math",14.4468309859155,2023,2,"Anne Arundel",2142," Mathematics All Grades","All Students","249","62",24.9,"22.1","53.0","23.3","<= 5.0",20241015,10.4531690140845,"-8518674.1311","4739250.4384","2393","Anne Arundel                                      ","02.091","3801 MOUNTAIN ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"419","James H. Harrison Elementary","Math",11.878417266187,2023,16,"Prince George's",109," Mathematics All Grades","All Students","134","31",23.1,"29.9","47.0","22.4","<= 5.0",20241015,11.221582733813,"-8556285.8398","4732019.1142","2012","Prince George's                                   ","16.113","13200 LARCHDALE ROAD","LAUREL","MD","20708","PreK-6","Elementary","ZCTA5 20708","B19301_001",41425,2886
"420","James Hubert Blake High","Math",22.3340425531915,2023,15,"Montgomery",321," Mathematics All Grades","All Students","207","*",5,"55.6","42.5","<= 5.0","<= 5.0",20241015,-17.3340425531915,"-8573557.9496","4737923.1357","2092","Montgomery                                        ","15.226","300 NORWOOD ROAD","SILVER SPRING","MD","20905","9-12","High","ZCTA5 20905","B19301_001",55508,3690
"421","James Madison Middle","Math",6.27065820777161,2023,16,"Prince George's",1510," Mathematics All Grades","All Students","829","*",5,"59.0","37.6","<= 5.0","<= 5.0",20241015,-1.27065820777161,"-8553850.6962","4691466.541","2013","Prince George's                                   ","16.114","7300 WOODYARD ROAD","UPPER MARLBORO","MD","20772","6-8","Middle","ZCTA5 20772","B19301_001",58867,2445
"422","James McHenry Elementary","Math",6.11336717428088,2023,16,"Prince George's",2013," Mathematics All Grades","All Students","316","18",5.7,"44.3","50.0","5.7","<= 5.0",20241015,-0.41336717428088,"-8555052.3867","4715772.1574","2298","Prince George's                                   ","16.154","8909 MCHENRY LANE","LANHAM","MD","20706","PreK-5","Elementary","ZCTA5 20706","B19301_001",37413,1939
"423","James Ryder Randall Elementary","Math",8.3375,2023,16,"Prince George's",909," Mathematics All Grades","All Students","135","8",5.9,"51.1","43.0","5.9","<= 5.0",20241015,-2.4375,"-8562015.6081","4690602.8312","2025","Prince George's                                   ","16.084","5410 KIRBY ROAD","CLINTON","MD","20735","PreK-5","Elementary","ZCTA5 20735","B19301_001",51223,2290
"424","Jarrettsville Elementary","Math",37.6913880445795,2023,12,"Harford",436," Mathematics All Grades","All Students","242","141",58.3,"9.1","32.6","57.4","<= 5.0",20241015,20.6086119554205,"-8514427.9539","4808325.407","1889","Harford                                           ","12.017","3818 NORRISVILLE RD","JARRETTSVILLE","MD","21084","K-5","Elementary","ZCTA5 21084","B19301_001",57980,8613
"425","Jeffers Hill Elementary","Math",20.4142512077295,2023,13,"Howard",613," Mathematics All Grades","All Students","183","59",32.2,"26.8","41.0","26.8","5.5",20241015,11.7857487922705,"-8552266.8566","4751148.0056","1808","Howard                                            ","13.014","6000 TAMAR DR","COLUMBIA","MD","21045","K-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"426","Jessup Elementary","Math",11.2244289970209,2023,2,"Anne Arundel",3112," Mathematics All Grades","All Students","252","61",24.2,"19.4","56.3","23.0","<= 5.0",20241015,12.9755710029791,"-8545627.9449","4742583.0238","2590","Anne Arundel                                      ","02.016","2798 CHAMPION FOREST AVENUE","JESSUP","MD","20794","PreK-5","Elementary","ZCTA5 20794","B19301_001",34967,3025
"427","John F. Kennedy High","Math",7.15714285714286,2023,15,"Montgomery",815," Mathematics All Grades","All Students","390","*",5,"58.7","40.0","<= 5.0","<= 5.0",20241015,-2.15714285714286,"-8575936.3279","4731098.7255","2131","Montgomery                                        ","15.172","1901 RANDOLPH RD","SILVER SPRING","MD","20902","9-12","High","ZCTA5 20902","B19301_001",48887,2703
"428","John H. Bayne Elementary","Math",6.06206896551724,2023,16,"Prince George's",1816," Mathematics All Grades","All Students","159","*",5,"62.3","32.7","<= 5.0","<= 5.0",20241015,-1.06206896551724,"-8558800.0228","4703403.7027","2003","Prince George's                                   ","16.126","7010 WALKER MILL ROAD","CAPITOL HEIGHTS","MD","20743","PreK-5","Elementary","ZCTA5 20743","B19301_001",38295,2299
"429","John Hanson Montessori","Math",9.06290598290598,2023,16,"Prince George's",1206," Mathematics All Grades","All Students","233","22",9.4,"36.9","53.6","9.4","<= 5.0",20241015,0.337094017094017,"-8570803.9138","4693447.531","2005","Prince George's                                   ","16.128","6360 OXON HILL ROAD","OXON HILL","MD","20745","PreK-8","PreK-8","ZCTA5 20745","B19301_001",41479,2976
"430","John Humbird Elementary","Math",13.6142,2023,1,"Allegany",402," Mathematics All Grades","All Students","98","21",21.4,"24.5","54.1","20.4","<= 5.0",20241015,7.7858,"-8768156.4034","4811680.4435","2470","Allegany                                          ","01.004","120 MARY STREET","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
"431","Johnnycake Elementary","Math",8.59319880418535,2023,3,"Baltimore County",105," Mathematics All Grades","All Students","260","32",12.3,"34.6","53.1","12.3","<= 5.0",20241015,3.70680119581465,"-8542184.6871","4763650.3674","2394","Baltimore County                                  ","03.103","5910 CRAIGMONT ROAD","BALTIMORE","MD","21228","PreK-5","Elementary","ZCTA5 21228","B19301_001",52854,2444
"432","Johnston Square Elementary","Math",6.69111111111111,2023,30,"Baltimore City",16," Mathematics All Grades","All Students","123","*",5,"83.7","15.4","<= 5.0","<= 5.0",20241015,-1.69111111111111,"-8527561.7006","4765252.6193","2635","Baltimore City                                    ","30.234","1101 VALLEY ST","BALTIMORE","MD","21202","PreK-5","Elementary","ZCTA5 21202","B19301_001",43816,3844
"433","Jonathan Hager Elementary","Math",15.9014035087719,2023,21,"Washington",190," Mathematics All Grades","All Students","195","64",32.8,"23.1","44.1","32.3","<= 5.0",20241015,16.8985964912281,"-8655964.038","4816743.3089","2715","Washington                                        ","21.055","12615 SEDGWICK WAY","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"434","Jones Elementary","Math",34.5006738544474,2023,2,"Anne Arundel",2152," Mathematics All Grades","All Students","159","85",53.5,"9.4","37.1","47.2","6.3",20241015,18.9993261455526,"-8519953.7311","4729995.3418","2606","Anne Arundel                                      ","02.094","122 HOYLE LANE","SEVERNA PARK","MD","21146","K-5","Elementary","ZCTA5 21146","B19301_001",72385,4054
"435","Jones Lane Elementary","Math",35.5935185185185,2023,15,"Montgomery",360," Mathematics All Grades","All Students","205","120",58.5,"9.3","32.2","48.8","9.8",20241015,22.9064814814815,"-8601171.8663","4736486.5951","2144","Montgomery                                        ","15.150","15110 JONES LANE","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"436","Joppa View Elementary","Math",33.3823960880196,2023,3,"Baltimore County",1109," Mathematics All Grades","All Students","260","105",40.4,"16.9","42.7","38.1","<= 5.0",20241015,7.01760391198044,"-8511006.2231","4777252.1025","1612","Baltimore County                                  ","03.112","8727 HONEYGO BOULEVARD","PERRY HALL","MD","21128","PreK-5","Elementary","ZCTA5 21128","B19301_001",54332,4115
"437","Joppatowne Elementary","Math",14.7875995449374,2023,12,"Harford",137," Mathematics All Grades","All Students","226","44",19.5,"39.8","40.7","19.5","<= 5.0",20241015,4.71240045506257,"-8500584.5633","4782108.6722","1876","Harford                                           ","12.040","407 TRIMBLE ROAD","JOPPA","MD","21085","PreK-5","Elementary","ZCTA5 21085","B19301_001",53546,5266
"438","Judge Sylvania W. Woods Sr. Elementary","Math",6.28274509803922,2023,16,"Prince George's",1333," Mathematics All Grades","All Students","342","22",6.4,"46.8","46.8","6.1","<= 5.0",20241015,0.117254901960785,"-8557405.8734","4712015.1994","2369","Prince George's                                   ","16.190","3000 CHURCH STREET","GLENARDEN","MD","20706","PreK-6","Elementary","ZCTA5 20706","B19301_001",37413,1939
"439","Judith A. Resnik Elementary","Math",16.6220116618076,2023,15,"Montgomery",514," Mathematics All Grades","All Students","264","75",28.4,"28.0","43.6","25.8","<= 5.0",20241015,11.7779883381924,"-8588503.7547","4747715.87","2136","Montgomery                                        ","15.165","7301 HADLEY FARMS DRIVE","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"440","Judith P. Hoyer Montessori","Math",16.6931868131868,2023,16,"Prince George's",203," Mathematics All Grades","All Students","161","32",19.9,"31.1","49.1","18.6","<= 5.0",20241015,3.20681318681319,"-8559134.855","4707882.485","1954","Prince George's                                   ","16.022","929 HILL ROAD","LANDOVER","MD","20785-4336","PreK-8","PreK-8",NA,NA,NA,NA
"441","Julius West Middle","Math",24.3675240623963,2023,15,"Montgomery",211," Mathematics All Grades","All Students","1326","430",32.4,"23.1","44.5","29.9","<= 5.0",20241015,8.03247593760371,"-8589861.4619","4732697.156","2158","Montgomery                                        ","15.127","651 GREAT FALLS ROAD","ROCKVILLE","MD","20850","6-8","Middle","ZCTA5 20850","B19301_001",67423,3080
"442","Kemp Mill Elementary","Math",11.7687817258883,2023,15,"Montgomery",805," Mathematics All Grades","All Students","162","26",16,"27.8","56.2","14.8","<= 5.0",20241015,4.23121827411167,"-8573485.2011","4727941.8193","2093","Montgomery                                        ","15.227","411 SISSON ST","SILVER SPRING","MD","20902","PreK-5","Elementary","ZCTA5 20902","B19301_001",48887,2703
"443","Kemptown Elementary","Math",45.631125,2023,10,"Frederick",915," Mathematics All Grades","All Students","214","135",63.1,"5.1","31.8","56.5","6.5",20241015,17.468875,"-8597672.2131","4768968.3842","1769","Frederick                                         ","10.032","3456 KEMPTOWN CH RD","MONROVIA","MD","21770","K-5","Elementary","ZCTA5 21770","B19301_001",63232,6687
"444","Kenilworth Elementary","Math",10.3344827586207,2023,16,"Prince George's",708," Mathematics All Grades","All Students","194","56",28.9,"24.2","46.9","28.4","<= 5.0",20241015,18.5655172413793,"-8542045.4993","4715834.9543","1925","Prince George's                                   ","16.195","12520 KEMBRIDGE DRIVE","BOWIE","MD","20715","K-5","Elementary","ZCTA5 20715","B19301_001",53586,2447
"445","Kenmoor Middle","Math",14.7896873424105,2023,16,"Prince George's",1330," Mathematics All Grades","All Students","930","193",20.8,"44.4","34.8","19.6","<= 5.0",20241015,6.01031265758951,"-8556879.8664","4710929.509","1940","Prince George's                                   ","16.212","2500 KENMOOR DRIVE","LANDOVER","MD","20785","6-8","Middle","ZCTA5 20785","B19301_001",36991,2470
"446","Kenmore Elementary","Math",17.0805322128852,2023,7,"Cecil",317," Mathematics All Grades","All Students","122","49",40.2,"13.9","45.9","38.5","<= 5.0",20241015,23.1194677871148,"-8444633.8095","4818507.3127","1663","Cecil                                             ","07.021","2475 SINGERLY RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"447","Kettering Elementary","Math",6.12748091603053,2023,16,"Prince George's",1324," Mathematics All Grades","All Students","189","21",11.1,"45.5","43.4","11.1","<= 5.0",20241015,4.97251908396947,"-8550913.0667","4706077.6805","1941","Prince George's                                   ","16.188","11000 LAYTON STREET","UPPER MARLBORO","MD","20774","PreK-5","Elementary","ZCTA5 20774","B19301_001",60028,2920
"448","Kettering Middle","Math",11.3912109375,2023,16,"Prince George's",1326," Mathematics All Grades","All Students","879","57",6.5,"53.1","40.4","6.3","<= 5.0",20241015,-4.8912109375,"-8550582.9511","4706588.797","2042","Prince George's                                   ","16.043","65 HERRINGTON DRIVE","UPPER MARLBORO","MD","20774","6-8","Middle","ZCTA5 20774","B19301_001",60028,2920
"449","Kingsford Elementary","Math",8.86670135275754,2023,16,"Prince George's",729," Mathematics All Grades","All Students","226","45",19.9,"30.5","49.6","19.9","<= 5.0",20241015,11.0332986472425,"-8548998.5714","4708540.1727","2299","Prince George's                                   ","16.133","1401 ENTERPRISE ROAD","MITCHELLVILLE","MD","20721","PreK-5","Elementary","ZCTA5 20721","B19301_001",70735,3451
"450","Kingsview Middle","Math",24.3588650693569,2023,15,"Montgomery",708," Mathematics All Grades","All Students","950","327",34.4,"20.9","44.6","30.7","<= 5.0",20241015,10.0411349306431,"-8603302.7785","4745501.4538","2109","Montgomery                                        ","15.200","18909 KINGSVIEW ROAD","GERMANTOWN","MD","20874","6-8","Middle","ZCTA5 20874","B19301_001",50989,2761
"451","Kingsville Elementary","Math",45.5292504570384,2023,3,"Baltimore County",1104," Mathematics All Grades","All Students","153","87",56.9,"9.2","34.0","51.0","5.9",20241015,11.3707495429616,"-8506904.9195","4787261.3786","1473","Baltimore County                                  ","03.080","7300 SUNSHINE AVENUE","KINGSVILLE","MD","21087","K-5","Elementary","ZCTA5 21087","B19301_001",61057,4588
"452","Lake Arbor Elementary","Math",8.61167400881057,2023,16,"Prince George's",1346," Mathematics All Grades","All Students","250","37",14.8,"28.4","56.8","14.4","<= 5.0",20241015,6.18832599118943,"-8552638.7022","4707930.842","2049","Prince George's                                   ","16.234","10205 LAKE ARBOR WAY","MITCHELLVILLE","MD","20721","PreK-5","Elementary","ZCTA5 20721","B19301_001",70735,3451
"453","Lake Seneca Elementary","Math",16.9097986577181,2023,15,"Montgomery",108," Mathematics All Grades","All Students","176","38",21.6,"33.0","45.5","20.5","<= 5.0",20241015,4.69020134228188,"-8603113.2026","4747952.7349","2204","Montgomery                                        ","15.043","13600 WANEGARDEN DR","GERMANTOWN","MD","20874","PreK-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
"454","Lake Shore Elementary","Math",22.6266066838046,2023,2,"Anne Arundel",2162," Mathematics All Grades","All Students","155","54",34.8,"12.3","52.9","34.2","<= 5.0",20241015,12.1733933161954,"-8515181.8063","4736894.8465","2614","Anne Arundel                                      ","02.103","4531 MOUNTAIN ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"455","Lakelands Park Middle","Math",25.9439736346516,2023,15,"Montgomery",522," Mathematics All Grades","All Students","1001","306",30.6,"22.0","47.5","28.7","<= 5.0",20241015,4.6560263653484,"-8597491.6312","4738211.1789","2288","Montgomery                                        ","15.261","1200 MAIN STREET","GAITHERSBURG","MD","20878","6-8","Middle","ZCTA5 20878","B19301_001",69898,2690
"456","Lakewood Elementary","Math",62.8934846989141,2023,15,"Montgomery",209," Mathematics All Grades","All Students","212","144",67.9,"6.6","25.5","49.1","18.9",20241015,5.00651530108589,"-8593154.3455","4734209.5773","2070","Montgomery                                        ","15.257","2534 LINDLEY TERRACE","ROCKVILLE","MD","20850","K-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"457","Lamont Elementary","Math",6.4119344773791,2023,16,"Prince George's",2014," Mathematics All Grades","All Students","200","33",16.5,"33.5","50.0","16.0","<= 5.0",20241015,10.0880655226209,"-8558619.7442","4718004.9831","1945","Prince George's                                   ","16.241","7101 GOOD LUCK ROAD","NEW CARROLLTON","MD","20784","PreK-5","Elementary","ZCTA5 20784","B19301_001",36834,4454
"458","Lansdowne Elementary","Math",6.07376425855513,2023,3,"Baltimore County",1311," Mathematics All Grades","All Students","274","30",10.9,"42.3","46.7","10.6","<= 5.0",20241015,4.82623574144487,"-8533354.1051","4757559.3136","1616","Baltimore County                                  ","03.105","2301 ALMA ROAD","BALTIMORE","MD","21227","PreK-5","Elementary","ZCTA5 21227","B19301_001",39846,2966
"459","Lansdowne Middle","Math",7.51007751937984,2023,3,"Baltimore County",1351," Mathematics All Grades","All Students","821","*",5,"70.4","28.3","<= 5.0","<= 5.0",20241015,-2.51007751937984,"-8532867.1147","4757539.0398","2709","Baltimore County                                  ","03.084","2400 LANSDOWNE ROAD","BALTIMORE","MD","21227","6-8","Middle","ZCTA5 21227","B19301_001",39846,2966
"460","Largo High","Math",7.7,2023,16,"Prince George's",1314," Mathematics All Grades","All Students","261","*",5,"50.6","45.6","<= 5.0","<= 5.0",20241015,-2.7,"-8551540.1585","4705461.7133","2319","Prince George's                                   ","16.011","505 LARGO ROAD","UPPER MARLBORO","MD","20774","9-12","High","ZCTA5 20774","B19301_001",60028,2920
"461","Laurel Elementary","Math",7.65705882352941,2023,16,"Prince George's",1001," Mathematics All Grades","All Students","266","21",7.9,"47.0","45.1","7.9","<= 5.0",20241015,0.242941176470588,"-8555180.3387","4736708.913","2059","Prince George's                                   ","16.009","516 MONTGOMERY STREET","LAUREL","MD","20707","PreK-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
"462","Laurel Woods Elementary","Math",16.0451316595224,2023,13,"Howard",618," Mathematics All Grades","All Students","275","74",26.9,"29.5","43.6","25.1","<= 5.0",20241015,10.8548683404776,"-8554017.1894","4738537.7756","1824","Howard                                            ","13.065","9250 N. LAUREL ROAD","LAUREL","MD","20723","PreK-5","Elementary","ZCTA5 20723","B19301_001",58525,3900
"463","Laytonsville Elementary","Math",24.9713681241185,2023,15,"Montgomery",51," Mathematics All Grades","All Students","148","71",48,"6.8","45.3","45.9","<= 5.0",20241015,23.0286318758815,"-8587230.5442","4751352.7967","2097","Montgomery                                        ","15.221","21401 LAYTONSVILLE ROAD","GAITHERSBURG","MD","20882","K-5","Elementary","ZCTA5 20882","B19301_001",79340,7677
"464","Leeds Elementary","Math",9.20966767371601,2023,7,"Cecil",315," Mathematics All Grades","All Students","152","46",30.3,"15.8","53.9","29.6","<= 5.0",20241015,21.090332326284,"-8448313.3395","4814747.6136","1592","Cecil                                             ","07.041","615 DEAVER RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"465","Leonardtown Elementary","Math",33.5135904499541,2023,18,"Saint Mary's",301," Mathematics All Grades","All Students","218","123",56.4,"10.6","33.0","50.9","5.5",20241015,22.8864095500459,"-8531456.7599","4621406.4359","1901","St. Mary's                                        ","18.008","22885 DUKE STREET","LEONARDTOWN","MD","20650","PreK-5","Elementary","ZCTA5 20650","B19301_001",54721,4307
"466","Leonardtown Middle","Math",28.326773278308,2023,18,"Saint Mary's",305," Mathematics All Grades","All Students","935","313",33.5,"19.9","46.6","30.8","<= 5.0",20241015,5.17322672169203,"-8528445.7706","4618199.6417","2446","St. Mary's                                        ","18.001","24015 POINT LOOKOUT ROAD","LEONARDTOWN","MD","20650","6-8","Middle","ZCTA5 20650","B19301_001",54721,4307
"467","Lewisdale Elementary","Math",7.54905660377359,2023,16,"Prince George's",1712," Mathematics All Grades","All Students","284","21",7.4,"39.8","52.8","7.0","<= 5.0",20241015,-0.149056603773585,"-8568063.5709","4718111.5439","2300","Prince George's                                   ","16.049","2400 BANNING PLACE","HYATTSVILLE","MD","20783","PreK-5","Elementary","ZCTA5 20783","B19301_001",28657,1696
"468","Lewistown Elementary","Math",23.9566343042071,2023,10,"Frederick",2001," Mathematics All Grades","All Students","77","31",40.3,"16.9","42.9","39.0","<= 5.0",20241015,16.3433656957929,"-8617847.4603","4799236.9703","1736","Frederick                                         ","10.060","11119 HESSONG BRIDGE RD","THURMONT","MD","21788","PreK-5","Elementary","ZCTA5 21788","B19301_001",50992,4758
"469","Lexington Park Elementary","Math",37.0288337924702,2023,18,"Saint Mary's",804," Mathematics All Grades","All Students","186","16",8.6,"46.2","45.2","8.6","<= 5.0",20241015,-28.4288337924702,"-8511243.8226","4616222.7386","1459","St. Mary's                                        ","18.021","46763 SHANGRI-LA DRIVE","LEXINGTON PARK","MD","20653","PreK-5","Elementary","ZCTA5 20653","B19301_001",48024,4070
"470","Liberty Elementary","Math",13.4027308192458,2023,10,"Frederick",801," Mathematics All Grades","All Students","109","34",31.2,"9.2","59.6","28.4","<= 5.0",20241015,17.7972691807542,"-8599787.7476","4791198.5535","1761","Frederick                                         ","10.035","11820 LIBERTY RD","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"471","Liberty Elementary","Math",13.4027308192458,2023,30,"Baltimore City",64," Mathematics All Grades","All Students","130","14",10.8,"43.1","46.2","10.0","<= 5.0",20241015,-2.60273081924577,"-8599787.7476","4791198.5535","1761","Frederick                                         ","10.035","11820 LIBERTY RD","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"472","Liberty High","Math",8.30833333333333,2023,6,"Carroll",507," Mathematics All Grades","All Students","142","15",10.6,"6.3","83.1","9.9","<= 5.0",20241015,2.29166666666667,"-8566344.7324","4781046.8547","1690","Carroll                                           ","06.019","5855 BARTHOLOW RD","SYKESVILLE","MD","21784","9-12","High","ZCTA5 21784","B19301_001",57412,2069
"473","Lime Kiln Middle","Math",30.9398325776073,2023,13,"Howard",526," Mathematics All Grades","All Students","647","342",52.9,"9.1","38.0","47.6","5.3",20241015,21.9601674223927,"-8562224.1057","4743811.5752","2357","Howard                                            ","13.070","11650 SCAGGSVILLE ROAD","FULTON","MD","20759","6-8","Middle","ZCTA5 20759","B19301_001",98294,13207
"474","Lincoln Elementary","Math",12.7175521183591,2023,10,"Frederick",204," Mathematics All Grades","All Students","254","63",24.8,"21.7","53.5","24.0","<= 5.0",20241015,12.0824478816409,"-8617784.2436","4780281.211","2355","Frederick                                         ","10.004","200 MADISON STREET","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"475","Lincolnshire Elementary","Math",19.8893098782138,2023,21,"Washington",2601," Mathematics All Grades","All Students","220","62",28.2,"24.1","47.7","26.8","<= 5.0",20241015,8.31069012178619,"-8656090.6009","4810578.5311","2329","Washington                                        ","21.037","17545 LINCOLNSHIRE ROAD","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"476","Lindale Middle","Math",12.609872417983,2023,2,"Anne Arundel",1053," Mathematics All Grades","All Students","1151","146",12.7,"41.4","45.9","12.3","<= 5.0",20241015,0.0901275820170095,"-8533965.825","4749783.4681","2452","Anne Arundel                                      ","02.127","415 ANDOVER ROAD","LINTHICUM","MD","21090","6-8","Middle","ZCTA5 21090","B19301_001",52345,3324
"477","Linganore High","Math",8.14489795918367,2023,10,"Frederick",912," Mathematics All Grades","All Students","800","189",23.6,"14.6","61.8","23.4","<= 5.0",20241015,15.4551020408163,"-8599131.4057","4783873.7502","1770","Frederick                                         ","10.017","12013 OLD ANNAPOLIS RD","FREDERICK","MD","21701","9-12","High","ZCTA5 21701","B19301_001",56512,2331
"478","Linthicum Elementary","Math",25.4471678681771,2023,2,"Anne Arundel",1152," Mathematics All Grades","All Students","207","65",31.4,"17.9","50.7","30.9","<= 5.0",20241015,5.95283213182286,"-8532980.6639","4750712.1602","2594","Anne Arundel                                      ","02.008","101 SCHOOL LANE","LINTHICUM","MD","21090","K-5","Elementary","ZCTA5 21090","B19301_001",52345,3324
"479","Linton Springs Elementary","Math",43.8726927939317,2023,6,"Carroll",503," Mathematics All Grades","All Students","346","233",67.3,"<= 5.0","28.3","61.8","5.5",20241015,23.4273072060683,"-8570167.8086","4782475.4399","2398","Carroll                                           ","06.045","375 RONSDALE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"480","Lisbon Elementary","Math",35.9687935034803,2023,13,"Howard",407," Mathematics All Grades","All Students","237","135",57,"5.9","37.1","50.6","6.3",20241015,21.0312064965197,"-8579290.9404","4769599.7394","1811","Howard                                            ","13.004","15901 FREDERICK ROAD","WOODBINE","MD","21797","K-5","Elementary","ZCTA5 21797","B19301_001",71685,8671
"481","Little Bennett Elementary","Math",34.5593090211132,2023,15,"Montgomery",336," Mathematics All Grades","All Students","326","171",52.5,"16.0","31.6","45.4","7.1",20241015,17.9406909788868,"-8602280.564","4756992.9936","1370","Montgomery                                        ","15.270","23930 BURDETTE FOREST ROAD","CLARKSBURG","MD","20871","K-5","Elementary","ZCTA5 20871","B19301_001",58295,3895
"482","Loch Raven High","Math",7.28545454545455,2023,3,"Baltimore County",973," Mathematics All Grades","All Students","272","*",5,"50.7","47.1","<= 5.0","<= 5.0",20241015,-2.28545454545455,"-8523043.2412","4779833.9285","1563","Baltimore County                                  ","03.134","1212 COWPENS AVENUE","BALTIMORE","MD","21286","9-12","High","ZCTA5 21286","B19301_001",55193,4164
"483","Loch Raven Technical Academy","Math",11.3978354978355,2023,3,"Baltimore County",954," Mathematics All Grades","All Students","644","*",5,"56.4","39.0","<= 5.0","<= 5.0",20241015,-6.3978354978355,"-8524641.5976","4777713.3803","1564","Baltimore County                                  ","03.154","8101 LASALLE ROAD","BALTIMORE","MD","21286","6-8","Middle","ZCTA5 21286","B19301_001",55193,4164
"484","Logan Elementary","Math",9.37862903225806,2023,3,"Baltimore County",1217," Mathematics All Grades","All Students","209","31",14.8,"35.9","49.3","14.4","<= 5.0",20241015,5.42137096774194,"-8517089.0971","4758634.6942","1610","Baltimore County                                  ","03.110","7601 DUNMANWAY","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
"485","Lois P. Rockwell Elementary","Math",29.4565217391304,2023,15,"Montgomery",156," Mathematics All Grades","All Students","225","119",52.9,"11.1","36.0","49.3","<= 5.0",20241015,23.4434782608696,"-8595435.4109","4758463.4783","2122","Montgomery                                        ","15.173","24555 CUTSAIL DRIVE","DAMASCUS","MD","20872","K-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
