"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"187","Clearspring Elementary","English",48.2232868020305,2023,15,"Montgomery",706," English Language Arts All Grades","All Students","321","193",60.1,"7.2","32.7","47.4","12.8",20241015,11.8767131979696,"-8594691.0534","4759838.0886","2137","Montgomery                                        ","15.154","9930 MOYER ROAD","DAMASCUS","MD","20872","HS-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
"188","Clemens Crossing Elementary","English",45.724071082391,2023,13,"Howard",520," English Language Arts All Grades","All Students","265","166",62.6,"6.4","30.9","59.2","<= 5.0",20241015,16.875928917609,"-8557481.2642","4749523.5884","1855","Howard                                            ","13.034","10320 QUARTERSTAFF RD","COLUMBIA","MD","21044","K-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"189","Clinton Grove Elementary","English",9.83606557377049,2023,16,"Prince George's",906," English Language Arts All Grades","All Students","110","40",36.4,"13.6","50.0","34.5","<= 5.0",20241015,26.5639344262295,"-8562905.1046","4687509.8578","2038","Prince George's                                   ","16.053","9420 TEMPLE HILL ROAD","CLINTON","MD","20735","PreK-5","Elementary","ZCTA5 20735","B19301_001",51223,2290
"190","Clopper Mill Elementary","English",16.6138041733547,2023,15,"Montgomery",100," English Language Arts All Grades","All Students","192","69",35.9,"9.9","54.2","31.3","<= 5.0",20241015,19.2861958266453,"-8600715.0815","4744482.8632","2142","Montgomery                                        ","15.148","18501 CINNAMON DRIVE","GERMANTOWN","MD","20874","HS-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
"191","Cloverly Elementary","English",33.5673326673327,2023,15,"Montgomery",308," English Language Arts All Grades","All Students","208","112",53.8,"5.8","40.4","50.5","<= 5.0",20241015,20.2326673326673,"-8570959.9576","4737104.8767","2067","Montgomery                                        ","15.234","800 BRIGGS-CHANEY RD","SILVER SPRING","MD","20904","K-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
"192","Cockeysville Middle","English",48.4800680984809,2023,3,"Baltimore County",853," English Language Arts All Grades","All Students","819","443",54.1,"6.0","39.9","49.3","<= 5.0",20241015,5.61993190151912,"-8530361.3894","4789617.5631","1509","Baltimore County                                  ","03.006","10401 GREENSIDE DRIVE","COCKEYSVILLE","MD","21030","6-8","Middle","ZCTA5 21030","B19301_001",59252,4150
"193","Col. Zadok Magruder High","English",61.3073542600897,2023,15,"Montgomery",510," English Language Arts All Grades","All Students","473","241",51,"5.9","43.1","41.4","9.5",20241015,-10.3073542600897,"-8584770.404","4740509.0115","2205","Montgomery                                        ","15.045","5939 MUNCASTER MILL RD","ROCKVILLE","MD","20855","9-12","High","ZCTA5 20855","B19301_001",66362,4658
"194","Cold Spring Elementary","English",67.8245901639344,2023,15,"Montgomery",238," English Language Arts All Grades","All Students","232","190",81.9,"<= 5.0","17.2","72.0","9.9",20241015,14.0754098360656,"-8592617.8806","4730153.5254","2220","Montgomery                                        ","15.007","9201 FALLS CHAPEL WAY","POTOMAC","MD","20854","K-5","Elementary","ZCTA5 20854","B19301_001",110500,4957
"195","Colgate Elementary","English",10.2051004636785,2023,3,"Baltimore County",1503," English Language Arts All Grades","All Students","224","39",17.4,"23.7","58.9","17.4","<= 5.0",20241015,7.19489953632148,"-8517981.1554","4763943.2146","1575","Baltimore County                                  ","03.151","401 51ST STREET","BALTIMORE","MD","21224","K-5","Elementary","ZCTA5 21224","B19301_001",51670,2510
"196","College Gardens Elementary","English",39.5756816507001,2023,15,"Montgomery",229," English Language Arts All Grades","All Students","220","148",67.3,"<= 5.0","30.9","54.5","12.7",20241015,27.7243183492999,"-8589740.7205","4736415.9001","2088","Montgomery                                        ","15.240","1700 YALE PLACE","ROCKVILLE","MD","20850","HS-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"197","Columbia Park Elementary","English",16.4825284090909,2023,16,"Prince George's",1302," English Language Arts All Grades","All Students","267","68",25.5,"22.5","52.1","25.1","<= 5.0",20241015,9.01747159090909,"-8559095.7273","4709728.7445","1992","Prince George's                                   ","16.147","1901 KENT VILLAGE DRIVE","LANDOVER","MD","20785","PreK-6","Elementary","ZCTA5 20785","B19301_001",36991,2470
"198","Concord Elementary","English",16.2350164654226,2023,16,"Prince George's",647," English Language Arts All Grades","All Students","154","35",22.7,"15.6","61.7","22.7","<= 5.0",20241015,6.46498353457739,"-8561338.8689","4702100.1741","1926","Prince George's                                   ","16.237","2004 CONCORD LANE","DISTRICT HEIGHTS","MD","20747","PreK-6","Elementary","ZCTA5 20747","B19301_001",38921,2062
"199","Conowingo Elementary","English",17.4298245614035,2023,7,"Cecil",801," English Language Arts All Grades","All Students","195","80",41,"12.3","46.7","40.0","<= 5.0",20241015,23.5701754385965,"-8477928.5495","4818704.6795","1661","Cecil                                             ","07.019","471 ROWLANDSVILLE RD","CONOWINGO","MD","21918","PreK-5","Elementary","ZCTA5 21918","B19301_001",40778,5296
"200","Cool Spring Elementary","English",20.2162645218945,2023,16,"Prince George's",1725," English Language Arts All Grades","All Students","393","69",17.6,"26.7","55.7","17.0","<= 5.0",20241015,-2.61626452189455,"-8568687.1624","4721980.5448","2000","Prince George's                                   ","16.134","8910 RIGGS ROAD","ADELPHI","MD","20783","PreK-6","Elementary","ZCTA5 20783","B19301_001",28657,1696
"201","Cooper Lane Elementary","English",21.5544169611307,2023,16,"Prince George's",213," English Language Arts All Grades","All Students","250","63",25.2,"19.6","55.2","25.2","<= 5.0",20241015,3.64558303886926,"-8560499.6185","4713006.5834","1998","Prince George's                                   ","16.131","3817 COOPER LANE","LANDOVER HILLS","MD","20784","PreK-6","Elementary","ZCTA5 20784","B19301_001",36834,4454
"202","Cora L. Rice Elementary","English",8.98676122931442,2023,16,"Prince George's",1347," English Language Arts All Grades","All Students","242","41",16.9,"19.4","63.6","16.9","<= 5.0",20241015,7.91323877068558,"-8557758.4729","4707849.821","2426","Prince George's                                   ","16.054","950 NALLEY ROAD","LANDOVER","MD","20785","PreK-5","Elementary","ZCTA5 20785","B19301_001",36991,2470
"203","Cranberry Station Elementary","English",27.2255167498218,2023,6,"Carroll",715," English Language Arts All Grades","All Students","281","163",58,"5.3","36.7","54.4","<= 5.0",20241015,30.7744832501782,"-8569138.3342","4804191.5752","1670","Carroll                                           ","06.046","505 NORTH CENTER ST","WESTMINSTER","MD","21157","PreK-5","Elementary","ZCTA5 21157","B19301_001",46732,2403
"204","Crellin Elementary","English",16.2103244837758,2023,11,"Garrett",1408," English Language Arts All Grades","All Students","70","39",55.7,"12.9","31.4","52.9","<= 5.0",20241015,39.4896755162242,"-8846051.8918","4777813.6812","1594","Garrett                                           ","11.012","115 KENDALL DRIVE","OAKLAND","MD","21550","K-5","Elementary","ZCTA5 21550","B19301_001",41945,6856
"205","Cresaptown Elementary","English",18.5410861865407,2023,1,"Allegany",701," English Language Arts All Grades","All Students","137","73",53.3,"5.1","41.6","48.9","<= 5.0",20241015,34.7589138134593,"-8775485.7447","4806496.5122","2474","Allegany                                          ","01.032","13202 SIXTH AVENUE","CRESAPTOWN","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
"206","Cresthaven Elementary","English",12.7254295532646,2023,15,"Montgomery",808," English Language Arts All Grades","All Students","446","132",29.6,"18.8","51.6","28.3","<= 5.0",20241015,16.8745704467354,"-8570324.4674","4725636.9366","2110","Montgomery                                        ","15.201","1234 CRESTHAVEN DR","SILVER SPRING","MD","20903","3-5","Elementary","ZCTA5 20903","B19301_001",28359,2169
"207","Crestwood Middle","English",34.2743835219031,2023,10,"Frederick",227," English Language Arts All Grades","All Students","702","261",37.2,"11.7","51.1","36.0","<= 5.0",20241015,2.9256164780969,"-8618653.8492","4778197.7223","2265","Frederick                                         ","10.069","7100 FOXCROFT DRIVE","FREDERICK","MD","21703","6-8","Middle","ZCTA5 21703","B19301_001",44225,2427
"208","Crofton Elementary","English",41.7374915711396,2023,2,"Anne Arundel",3072," English Language Arts All Grades","All Students","335","244",72.8,"<= 5.0","23.9","54.0","18.8",20241015,31.0625084288604,"-8536905.1523","4723615.7756","2570","Anne Arundel                                      ","02.041","1405 DUKE OF KENT DRIVE","CROFTON","MD","21114","K-5","Elementary","ZCTA5 21114","B19301_001",60928,4149
"209","Crofton Meadows Elementary","English",36.5437158469945,2023,2,"Anne Arundel",3362," English Language Arts All Grades","All Students","277","157",56.7,"5.4","37.9","44.8","11.9",20241015,20.1562841530055,"-8534869.2736","4724009.5091","2374","Anne Arundel                                      ","02.045","2020 TILGHMAN DRIVE","CROFTON","MD","21114","K-5","Elementary","ZCTA5 21114","B19301_001",60928,4149
"210","Crofton Middle","English",57.1897587750975,2023,2,"Anne Arundel",3263," English Language Arts All Grades","All Students","1368","1045",76.4,"<= 5.0","21.0","62.9","13.5",20241015,19.2102412249025,"-8534896.6037","4721268.6723","2380","Anne Arundel                                      ","02.038","2301 DAVIDSONVILLE ROAD","GAMBRILLS","MD","21054","6-8","Middle","ZCTA5 21054","B19301_001",62213,5739
"211","Crofton Woods Elementary","English",44.4299326773692,2023,2,"Anne Arundel",3082," English Language Arts All Grades","All Students","378","283",74.9,"<= 5.0","23.5","55.3","19.6",20241015,30.4700673226308,"-8537533.2628","4721331.8704","2618","Anne Arundel                                      ","02.115","1750 URBY DRIVE","CROFTON","MD","21114","K-5","Elementary","ZCTA5 21114","B19301_001",60928,4149
"212","Crossland High","English",33.2017543859649,2023,16,"Prince George's",1217," English Language Arts All Grades","All Students","304","117",38.5,"11.8","49.7","36.2","<= 5.0",20241015,5.29824561403509,"-8563778.7784","4692264.5215","2046","Prince George's                                   ","16.033","6901 TEMPLE HILL ROAD","TEMPLE HILLS","MD","20748","9-12","High","ZCTA5 20748","B19301_001",40547,2000
"213","Crossroads Center","English",12.5547738693467,2023,3,"Baltimore County",75," English Language Arts All Grades","All Students","40","*",5,"50.0","47.5","<= 5.0","<= 5.0",20241015,-7.55477386934673,"-8505389.3265","4772574.7422","2735","Baltimore County","03.224","11640 CROSSROADS CIRCLE","BALTIMORE","MD","21220","","","ZCTA5 21220","B19301_001",40691,2509
"214","Damascus Elementary","English",24.0084583901774,2023,15,"Montgomery",702," English Language Arts All Grades","All Students","179","104",58.1,"<= 5.0","38.0","53.6","<= 5.0",20241015,34.0915416098226,"-8595084.6326","4762657.4832","2174","Montgomery                                        ","15.103","10201 BETHESDA CHURCH ROAD","DAMASCUS","MD","20872","K-5","Elementary","ZCTA5 20872","B19301_001",56640,4314
"215","Damascus High","English",71.1994526546251,2023,15,"Montgomery",701," English Language Arts All Grades","All Students","326","198",60.7,"<= 5.0","35.3","54.9","5.8",20241015,-10.4994526546251,"-8595015.6314","4762168.3568","2177","Montgomery                                        ","15.090","25921 RIDGE ROAD","DAMASCUS","MD","20872","9-12","High","ZCTA5 20872","B19301_001",56640,4314
"216","Darlington Elementary","English",32.0611650485437,2023,12,"Harford",518," English Language Arts All Grades","All Students","42","30",71.4,"<= 5.0","28.6","54.8","16.7",20241015,39.3388349514563,"-8482643.2028","4813336.0797","1866","Harford                                           ","12.056","2119 SHURESVILLE RD","DARLINGTON","MD","21034","K-5","Elementary","ZCTA5 21034","B19301_001",43113,6709
"217","Darnestown Elementary","English",41.485520361991,2023,15,"Montgomery",351," English Language Arts All Grades","All Students","163","99",60.7,"9.8","29.4","57.1","<= 5.0",20241015,19.2144796380091,"-8603315.0082","4736344.3245","2435","Montgomery                                        ","15.051","15030 TURKEY FOOT ROAD","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"218","Davidsonville Elementary","English",43.6517857142857,2023,2,"Anne Arundel",4122," English Language Arts All Grades","All Students","313","219",70,"<= 5.0","28.4","48.6","21.4",20241015,26.3482142857143,"-8531340.3238","4710065.6092","2442","Anne Arundel                                      ","02.098","962 CENTRAL AVENUE WEST","DAVIDSONVILLE","MD","21035","K-5","Elementary","ZCTA5 21035","B19301_001",77429,8488
"219","Deale Elementary","English",25.0405405405405,2023,2,"Anne Arundel",4132," English Language Arts All Grades","All Students","89","56",62.9,"<= 5.0","37.1","52.8","10.1",20241015,37.8594594594595,"-8521658.2718","4690033.2146","2460","Anne Arundel                                      ","02.075","759 MASONS BEACH ROAD","DEALE","MD","20751","K-5","Elementary","ZCTA5 20751","B19301_001",61792,10738
"220","Deep Creek Elementary","English",9.56643550624133,2023,3,"Baltimore County",1525," English Language Arts All Grades","All Students","196","40",20.4,"23.0","56.6","20.4","<= 5.0",20241015,10.8335644937587,"-8510921.1523","4765913.542","1586","Baltimore County                                  ","03.129","1101 EAST HOMBERG AVENUE","BALTIMORE","MD","21221","K-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"221","Deep Creek Middle","English",20.5085261621847,2023,3,"Baltimore County",1557," English Language Arts All Grades","All Students","699","196",28,"15.2","56.8","27.3","<= 5.0",20241015,7.4914738378153,"-8510895.1989","4763781.0728","1613","Baltimore County                                  ","03.113","1000 SOUTH MARLYN AVENUE","BALTIMORE","MD","21221","6-8","Middle","ZCTA5 21221","B19301_001",37385,1756
"222","Deep Run Elementary","English",18.0788163716814,2023,13,"Howard",103," English Language Arts All Grades","All Students","346","128",37,"10.7","52.3","35.0","<= 5.0",20241015,18.9211836283186,"-8547851.6522","4748157.3741","1851","Howard                                            ","13.042","6925 OLD WATERLOO RD","ELKRIDGE","MD","21075","PreK-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
"223","Deer Crossing Elementary","English",35.4580058939096,2023,10,"Frederick",917," English Language Arts All Grades","All Students","243","183",75.3,"<= 5.0","23.0","59.7","15.6",20241015,39.8419941060904,"-8604080.2816","4779648.1185","1746","Frederick                                         ","10.053","10601 FINN DRIVE","NEW MARKET","MD","21774","PreK-5","Elementary","ZCTA5 21774","B19301_001",58468,2944
"224","Deer Park Elementary","English",21.3401939655172,2023,3,"Baltimore County",216," English Language Arts All Grades","All Students","193","89",46.1,"8.3","45.6","44.6","<= 5.0",20241015,24.7598060344828,"-8551329.0557","4777608.3937","1542","Baltimore County                                  ","03.170","9809 LYONS MILL ROAD","OWINGS MILLS","MD","21117","PreK-5","Elementary","ZCTA5 21117","B19301_001",51246,2977
"225","Deerfield Elementary","English",17.0217076700434,2023,12,"Harford",120," English Language Arts All Grades","All Students","325","91",28,"14.8","57.2","26.2","<= 5.0",20241015,10.9782923299566,"-8492604.1342","4782253.1692","1873","Harford                                           ","12.037","2307 WILLOUGHBY BEACH RD","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"226","Deerfield Run Elementary","English",11.5942377826404,2023,16,"Prince George's",1435," English Language Arts All Grades","All Students","264","72",27.3,"16.7","56.1","25.8","<= 5.0",20241015,15.7057622173596,"-8554511.6004","4731871.7466","2054","Prince George's                                   ","16.030","13000 LAUREL-BOWIE ROAD","LAUREL","MD","20708","PreK-5","Elementary","ZCTA5 20708","B19301_001",41425,2886
"227","Delmar Elementary","English",9.78302808302808,2023,22,"Wicomico",1103," English Language Arts All Grades","All Students","307","138",45,"8.1","46.9","41.7","<= 5.0",20241015,35.2169719169719,"-8413004.0194","4642880.4218","1402","Wicomico                                          ","22.007","811 SOUTH 2ND STREET","DELMAR","MD","21875","PreK-4","Elementary","ZCTA5 21875","B19301_001",40875,5810
"228","Diamond Elementary","English",51.3104199893674,2023,15,"Montgomery",570," English Language Arts All Grades","All Students","349","276",79.1,"<= 5.0","19.2","65.3","13.8",20241015,27.7895800106326,"-8598207.1955","4741134.0352","2175","Montgomery                                        ","15.104","4 MARQUIS DRIVE","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"229","District Heights Elementary","English",6.43731778425656,2023,16,"Prince George's",613," English Language Arts All Grades","All Students","177","35",19.8,"27.1","53.1","19.8","<= 5.0",20241015,13.3626822157434,"-8560188.4864","4701478.2309","2029","Prince George's                                   ","16.076","2200 COUNTY ROAD","DISTRICT HEIGHTS","MD","20747","PreK-5","Elementary","ZCTA5 20747","B19301_001",38921,2062
"230","Dodge Park Elementary","English",34.1839702760085,2023,16,"Prince George's",1310," English Language Arts All Grades","All Students","250","48",19.2,"25.2","55.6","18.8","<= 5.0",20241015,-14.9839702760085,"-8557754.4972","4712174.3152","2016","Prince George's                                   ","16.117","3401 HUBBARD ROAD","LANDOVER","MD","20785","PreK-6","Elementary","ZCTA5 20785","B19301_001",36991,2470
"231","Dogwood Elementary","English",13.8521929824561,2023,3,"Baltimore County",112," English Language Arts All Grades","All Students","210","53",25.2,"13.8","61.0","24.8","<= 5.0",20241015,11.3478070175439,"-8545242.8727","4767635.387","2379","Baltimore County                                  ","03.171","7215 DOGWOOD ROAD","BALTIMORE","MD","21244","PreK-5","Elementary","ZCTA5 21244","B19301_001",37693,1902
"232","Dora Kennedy French Immersion","English",53.7684354485777,2023,16,"Prince George's",1416," English Language Arts All Grades","All Students","392","283",72.2,"<= 5.0","26.8","63.3","8.9",20241015,18.4315645514223,"-8560693.7812","4721366.6828","1953","Prince George's                                   ","16.184","8950 EDMONSTON ROAD","GREENBELT","MD","20770","K-8","Elementary/Middle","ZCTA5 20770","B19301_001",45269,4183
"233","Dorothy I. Height Elementary","English",8.33464912280702,2023,30,"Baltimore City",61," English Language Arts All Grades","All Students","147","11",7.5,"28.6","63.9","7.5","<= 5.0",20241015,-0.834649122807019,"-8530668.1507","4766424.1708","2539","Baltimore City                                    ","30.034","2011 LINDEN AVE","BALTIMORE","MD","21217","PreK-5","Elementary","ZCTA5 21217","B19301_001",31721,2541
"234","Doswell E. Brooks Elementary","English",15.2986434108527,2023,16,"Prince George's",1808," English Language Arts All Grades","All Students","107","33",30.8,"15.0","54.2","29.9","<= 5.0",20241015,15.5013565891473,"-8561567.8626","4703239.0307","1942","Prince George's                                   ","16.224","1301 BROOKE ROAD","CAPITOL HEIGHTS","MD","20743","PreK-6","Elementary","ZCTA5 20743","B19301_001",38295,2299
"235","Dowell Elementary","English",18.768330464716,2023,4,"Calvert",115," English Language Arts All Grades","All Students","296","132",44.6,"10.1","45.3","42.9","<= 5.0",20241015,25.831669535284,"-8510514.4976","4629800.8847","1708","Calvert                                           ","04.023","12680 HG TRUEMAN ROAD","LUSBY","MD","20657","PreK-5","Elementary","ZCTA5 20657","B19301_001",51299,4806
"236","Dr. Gustavus Brown Elementary","English",11.0638618246236,2023,8,"Charles",611," English Language Arts All Grades","All Students","193","53",27.5,"11.9","60.6","26.9","<= 5.0",20241015,16.4361381753764,"-8562633.5492","4663764.107","1643","Charles                                           ","08.004","421 UNIVERSITY AVE","WALDORF","MD","20602","PreK-5","Elementary","ZCTA5 20602","B19301_001",43381,2148
"237","Dr. Sally K. Ride Elementary","English",20.3091796875,2023,15,"Montgomery",242," English Language Arts All Grades","All Students","221","80",36.2,"8.6","55.2","35.7","<= 5.0",20241015,15.8908203125,"-8598016.7245","4751340.2769","2121","Montgomery                                        ","15.189","21301 SENECA CROSSING DRIVE","GERMANTOWN","MD","20876","HS-5","Elementary","ZCTA5 20876","B19301_001",45776,3407
"238","Dublin Elementary","English",22.3242718446602,2023,12,"Harford",522," English Language Arts All Grades","All Students","101","66",65.3,"7.9","26.7","59.4","5.9",20241015,42.9757281553398,"-8489846.7771","4815018.5624","1885","Harford                                           ","12.027","1527 WHITEFORD RD","STREET","MD","21154","PreK-5","Elementary","ZCTA5 21154","B19301_001",45643,5132
"239","Dulaney High","English",54.5222574796011,2023,3,"Baltimore County",872," English Language Arts All Grades","All Students","446","302",67.7,"<= 5.0","29.4","50.9","16.8",20241015,13.1777425203989,"-8528374.0223","4787929.7558","1551","Baltimore County                                  ","03.133","255 PADONIA ROAD","TIMONIUM","MD","21093","9-12","High","ZCTA5 21093","B19301_001",66680,3562
"240","Dumbarton Middle","English",54.2224399615754,2023,3,"Baltimore County",953," English Language Arts All Grades","All Students","1035","550",53.1,"11.5","35.4","50.0","<= 5.0",20241015,-1.1224399615754,"-8528307.8501","4776279.4372","2384","Baltimore County                                  ","03.049","300 DUMBARTON ROAD","BALTIMORE","MD","21212","6-8","Middle","ZCTA5 21212","B19301_001",61277,5442
"241","Dundalk Elementary","English",8.8469387755102,2023,3,"Baltimore County",1202," English Language Arts All Grades","All Students","334","44",13.2,"29.9","56.9","12.6","<= 5.0",20241015,4.3530612244898,"-8517981.8018","4758827.4788","1484","Baltimore County                                  ","03.052","2717 SOUTH PLAYFIELD STREET","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
"242","Dundalk Middle","English",13.3694337688957,2023,3,"Baltimore County",1251," English Language Arts All Grades","All Students","732","45",6.1,"37.7","56.1","6.1","<= 5.0",20241015,-7.26943376889572,"-8517465.0941","4758913.9957","1494","Baltimore County                                  ","03.041","7400 DUNMANWAY","BALTIMORE","MD","21222","6-8","Middle","ZCTA5 21222","B19301_001",30695,2017
"243","Dunloggin Middle","English",52.1614023591088,2023,13,"Howard",211," English Language Arts All Grades","All Students","598","365",61,"<= 5.0","34.6","58.2","<= 5.0",20241015,8.83859764089122,"-8552898.6683","4758471.9793","1817","Howard                                            ","13.001","9129 NORTHFIELD ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
"244","Duval High","English",44.4592896174863,2023,16,"Prince George's",1409," English Language Arts All Grades","All Students","632","321",50.8,"<= 5.0","44.9","41.6","9.2",20241015,6.34071038251366,"-8553545.9228","4720183.0683","1938","Prince George's                                   ","16.194","9880 GOOD LUCK ROAD","LANHAM","MD","20706","9-12","High","ZCTA5 20706","B19301_001",37413,1939
"245","Dwight D. Eisenhower Middle","English",20.0412223914699,2023,16,"Prince George's",1010," English Language Arts All Grades","All Students","995","264",26.5,"16.6","56.9","25.6","<= 5.0",20241015,6.45877760853008,"-8555324.99","4733004.4976","2066","Prince George's                                   ","16.008","13725 BRIARWOOD DRIVE","LAUREL","MD","20708","6-8","Middle","ZCTA5 20708","B19301_001",41425,2886
"246","Dynard Elementary","English",25.4535227272727,2023,18,"Saint Mary's",702," English Language Arts All Grades","All Students","184","114",62,"<= 5.0","34.2","50.5","11.4",20241015,36.5464772727273,"-8544753.4746","4623794.2226","1959","St. Mary's                                        ","18.024","23510 BUSHWOOD ROAD","CHAPTICO","MD","20621","PreK-5","Elementary","ZCTA5 20621","B19301_001",60510,13023
"247","E. Russell Hicks Middle","English",31.0323241520601,2023,21,"Washington",304," English Language Arts All Grades","All Students","802","404",50.4,"6.4","43.3","46.5","<= 5.0",20241015,19.3676758479399,"-8653179.4557","4810146.3182","1408","Washington                                        ","21.038","1321 SOUTH POTOMAC STREET","HAGERSTOWN","MD","21740","6-8","Middle","ZCTA5 21740","B19301_001",32289,1866
"248","East Salisbury Elementary","English",10.5999369085174,2023,22,"Wicomico",512," English Language Arts All Grades","All Students","401","88",21.9,"21.7","56.4","21.9","<= 5.0",20241015,11.3000630914826,"-8412910.4575","4632414.1221","1399","Wicomico                                          ","22.003","1201 OCEAN CITY ROAD","SALISBURY","MD","21804","3-5","Elementary","ZCTA5 21804","B19301_001",33932,2432
"249","East Silver Spring Elementary","English",27.9555335968379,2023,15,"Montgomery",756," English Language Arts All Grades","All Students","207","113",54.6,"11.6","33.8","46.9","7.7",20241015,26.6444664031621,"-8573289.6863","4720595.273","2168","Montgomery                                        ","15.108","631 SILVER SPRING AVENUE","SILVER SPRING","MD","20910","HS-5","Elementary","ZCTA5 20910","B19301_001",69167,3411
"250","Eastern Elementary","English",10.7510083036773,2023,21,"Washington",1002," English Language Arts All Grades","All Students","420","168",40,"12.6","47.4","33.8","6.2",20241015,29.2489916963227,"-8648724.9079","4811556.0532","1415","Washington                                        ","21.045","1320 YALE DRIVE","HAGERSTOWN","MD","21741","3-5","Elementary",NA,NA,NA,NA
"251","Easton High","English",49.434221683828,2023,20,"Talbot",101," English Language Arts All Grades","All Students","290","151",52.1,"9.3","38.6","41.4","10.7",20241015,2.66577831617202,"-8467591.6512","4686756.4202","1448","Talbot                                            ","20.002","723 MECKLENBURG AVENUE","EASTON","MD","21601","9-12","High","ZCTA5 21601","B19301_001",51651,3726
"252","Easton Middle","English",30.859089900111,2023,20,"Talbot",106," English Language Arts All Grades","All Students","727","290",39.9,"13.8","46.4","38.9","<= 5.0",20241015,9.04091009988901,"-8468859.4435","4687783.7828","1450","Talbot                                            ","20.004","201 PEACHBLOSSUM ROAD","EASTON","MD","21601","6-8","Middle","ZCTA5 21601","B19301_001",51651,3726
"253","Eastport Elementary","English",15.9341650671785,2023,2,"Anne Arundel",4142," English Language Arts All Grades","All Students","113","31",27.4,"26.5","46.0","27.4","<= 5.0",20241015,11.4658349328215,"-8514070.4156","4717373.9031","2576","Anne Arundel                                      ","02.035","420 FIFTH STREET","ANNAPOLIS","MD","21403","PreK-5","Elementary","ZCTA5 21403","B19301_001",76445,5820
"254","Ebb Valley Elementary","English",23.0040133779264,2023,6,"Carroll",603," English Language Arts All Grades","All Students","263","146",55.5,"5.3","39.2","51.7","<= 5.0",20241015,32.4959866220736,"-8559181.6007","4819062.9278","2235","Carroll                                           ","06.055","3100 SWIPER ROAD","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
"255","Edgemere Elementary","English",26.9085405405405,2023,3,"Baltimore County",1502," English Language Arts All Grades","All Students","186","104",55.9,"5.4","38.7","50.0","5.9",20241015,28.9914594594595,"-8509902.4691","4756100.9783","1479","Baltimore County                                  ","03.056","7201 NORTH POINT ROAD","BALTIMORE","MD","21219","PreK-5","Elementary","ZCTA5 21219","B19301_001",61908,12421
"256","Edgewater Elementary","English",20.7597931034483,2023,2,"Anne Arundel",4152," English Language Arts All Grades","All Students","268","170",63.4,"6.7","29.9","56.3","7.1",20241015,42.6402068965517,"-8522295.9327","4712747.2469","2574","Anne Arundel                                      ","02.033","121 WASHINGTON ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
"257","Edgewood Elementary","English",14.080155210643,2023,12,"Harford",115," English Language Arts All Grades","All Students","143","49",34.3,"14.7","51.0","32.2","<= 5.0",20241015,20.219844789357,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"258","Edgewood Elementary","English",14.080155210643,2023,30,"Baltimore City",67," English Language Arts All Grades","All Students","59","10",16.9,"16.9","66.1","16.9","<= 5.0",20241015,2.81984478935698,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"259","Edgewood High","English",54.6057158410452,2023,12,"Harford",176," English Language Arts All Grades","All Students","358","158",44.1,"8.9","46.9","36.0","8.1",20241015,-10.5057158410452,"-8492125.9842","4782335.9743","1894","Harford                                           ","12.009","2415 WILLOUGHBY BEACH RD.","EDGEWOOD","MD","21040","9-12","High","ZCTA5 21040","B19301_001",37072,2353
"260","Edgewood Middle","English",30.2973840251134,2023,12,"Harford",177," English Language Arts All Grades","All Students","979","332",33.9,"13.6","52.5","32.5","<= 5.0",20241015,3.60261597488664,"-8492412.6392","4782346.9737","1717","Harford                                           ","12.014","2311 WLGHBY BCH RD","EDGEWOOD","MD","21040","6-8","Middle","ZCTA5 21040","B19301_001",37072,2353
