X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8581890.5708,4717218.3494,2491,Montgomery                                        ,15.008,Somerset Elementary                                         ,5811 WARWICK PLACE,CHEVY CHASE,MD,20815,K-5,Elementary
-8593347.7366,4739914.4848,2492,Montgomery                                        ,15.174,Summit Hall Elementary                                      ,101 WEST DEER PARK ROAD,GAITHERSBURG,MD,20877,HS-5,Elementary
-8573053.6277,4719596.3876,2493,Montgomery                                        ,15.001,Takoma Park Middle                                          ,7611 PINEY BRANCH RD,SILVER SPRING,MD,20910,6-8,Middle
-8572967.195,4719171.108,2494,Montgomery                                        ,15.081,Takoma Park Elementary                                      ,7511 HOLLY AVENUE,TAKOMA PARK,MD,20912,PreK-2,Elementary
-8600534.8894,4739768.0494,2495,Montgomery                                        ,15.187,Marshall (Thurgood) Elementary                              ,12260 MCDONALD CHAPEL DRIVE,GAITHERSBURG,MD,20876,K-5,Elementary
-8585189.4489,4727159.2046,2496,Montgomery                                        ,15.125,Woodward Site,11211 OLD GEORGETOWN ROAD,ROCKVILLE,MD,20852,6-8,Middle
-8578987.7907,4730544.5797,2497,Montgomery                                        ,15.142,Edison (Thomas) High                                        ,12501 DALEWOOD DRIVE,SILVER SPRING,MD,20906,10-12,Career Tech
-8585814.0097,4719051.7002,2498,Montgomery                                        ,15.134,Whitman (Walt) High                                         ,7100 WHITTIER BOULEVARD,BETHESDA,MD,20817,9-12,High
-8594554.6128,4728491.5264,2499,Montgomery                                        ,15.033,Wayside Elementary                                          ,10011 GLEN RD,ROCKVILLE,MD,20854,K-5,Elementary
-8593691.8414,4757916.0852,2500,Montgomery                                        ,15.143,Woodfield Elementary                                        ,24200 WOODFIELD ROAD,GAITHERSBURG,MD,20879,K-5,Elementary
-8585873.185,4723008.6214,2501,Montgomery                                        ,15.075,Wyngate Elementary                                          ,9300 WADSWORTH DRIVE,BETHESDA,MD,20817,K-5,Elementary
-8566903.7684,4732402.2148,2502,Montgomery                                        ,15.265,Fairland Center                                             ,13313 OLD COLUMBIA PIKE,SILVER SPRING,MD,20904,,Alternate
-8589708.7788,4742186.9937,2503,Montgomery                                        ,15.275,Shady Grove Middle                                          ,8100 MID COUNTY HIGHWAY,GAITHERSBURG,MD,20877,6-8,Middle
-8599230.8299,4745447.2998,2504,Montgomery                                        ,15.259,Clemente (Roberto) Middle                                   ,18808 WARING STATION ROAD,GERMANTOWN,MD,20874,6-8,Middle
-8594095.3044,4736441.3967,2505,Montgomery                                        ,15.266,RICA School                                                 ,15000 BROSCHART ROAD,ROCKVILLE,MD,20850,,Special Ed.
-8370074.0483,4627253.1812,2506,Worcester                                         ,23.014,Stephen Decatur Middle                                      ,9815 SEAHAWK ROAD,BERLIN,MD,21811,7-8,Middle
-8574069.1099,4726783.5626,2507,Montgomery                                        ,15.046,Northwood High                                              ,"919 UNIVERSITY BLVD., WEST",SILVER SPRING,MD,20901,9-12,High
-8579756.0778,4721521.6067,2508,Montgomery                                        ,15.195,North Chevy Chase Elementary                                ,3700 JONES BRIDGE ROAD,CHEVY CHASE,MD,20815,3-6,Elementary
-8393196.7346,4603058.1418,2509,Worcester                                         ,23.009,Snow Hill Middle                                            ,522 COULBOURNE LANE,SNOW HILL,MD,21863,4-8,Elementary/Middle
-8649092.2386,4816067.5149,2510,Washington                                        ,21.044,Potomac Heights Elementary                                  ,301 E. MAGNOLIA AVENUE,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8546432.7471,4754832.2992,2511,Howard                                            ,13.057,Ilchester Elementary                                        ,4981 ILCHESTER RD,ELLICOTT CITY,MD,21043,PreK-5,Elementary
-8564571.4251,4767751.0537,2512,Howard                                            ,13.049,Mount View Middle                                           ,12101 WOODFORD DRIVE,MARRIOTTSVILLE,MD,21104,6-8,Middle
-8600652.1056,4745713.8654,2513,Montgomery                                        ,15.151,McAuliffe (Christa S.) Elementary                           ,12500 WISTERIA DRIVE,GERMANTOWN,MD,20874,HS-5,Elementary
-8597437.7453,4748865.2242,2514,Montgomery                                        ,15.159,Daly (Capt. James E.) Elementary                            ,20301 BRANDERMILL DRIVE,GAITHERSBURG,MD,20876,PreK-5,Elementary
-8575286.9298,4725450.9832,2515,Montgomery                                        ,15.235,Sligo Middle                                                ,1401 DENNIS AVE,SILVER SPRING,MD,20902,6-8,Middle
-8577289.7075,4720552.3301,2516,Montgomery                                        ,15.138,Rock Creek Forest Elementary                                ,8330 GRUBB ROAD,CHEVY CHASE,MD,20815,K-5,Elementary
-8591980.8,4732703.3604,2517,Montgomery                                        ,15.023,Wootton (Thomas S.) High                                    ,2100 WOOTTON PARKWAY,ROCKVILLE,MD,20850,9-12,High
-8573350.8596,4721719.6157,2518,Montgomery                                        ,15.264,Sligo Creek Elementary                                      ,500 SCHUYLER AVENUE,SILVER SPRING,MD,20910,K-5,Elementary
-8583024.8713,4715697.3223,2519,Montgomery                                        ,15.017,Westbrook Elementary                                        ,5110 ALLAN TERRACE,BETHESDA,MD,20816,K-5,Elementary
-8416888.2318,4634561.8084,2520,Wicomico                                          ,22.029,West Salisbury Elementary                                   ,1321 WEST ROAD,SALISBURY,MD,21801,PreK-2,Elementary
-8395632.7942,4634919.4053,2521,Wicomico                                          ,22.019,Pittsville Elementary/Middle                                ,34404 OLD OCEAN CITY ROAD,PITTSVILLE,MD,21850,4-8,Elementary/Middle
-8393096.242,4603045.8194,2522,Worcester                                         ,23.013,Cedar Chapel Special School                                 ,510 COULBOURNE LANE,SNOW HILL,MD,21863,,Special Ed.
-8360955.6758,4628547.6638,2523,Worcester                                         ,23.006,Ocean City Elementary                                       ,12828 CENTER DRIVE,OCEAN CITY,MD,21842,PreK-4,Elementary
-8569517.8378,4717327.7007,2524,Prince George's                                   ,16.167,Cesar Chavez Elementary,6609 RIGGS ROAD,HYATTSVILLE,MD,20782,PreK-6,Elementary
-8530386.5023,4748167.9702,2525,Anne Arundel                                      ,02.063,George Cromwell Elementary                                  ,221 OLEN DRIVE,GLEN BURNIE,MD,21061,K-5,Elementary
-8529767.6774,4749387.0697,2526,Anne Arundel                                      ,02.118,North Glen Elementary                                       ,615 W FURNACE BRANCH ROAD,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8514161.9378,4728601.3221,2527,Anne Arundel                                      ,02.023,Broadneck Elementary                                        ,470 SHORE ACRES ROAD,ARNOLD,MD,21012,K-5,Elementary
-8542271.7026,4739613.3538,2528,Anne Arundel                                      ,02.104,Meade Middle                                                ,1103 26TH STREET,FORT MEADE,MD,20755,6-8,Middle
-8530863.3074,4779868.7223,2529,Baltimore County                                  ,03.195,Ridge Ruxton School                                         ,6916 CHARLES STREET,TOWSON,MD,21204,SPECIAL,Special Ed.
-8560872.0966,4701680.481,2530,Prince George's                                   ,16.160,Francis Scott Key Elementary,2301 SCOTT KEY DRIVE,DISTRICT HEIGHTS,MD,20747,PreK-5,Elementary
-8529798.6378,4766003.1133,2531,Baltimore City                                    ,30.069,Mt. Royal Elementary/Middle # 066                           ,121 MCMECHEN STREET,BALTIMORE,MD,21217,PreK-8,PreK-8
-8523798.569,4763271.191,2532,Baltimore City                                    ,30.072,Highlandtown PK-8 #  215                                    ,3223 E PRATT ST,BALTIMORE,MD,21224,PreK-8,PreK-8
-8520503.8024,4767148.3348,2533,Baltimore City                                    ,30.057,Moravia Park Building #105A                                 ,6201 FRANKFORD AVE,BALTIMORE,MD,21206,PreK-5,Elementary
-8527501.972,4770898.8601,2534,Baltimore City                                    ,30.064,Walter P. Carter # 134,820 E 43RD ST,BALTIMORE,MD,21212,PreK-8,Elementary/Middle
-8528317.868,4760540.9972,2535,Baltimore City                                    ,30.044,Thomas Johnson # 084,100 E HEATH ST,BALTIMORE,MD,21230,PreK-8,PreK-8
-8536326.368,4767112.5346,2536,Baltimore City                                    ,30.045,Windsor Hills # 087,4001 ALTO RD,BALTIMORE,MD,21216,PreK-8,PreK-8
-8525622.2706,4765808.7468,2537,Baltimore City                                    ,30.053,Collington Square PK-8 # 097                                ,1409 N COLLINGTON AVE,BALTIMORE,MD,21213,PreK-8,PreK-8
-8530401.1591,4769354.8119,2538,Baltimore City                                    ,30.030,Hampden PK-8 #055                                           ,3608 CHESTNUT AVE,BALTIMORE,MD,21211,PreK-8,PreK-8
-8530668.1507,4766424.1708,2539,Baltimore City                                    ,30.034,Dorothy I. Height Elementary # 061                          ,2011 LINDEN AVE,BALTIMORE,MD,21217,PreK-5,Elementary
-8534232.5079,4767311.272,2540,Baltimore City                                    ,30.040,William H. Lemmel Building #079                             ,2801 N DUKELAND ST,BALTIMORE,MD,21216,6-12,Middle/High
-8524781.9892,4764044.8294,2541,Baltimore City                                    ,30.042,William Paca Elementary # 083                               ,200 N LAKEWOOD AVE,BALTIMORE,MD,21224,PreK-5,Elementary
-8525423.0455,4768731.3315,2542,Baltimore City                                    ,30.022,Montebello # 044,2040 E 32ND ST,BALTIMORE,MD,21218,PreK-8,PreK-8
-8528328.0481,4761504.0263,2543,Baltimore City                                    ,30.023,Federal Hill Prep # 045,1040 WILLIAM ST,BALTIMORE,MD,21230,PreK-5,Elementary
-8524399.763,4762734.3927,2544,Baltimore City                                    ,30.025,Hampstead Hill Acad. PK-8 # 047                             ,500 S LINWOOD AVE,BALTIMORE,MD,21224,PreK-8,PreK-8
-8527657.1889,4769088.1938,2545,Baltimore City                                    ,30.028,Waverly PK-8 # 051                                          ,3400 ELERSLIE AVE,BALTIMORE,MD,21218,PreK-8,PreK-8
-8528758.2177,4767577.9055,2546,Baltimore City                                    ,30.029,Margaret Brent # 053,100 EAST 26TH ST,BALTIMORE,MD,21218,PreK-8,PreK-8
-8525955.1396,4763017.4416,2547,Baltimore City                                    ,30.016,Wolfe Street Academy Elementary # 023 (formerly General Wolf,245 S WOLFE ST,BALTIMORE,MD,21231,PreK-5,Elementary
-8526478.2512,4766680.4266,2548,Baltimore City                                    ,30.019,Harford Heights Building #036                               ,1919 NORTH BROADWAY,BALTIMORE,MD,21213,PreK-5,Elementary
-8528589.4465,4766626.0381,2549,Baltimore City                                    ,30.020,Dallas F. Nicholas Elementary # 039                         ,201 E. 21ST STREET,BALTIMORE,MD,21218,PreK-5,Elementary
-8522063.1485,4772000.0027,2550,Baltimore City                                    ,30.021,Hamilton Building # 041                                     ,5609 SEFTON AVE,BALTIMORE,MD,21214,K-8,Elementary/Middle/High
-8528172.087,4744757.6827,2551,Anne Arundel                                      ,02.065,Glendale Elementary                                         ,105 CARROLL ROAD,GLEN BURNIE,MD,21060,PreK-5,Elementary
-8540230.6444,4738580.1505,2552,Anne Arundel                                      ,02.066,Meade Heights Elementary                                    ,1925 REECE ROAD,FORT MEADE,MD,20755,PreK-5,Elementary
-8522037.1272,4746716.5099,2553,Anne Arundel                                      ,02.067,Solley Elementary                                           ,7608 SOLLEY ROAD,GLEN BURNIE,MD,21060,PreK-5,Elementary
-8515882.0048,4715334.5427,2554,Anne Arundel                                      ,02.069,Tyler Heights Elementary                                    ,200 JANWALL STREET,ANNAPOLIS,MD,21403,PreK-5,Elementary
-8518859.3423,4718517.3281,2555,Anne Arundel                                      ,02.058,Mills-Parole Elementary                                     ,1 GEORGE & MARION PHELPS LANE,ANNAPOLIS,MD,21401,PreK-5,Elementary
-8526582.5895,4742995.247,2556,Anne Arundel                                      ,02.059,Marley Middle                                               ,10 DAVIS COURT,GLEN BURNIE,MD,21060,6-8,Middle
-8544258.7735,4738211.5987,2557,Anne Arundel                                      ,02.060,Pershing Hill Elementary                                    ,7600 29TH DIVISION ROAD,FORT MEADE,MD,20755,1-5,Elementary
-8510981.3809,4737731.7448,2558,Anne Arundel                                      ,02.062,Bodkin Elementary                                           ,8320 VENTNOR ROAD,PASADENA,MD,21122,K-5,Elementary
-8540113.2059,4742744.751,2559,Anne Arundel                                      ,02.064,Frank Hebron-Harman Elementary                              ,7660 RIDGE CHAPEL ROAD,HANOVER,MD,21076,PreK-5,Elementary
-8521336.4163,4732038.3323,2560,Anne Arundel                                      ,02.052,Severna Park Elementary                                     ,6 RIGGS AVENUE,SEVERNA PARK,MD,21146,K-5,Elementary
-8531488.6151,4729605.4235,2561,Anne Arundel                                      ,02.053,Millersville Elementary                                     ,1601 MILLERSVILLE ROAD,MILLERSVILLE,MD,21108,K-5,Elementary
-8531235.2305,4749370.7926,2562,Anne Arundel                                      ,02.054,North County High                                           ,10 EAST 1ST AVENUE,GLEN BURNIE,MD,21061,9-12,High
-8516209.4411,4730078.1964,2563,Anne Arundel                                      ,02.056,Belvedere Elementary                                        ,360 BROADWATER ROAD,ARNOLD,MD,21012,PreK-5,Elementary
-8536653.6562,4732066.0328,2564,Anne Arundel                                      ,02.057,Arundel Middle                                              ,1179 HAMMOND LANE,ODENTON,MD,21113,6-8,Middle
-8511503.0541,4726353.3096,2565,Anne Arundel                                      ,02.047,Windsor Farm Elementary                                     ,591 BROADNECK ROAD,ANNAPOLIS,MD,21409,K-5,Elementary
-8537895.5547,4733627.5705,2566,Anne Arundel                                      ,02.048,Odenton Elementary                                          ,1290 ODENTON ROAD,ODENTON,MD,21113,PreK-5,Elementary
-8528298.6499,4736264.8222,2567,Anne Arundel                                      ,02.049,Shipley's Choice Elementary                                 ,310 GOVERNOR STONE PARKWAY,MILLERSVILLE,MD,21108,K-5,Elementary
-8530880.9945,4743820.0761,2568,Anne Arundel                                      ,02.051,Corkran Middle                                              ,7600 QUARTERFIELD ROAD,GLEN BURNIE,MD,21061,6-8,Middle
-8536201.3176,4731890.4152,2569,Anne Arundel                                      ,02.040,Arundel High                                                ,1001 ANNAPOLIS ROAD,GAMBRILLS,MD,21054,9-12,High
-8536905.1523,4723615.7756,2570,Anne Arundel                                      ,02.041,Crofton Elementary                                          ,1405 DUKE OF KENT DRIVE,CROFTON,MD,21114,K-5,Elementary
-8528176.5936,4696447.2351,2571,Anne Arundel                                      ,02.042,Southern Middle                                             ,5235 SOLOMONS ISLAND ROAD,LOTHIAN,MD,20711,6-8,Middle
-8537104.6366,4741425.2084,2572,Anne Arundel                                      ,02.043,Severn Elementary                                           ,838 REECE ROAD,SEVERN,MD,21144,PreK-5,Elementary
-8521399.2193,4740648.1128,2573,Anne Arundel                                      ,02.044,Northeast Middle                                            ,7922 OUTING AVENUE,PASADENA,MD,21122,6-8,Middle
-8522295.9327,4712747.2469,2574,Anne Arundel                                      ,02.033,Edgewater Elementary                                        ,121 WASHINGTON ROAD,EDGEWATER,MD,21037,K-5,Elementary
-8514574.6733,4718312.8432,2575,Anne Arundel                                      ,02.034,Annapolis Elementary                                        ,180 GREEN STREET,ANNAPOLIS,MD,21401,PreK-5,Elementary
-8514070.4156,4717373.9031,2576,Anne Arundel                                      ,02.035,Eastport Elementary                                         ,420 FIFTH STREET,ANNAPOLIS,MD,21403,PreK-5,Elementary
-8516315.1376,4720430.8479,2577,Anne Arundel                                      ,02.036,West Annapolis Elementary                                   ,505 MELVIN AVENUE,ANNAPOLIS,MD,21401,K-5,Elementary
-8516531.9756,4717701.3518,2578,Anne Arundel                                      ,02.037,Bates Middle                                                ,701 CHASE STREET,ANNAPOLIS,MD,21401,6-8,Middle
-8528545.7505,4696861.9215,2579,Anne Arundel                                      ,02.024,Lothian Elementary                                          ,5175 SOLOMONS ISLAND ROAD,LOTHIAN,MD,20711,PreK-5,Elementary
-8513357.7281,4740799.8821,2580,Anne Arundel                                      ,02.031,Fort Smallwood Elementary                                   ,1720 POPLAR RIDGE ROAD,PASADENA,MD,21122,PreK-5,Elementary
-8510799.3491,4727378.1478,2581,Anne Arundel                                      ,02.032,Broadneck High                                              ,1265 GREEN HOLLY DRIVE,ANNAPOLIS,MD,21409,9-12,High
-8514668.6896,4714996.4447,2582,Anne Arundel                                      ,02.017,Georgetown East Elementary                                  ,111 DOGWOOD ROAD,ANNAPOLIS,MD,21403,PreK-5,Elementary
-8522346.3109,4710145.1117,2583,Anne Arundel                                      ,02.018,Central Middle                                              ,221 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,6-8,Middle
-8522797.3237,4710465.2891,2584,Anne Arundel                                      ,02.019,Center of Applied Technology South                          ,211 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,9-12,Career Tech
-8530435.5455,4744638.9354,2585,Anne Arundel                                      ,02.022,Richard Henry Lee Elementary                                ,400 A STREET,GLEN BURNIE,MD,21061,K-5,Elementary
-8537588.5835,4729314.7936,2586,Anne Arundel                                      ,02.010,Four Seasons Elementary                                     ,979 WAUGH CHAPEL ROAD,GAMBRILLS,MD,21054,PreK-5,Elementary
-8511731.3564,4737557.1767,2587,Anne Arundel                                      ,02.012,Chesapeake High                                             ,4798 MOUNTAIN ROAD,PASADENA,MD,21122,9-12,High
-8523301.17,4710723.7771,2588,Anne Arundel                                      ,02.014,Central Special                                             ,140 STEPNEY LANE,EDGEWATER,MD,21037,PreK-12,Special Ed.
-8520398.0399,4742330.8804,2589,Anne Arundel                                      ,02.015,High Point Elementary                                       ,7789 EDGEWOOD AVENUE,PASADENA,MD,21122,PreK-5,Elementary
-8545627.9449,4742583.0238,2590,Anne Arundel                                      ,02.016,Jessup Elementary                                           ,2798 CHAMPION FOREST AVENUE,JESSUP,MD,20794,PreK-5,Elementary
-8522664.5216,4732744.0684,2591,Anne Arundel                                      ,02.005,Severna Park High                                           ,60 ROBINSON ROAD,SEVERNA PARK,MD,21146,9-12,High
-8532618.3473,4740427.0459,2592,Anne Arundel                                      ,02.006,Center of Applied Technology North                          ,800 STEVENSON ROAD,SEVERN,MD,21144,9-12,Career Tech
-8517432.8376,4730149.9386,2593,Anne Arundel                                      ,02.007,Magothy River Middle / Severn River Middle,241 PENINSULA FARM ROAD,ARNOLD,MD,21012,6-8,Middle
-8532980.6639,4750712.1602,2594,Anne Arundel                                      ,02.008,Linthicum Elementary                                        ,101 SCHOOL LANE,LINTHICUM,MD,21090,K-5,Elementary
-8511306.4219,4737803.9686,2595,Anne Arundel                                      ,02.009,Chesapeake Bay Middle                                       ,4804 MOUNTAIN ROAD,PASADENA,MD,21122,6-8,Middle
-8531857.2843,4748086.6814,2596,Anne Arundel                                      ,02.124,Ferndale EEC                                                ,105 PACKARD AVENUE,GLEN BURNIE,MD,21061,PreK-K,Elementary
-8529513.101,4754630.0429,2597,Anne Arundel                                      ,02.121,Belle Grove Elementary                                      ,4502 BELLE GROVE RD,BALTIMORE,MD,21225,PreK-5,Elementary
-8529283.2431,4752700.2065,2598,Anne Arundel                                      ,02.092,Brooklyn Park Middle                                        ,200 HAMMONDS LANE,BALTIMORE,MD,21225,6-8,Middle
-8530122.9873,4739438.4215,2599,Anne Arundel                                      ,02.001,Old Mill Middle North                                       ,610 PATRIOT LANE,MILLERSVILLE,MD,21108,6-8,Middle
-8530258.8785,4740089.3431,2600,Anne Arundel                                      ,02.003,Rippling Woods Elementary                                   ,530 NOLFIELD DRIVE,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8528703.86,4741860.0883,2601,Anne Arundel                                      ,02.120,Woodside Elementary                                         ,160 FUNKE ROAD,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8528693.6305,4740133.0761,2602,Anne Arundel                                      ,02.114,Southgate Elementary                                        ,290 SHETLANDS LANE,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8526240.8245,4746487.8187,2603,Anne Arundel                                      ,02.134,Point Pleasant Elementary                                   ,1035 DUMBARTON ROAD,GLEN BURNIE,MD,21060,PreK-5,Elementary
-8532800.1446,4752318.6904,2604,Anne Arundel                                      ,02.119,Overlook Elementary                                         ,401 HAMPTON ROAD,LINTHICUM,MD,21090,PreK-5,Elementary
-8530178.7835,4742334.3861,2605,Anne Arundel                                      ,02.109,Oakwood Elementary                                          ,330 OAK MANOR DRIVE,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8519953.7311,4729995.3418,2606,Anne Arundel                                      ,02.094,Jones Elementary                                            ,122 HOYLE LANE,SEVERNA PARK,MD,21146,K-5,Elementary
-8509788.037,4727237.4661,2607,Anne Arundel                                      ,02.116,Cape St. Claire Elementary                                  ,931 BLUE RIDGE DRIVE,ANNAPOLIS,MD,21409,K-5,Elementary
-8525858.8947,4733898.6489,2608,Anne Arundel                                      ,02.029,Benfield Elementary                                         ,365 LYNWOOD DRIVE,SEVERNA PARK,MD,21146,PreK-5,Elementary
-8516383.2508,4726579.3715,2609,Anne Arundel                                      ,02.106,Arnold Elementary                                           ,95 JOYCE LANE EAST,ARNOLD,MD,21012,K-5,Elementary
-8526685.5141,4742207.1008,2610,Anne Arundel                                      ,02.095,Marley Glen Special Education                               ,200 SCOTT AVENUE,GLEN BURNIE,MD,21060,PreK-12,Special Ed.
-8527987.2585,4732690.575,2611,Anne Arundel                                      ,02.122,Arlington Echo Education Center                             ,975 INDIAN LANDING ROAD,MILLERSVILLE,MD,21108,K-12,Environmental Ed.
-8518543.4813,4743749.6056,2612,Anne Arundel                                      ,02.108,Sunset Elementary                                           ,8572 FORT SMALLWOOD ROAD,PASADENA,MD,21122,PreK-5,Elementary
-8523672.476,4733695.6541,2613,Anne Arundel                                      ,02.107,Oak Hill Elementary                                         ,34 TRUCKHOUSE ROAD,SEVERNA PARK,MD,21146,K-5,Elementary
-8515181.8063,4736894.8465,2614,Anne Arundel                                      ,02.103,Lake Shore Elementary                                       ,4531 MOUNTAIN ROAD,PASADENA,MD,21122,PreK-5,Elementary
-8523089.0856,4710807.6564,2615,Anne Arundel                                      ,02.117,Central Elementary                                          ,130 STEPNEY LANE,EDGEWATER,MD,21037,K-5,Elementary
-8521559.6995,4699534.9919,2616,Anne Arundel                                      ,02.123,Carrie Weedon EEC                                           ,911 GALESVILLE ROAD,GALESVILLE,MD,20765,PreK,Elementary
-8537782.2215,4730991.6523,2617,Anne Arundel                                      ,02.102,Waugh Chapel Elementary                                     ,840 SUNFLOWER DRIVE,ODENTON,MD,21113,PreK-5,Elementary
-8537533.2628,4721331.8704,2618,Anne Arundel                                      ,02.115,Crofton Woods Elementary                                    ,1750 URBY DRIVE,CROFTON,MD,21114,K-5,Elementary
-8551670.1478,4734316.3109,2619,Anne Arundel                                      ,02.093,Brock Bridge Elementary                                     ,405 BROCK BRIDGE ROAD,LAUREL,MD,20724,PreK-5,Elementary
-8526252.3566,4690310.8369,2620,Anne Arundel                                      ,02.101,Tracey's Elementary                                         ,20 DEALE ROAD,TRACEY'S LANDING,MD,20779,K-5,Elementary
-8520242.0028,4761270.4581,2621,Baltimore City                                    ,30.240,Holabird # 229,1500 IMLA ST,BALTIMORE,MD,21224,PreK-8,PreK-8
-8538776.1737,4762353.7408,2622,Baltimore City                                    ,30.041,North Bend PK-8 # 081                                       ,181 NORTH BEND ROAD,BALTIMORE,MD,21229,PreK-8,PreK-8
-8497593.3107,4716271.5072,2623,Queen Anne's                                      ,17.024,Matapeake Elementary                                        ,651 ROMANCOKE ROAD,STEVENSVILLE,MD,21666,PreK-5,Elementary
-8527364.8462,4767819.8635,2624,Baltimore City                                    ,30.198,Coldstream Park # 031,1400 EXETER HALL AVE,BALTIMORE,MD,21218,6-8,Middle
-8525714.015,4763815.9407,2625,Baltimore City                                    ,30.017,Commodore John Rodgers PK-8 # 027                           ,100 N CHESTER STREET,BALTIMORE,MD,21231,PreK-8,PreK-8
-8537002.638,4769414.7998,2626,Baltimore City                                    ,30.167,Forest Park High # 406                                      ,3701 ELDORADO AVE.,BALTIMORE,MD,21207,9-12,High
-8520544.566,4772208.951,2627,Baltimore City                                    ,30.095,Glenmount # 235,6211 WALTHER AVE,BALTIMORE,MD,21206,PreK-8,PreK-8
-8533057.9808,4763534.8735,2628,Baltimore City                                    ,30.225,Mary A. Winterling Elementary (formerly Bentalou Elementary),220 NORTH BENTALOU STREET,BALTIMORE,MD,21223,PreK-5,Elementary
-8538978.0719,4736631.7627,2629,Anne Arundel                                      ,02.129,Seven Oaks Elementary                                       ,1905 TOWN CENTER BOULEVARD,ODENTON,MD,21113,PreK-5,Elementary
-8535488.5746,4726258.4353,2630,Anne Arundel                                      ,02.131,Nantucket Elementary                                        ,2350 NANTUCKET DRIVE,CROFTON,MD,21114,K-5,Elementary
-8438837.176,4814938.1649,2631,Cecil                                             ,07.042,Cecil County School of Technology,912 APPLETON RD,ELKTON,MD,21921,,Career Tech
-8536942.3074,4763663.1773,2632,Baltimore City                                    ,30.246,Edmondson High School Building # 400A                       ,501 ATHOL AVENUE,BALTIMORE,MD,21229,9-12,High
-8526898.4937,4765701.2106,2633,Baltimore City                                    ,30.204,Dr. Bernard E. Harris Sr. Elementary # 250                  ,1400 NORTH CAROLINE ST,BALTIMORE,MD,21213,PreK-5,Elementary
-8520471.7434,4767533.2958,2634,Baltimore City                                    ,30.232,Moravia Park Building #105B (formerly Frankford #216)       ,6001 FRANKFORD AVE,BALTIMORE,MD,21206,3-5,Elementary
-8527561.7006,4765252.6193,2635,Baltimore City                                    ,30.234,Johnston Square Elementary # 016                            ,1101 VALLEY ST,BALTIMORE,MD,21202,PreK-5,Elementary
-8529836.8703,4764516.9788,2636,Baltimore City                                    ,30.236,Joseph C. Briscoe Building #451                             ,900 DRUID HILL AVENUE,BALTIMORE,MD,21201,6-12,Middle/High
-8531813.687,4771506.9808,2637,Baltimore City                                    ,30.227,Western High Building #407                                  ,4600 FALLS RD,BALTIMORE,MD,21209,9-12,High
-8529418.2452,4758012.3559,2638,Baltimore City                                    ,30.228,Southside Building # 181,2700 SEAMON AVE,BALTIMORE,MD,21225,9-12,High
-8525940.5763,4772261.2838,2639,Baltimore City                                    ,30.229,Northwood Elementary # 242                                  ,5201 LOCH RAVEN BLVD,BALTIMORE,MD,21239,PreK-5,Elementary
-8526360.2509,4767260.9765,2640,Baltimore City                                    ,30.219,Lake Clifton Park Building # 456 (formerly Fairmount Harford,2555 HARFORD ROAD,BALTIMORE,MD,21218,9-12,High
-8529741.6502,4757249.1322,2641,Baltimore City                                    ,30.220,THE HISTORIC CHERRY HILL #159,801 BRIDGEVIEW RD,BALTIMORE,MD,21225,3-8,Elementary/Middle
-8536842.4912,4773723.2367,2642,Baltimore City                                    ,30.221,Cross Country PK-8 # 247                                    ,6100 CROSS COUNTRY BLVD,BALTIMORE,MD,21215,PreK-8,PreK-8
-8520386.6109,4762188.9577,2643,Baltimore City                                    ,30.222,Graceland Park/O'Donnell Heights PK-8 # 240                 ,6300 O'DONNELL ST,BALTIMORE,MD,21224,PreK-8,PreK-8
-8604645.3174,4783169.0883,2644,Frederick                                         ,10.081,Blue Heron Elementary                                       ,7100 EAGLEHEAD DRIVE,NEW MARKET,MD,21774,K-5,Elementary
-8526627.3165,4763319.6777,2645,Baltimore City                                    ,30.223,Lombard Building # 057                                      ,1601 E LOMBARD ST,BALTIMORE,MD,21231,PreK-1,Elementary
-8523642.1281,4771834.3433,2646,Baltimore City                                    ,30.210,Garrett Heights # 212,2800 ALISA AVE,BALTIMORE,MD,21214,PreK-8,PreK-8
-8530872.4133,4763629.359,2647,Baltimore City                                    ,30.213,Harbor City Building - West #413                            ,1001 W. SARATOGA ST.,BALTIMORE,MD,21223,9-12,High
-8441463.6354,4794794.3101,2648,Cecil                                             ,07.043,Chesapeake City Elementary (New),2801 AUGUSTINE HERMAN HIGHWAY,CHESAPEAKE CITY,MD,21915,PreK-5,Elementary
-8534598.0162,4769190.2449,2649,Baltimore City                                    ,30.218,Dr. Nathan Pitts/Ashburton PK-8 # 058                       ,3935 HILTON ROAD,BALTIMORE,MD,21215,PreK-8,PreK-8
-8529966.0199,4764564.8851,2650,Baltimore City                                    ,30.203,The Historic Samuel Coleridge-Taylor Elementary # 122       ,507 W PRESTON ST,BALTIMORE,MD,21201,PreK-5,Elementary
